NumTrajs,PolicyExecTime,Time,StdReturn,AverageDiscountedReturn,LossAfter,AbsLearnSignal,Perplexity,ProcessExecTime,IRLLoss,AverageReturn,ExplainedVariance,MeanKL,dLoss,Entropy,AveragePolicyStd,Iteration,EnvExecTime,MeanKLBefore,ItrTime,LossBefore,MaxReturn,OriginalTaskAverageReturn,MinReturn
1,0.06609797477722168,8676.167171955109,0.0,-577.396590071514,-0.08400256,0.8449424212629832,19.566576,0.0014362335205078125,0.04712944,-809.40946662426,0.9765315839635162,0.009840977,0.08400256,2.9738228,1.0773761,333,16.406646013259888,0.0,21.536511421203613,-0.0,-809.40946662426,9.913524672165412,-809.40946662426
1,0.05287742614746094,8697.60581445694,0.0,-508.2572723680772,-0.04975392,0.9224754545568152,20.404718,0.0013852119445800781,0.075704075,-722.460931122303,-0.9315744523299332,0.00871681,0.049753953,3.0157661,1.097868,334,16.271424293518066,0.0,21.420049905776978,3.1789146e-08,-722.460931122303,10.07738388460711,-722.460931122303
1,0.0652918815612793,8719.052707195282,0.0,-737.2115719915032,-0.03611458,0.7672735838350079,21.336065,0.0012929439544677734,0.0154497195,-1001.4338383674622,0.7709738198732538,0.007149085,0.03611458,3.0603988,1.1218094,335,16.171653747558594,0.0,21.441264390945435,-0.0,-1001.4338383674622,7.078101056952336,-1001.4338383674622
1,0.05980062484741211,8740.783025979996,0.0,-553.2908510367837,-0.071128085,0.9075925915441029,20.81568,0.0013539791107177734,0.049383145,-773.7244673669338,0.6439687001154903,0.009613744,0.071128085,3.0357065,1.1076051,336,16.43001961708069,0.0,21.72588276863098,-0.0,-773.7244673669338,11.697311743970689,-773.7244673669338
1,0.07111406326293945,8762.41270518303,0.0,-535.4565099918863,-0.05771389,0.7516872232521977,21.1418,0.001375436782836914,0.09469083,-761.6442965567112,0.9417909712582465,0.00693146,0.05771389,3.0512521,1.1160365,337,16.41781234741211,0.0,21.625285387039185,-0.0,-761.6442965567112,10.655884645104807,-761.6442965567112
1,0.06455302238464355,8783.920872926712,0.0,-554.078690952506,-0.04319582,0.8454205547048891,21.022549,0.0013680458068847656,0.023852453,-776.1936898231506,0.8594218876552161,0.007757001,0.043195885,3.0455956,1.1108452,338,16.293411254882812,0.0,21.50429654121399,6.357829e-08,-776.1936898231506,9.870158372703248,-776.1936898231506
1,0.0592188835144043,8805.277242183685,0.0,-589.0891751798579,-0.043823753,0.7525535671910527,20.611135,0.001390218734741211,0.028820269,-831.0231266021729,0.21707679809452696,0.0068035075,0.043823786,3.0258315,1.1002072,339,16.187480449676514,0.0,21.352160453796387,3.1789146e-08,-831.0231266021729,8.182029561739435,-831.0231266021729
2,0.11409902572631836,8841.51714015007,63.2028774023056,-632.2591072594829,-0.059758663,0.7328446706632529,20.353418,0.00270843505859375,0.030858228,-854.4733816385269,0.8837626763103651,0.009500556,0.059758727,3.013249,1.0934163,340,31.07110619544983,0.0,36.23586916923523,6.386212e-08,-791.2705042362213,8.124690057502557,-917.6762590408325
1,0.05706977844238281,8862.822860240936,0.0,-671.4499920754095,-0.07193246,0.8593971242466245,20.190578,0.0013284683227539062,0.03308611,-922.6200296878815,0.9985528295699647,0.0064386823,0.071932524,3.0052161,1.0901204,341,16.116817474365234,0.0,21.301952362060547,6.357829e-08,-922.6200296878815,9.000401819842523,-922.6200296878815
2,0.12358522415161133,8899.159613609314,99.39654502179474,-599.0400198076131,-0.047379386,0.6218973728960617,19.861887,0.002605915069580078,0.05329311,-816.6539773056284,0.9799710571132754,0.009619297,0.047379386,2.9888027,1.080706,342,31.05756378173828,0.0,36.33303451538086,-0.0,-717.2574322838336,8.821113906010495,-916.0505223274231
1,0.06773829460144043,8920.524400472641,0.0,-537.8163270223797,-0.057152938,0.8979197606586273,19.245598,0.0013959407806396484,0.054609828,-765.023551762104,0.07109734374973975,0.009483887,0.057153,2.9572823,1.0622364,343,16.189029932022095,0.0,21.36101984977722,6.357829e-08,-765.023551762104,10.02209305253317,-765.023551762104
1,0.0671539306640625,8942.201143503189,0.0,-532.6833219036296,-0.043034807,0.8923611974063056,19.04993,0.0014157295227050781,0.02595176,-742.7829316854477,0.948484296509053,0.0061043706,0.043034807,2.9470634,1.056861,344,16.360668897628784,0.0,21.66991639137268,-0.0,-742.7829316854477,14.232728806831648,-742.7829316854477
1,0.06581354141235352,8963.467470407486,0.0,-609.8922149753405,-0.047934566,0.6852411874165738,19.066074,0.0013146400451660156,0.032415826,-853.9426386356354,0.7447551885162299,0.0070423395,0.04793458,2.9479105,1.057447,345,16.011995315551758,0.0,21.262402772903442,1.5894573e-08,-853.9426386356354,7.975337583382261,-853.9426386356354
1,0.06557774543762207,8984.655000448227,0.0,-584.7812667594515,-0.05401478,0.9051557033665243,19.050049,0.0014722347259521484,0.051117457,-818.4729324877262,0.8460664320739653,0.007206882,0.054014813,2.9470696,1.0569819,346,16.011128187179565,0.0,21.18375301361084,3.1789146e-08,-818.4729324877262,9.529051358391422,-818.4729324877262
1,0.06474113464355469,9006.084128379822,0.0,-585.3753003289365,-0.07818549,0.8751736373773648,19.368797,0.00142669677734375,0.036833435,-809.5617784261703,0.8769587865633606,0.006927555,0.07818545,2.9636633,1.0656108,347,16.229214906692505,0.0,21.42501139640808,-4.7683717e-08,-809.5617784261703,10.654665073323603,-809.5617784261703
1,0.06734466552734375,9027.24779844284,0.0,-681.5450809027403,-0.070327215,0.945505728022709,18.938951,0.0013866424560546875,0.01812288,-939.784712433815,0.9077830901643942,0.006581033,0.070327215,2.9412208,1.0540618,348,15.894654512405396,0.0,21.15635085105896,-0.0,-939.784712433815,5.236168782175565,-939.784712433815
1,0.060271501541137695,9048.715579032898,0.0,-596.2323309071098,-0.050371204,0.7642029387389395,20.199593,0.0013861656188964844,0.024704533,-835.6659958362579,0.9946394508002276,0.0071863816,0.050371204,3.0056624,1.0880066,349,16.290544033050537,0.0,21.463629961013794,-0.0,-835.6659958362579,7.601937210631114,-835.6659958362579
1,0.062441349029541016,9070.317077636719,0.0,-579.1525897721982,-0.04617055,0.8144267753322579,19.151817,0.0013685226440429688,0.057151116,-806.0655464828014,0.9702472819258366,0.00960718,0.046170536,2.9523976,1.0606723,350,16.498316526412964,0.0,21.597717761993408,-1.5894573e-08,-806.0655464828014,13.185188732922054,-806.0655464828014
1,0.062186241149902344,9091.819793701172,0.0,-662.1684348460329,-0.081205495,0.8618065601112408,19.452198,0.001356363296508789,0.03183419,-905.9991509914398,0.7266910635813846,0.0070692403,0.081205495,2.9679601,1.069163,351,16.254651308059692,0.0,21.497053861618042,-0.0,-905.9991509914398,8.024093452369486,-905.9991509914398
1,0.06017351150512695,9113.448846817017,0.0,-535.4053611687746,-0.068789735,0.8416924380490787,19.59341,0.0013492107391357422,0.058875117,-757.2542214393616,0.9481111883436898,0.0077156234,0.0687898,2.9751933,1.0722181,352,16.42377233505249,0.0,21.62232804298401,6.357829e-08,-757.2542214393616,10.988369802166723,-757.2542214393616
2,0.12444067001342773,9148.376703739166,172.40820789337158,-668.3258184033456,-0.053049065,0.7383833245642925,19.455029,0.002438068389892578,0.017640507,-878.2313704490662,-0.771831546527761,0.007972483,0.053049017,2.9681056,1.0684,353,29.680890560150146,0.0,34.924049615859985,-4.896096e-08,-705.8231625556946,4.948273798303027,-1050.6395783424377
1,0.08378887176513672,9170.141072511673,0.0,-597.9827024648653,-0.009529511,0.8448886480604324,19.540749,0.0013916492462158203,0.027491683,-846.8009612560272,0.9355736355547453,0.005814887,0.009529511,2.972502,1.0711929,354,16.545876502990723,0.0,21.75874638557434,-0.0,-846.8009612560272,7.269879620117586,-846.8009612560272
1,0.07851934432983398,9191.858529567719,0.0,-538.4706340485645,-0.04593948,0.8924849242183465,19.532728,0.0013914108276367188,0.08925139,-764.2470459938049,0.9127955821141678,0.008288737,0.045939382,2.9720914,1.0707792,355,16.48134756088257,0.0,21.712400436401367,-9.536743e-08,-764.2470459938049,9.473138742198437,-764.2470459938049
2,0.1384274959564209,9226.59295630455,21.26886908710003,-621.6456943000414,-0.06848787,0.8349842832153168,18.785175,0.002556324005126953,0.01822903,-812.3393987864256,0.30994959627537744,0.009359279,0.068487845,2.933068,1.0498756,356,29.377636909484863,0.0,34.73070001602173,-1.8699497e-08,-791.0705296993256,5.667882355446129,-833.6082678735256
2,0.21341943740844727,9264.743347406387,83.67824380099773,-549.7093147704575,-0.0498509,0.7170918385810061,20.262129,0.0030333995819091797,0.09767721,-765.9750655442476,0.9026820211163805,0.007413547,0.04985087,3.0087535,1.0898833,357,32.71994876861572,0.0,38.1437931060791,-2.8774656e-08,-682.2968217432499,8.905529698671955,-849.6533093452454
1,0.08377504348754883,9286.717883348465,0.0,-644.7270826675665,-0.08357512,0.9366233292717283,19.511839,0.0015993118286132812,0.024347251,-895.6250910758972,0.20422357608644226,0.007954108,0.08357515,2.9710214,1.0703,358,16.638840675354004,0.0,21.967562913894653,3.1789146e-08,-895.6250910758972,6.754836706296775,-895.6250910758972
1,0.1108102798461914,9308.929356098175,0.0,-598.8082096332417,-0.05107616,0.9268121064697152,19.888287,0.0016112327575683594,0.027515205,-822.700110912323,0.9591304568661887,0.008736932,0.05107616,2.990131,1.080485,359,16.87051558494568,0.0,22.206687211990356,-0.0,-822.700110912323,9.564150538442725,-822.700110912323
1,0.11908698081970215,9330.870653867722,0.0,-698.6628802166167,-0.050812505,0.8670867810761836,19.475523,0.0016455650329589844,0.026935661,-960.9037393331528,0.9723361461164158,0.00946691,0.05081244,2.9691584,1.0686188,360,16.56765055656433,0.0,21.936767578125,-6.357829e-08,-960.9037393331528,6.795849697147198,-960.9037393331528
1,0.1160118579864502,9352.76693725586,0.0,-696.379341250492,-0.04863138,0.8489057424832713,18.27168,0.0015163421630859375,0.01050879,-958.8155460357666,0.9889088149185026,0.008638543,0.048631348,2.9053524,1.035065,361,16.51837706565857,0.0,21.889847993850708,-3.1789146e-08,-958.8155460357666,6.825923292712086,-958.8155460357666
1,0.09484362602233887,9374.738503694534,0.0,-594.2605561182332,-0.10267677,0.8671476884450082,18.194992,0.001617431640625,0.036332652,-824.0974884033203,0.878379114715793,0.009924634,0.1026768,2.9011464,1.0329304,362,16.69462490081787,0.0,21.967110633850098,3.1789146e-08,-824.0974884033203,10.785134974714193,-824.0974884033203
1,0.07758569717407227,9396.683120012283,0.0,-696.0886127155218,-0.04521084,0.9175022638757585,19.385359,0.0015935897827148438,0.01158487,-950.5405375957489,0.8375824864669889,0.0068902057,0.04521084,2.964518,1.0682524,363,16.605793237686157,0.0,21.940368175506592,-0.0,-950.5405375957489,6.103078411710286,-950.5405375957489
1,0.07497167587280273,9418.472503185272,0.0,-677.5468840663498,-0.17656873,0.557946098218459,20.292784,0.0016465187072753906,0.02469138,-932.4873750209808,0.5253265658347499,0.0061511565,0.17656875,3.0102654,1.0948013,364,16.513969659805298,0.0,21.785626888275146,7.947286e-09,-932.4873750209808,6.991264939347736,-932.4873750209808
1,0.09259176254272461,9440.22024178505,0.0,-626.5560572081531,-0.0783062,0.8596309754987425,20.546534,0.0015017986297607422,0.05620144,-872.9008298814297,0.40341924993821,0.009830074,0.0783062,3.0226922,1.1017922,365,16.49985432624817,0.0,21.74272394180298,-0.0,-872.9008298814297,7.484183429831214,-872.9008298814297
1,0.0794684886932373,9462.034233570099,0.0,-606.1482245601026,-0.102250464,0.8479995652506177,20.958782,0.001577615737915039,0.011253361,-851.1050319671631,0.9906532019580067,0.009987984,0.102250546,3.0425577,1.1164784,366,16.556367874145508,0.0,21.809732675552368,7.947286e-08,-851.1050319671631,8.416556002925272,-851.1050319671631
1,0.08382391929626465,9483.976166963577,0.0,-681.0268411796333,-0.06389127,0.8754429714413837,20.21647,0.001481771469116211,0.0063959,-937.3381264209747,0.9883163040031667,0.006289204,0.06389127,3.0064976,1.1013825,367,16.676658630371094,0.0,21.93608784675598,-0.0,-937.3381264209747,9.943314710876871,-937.3381264209747
1,0.06883454322814941,9505.952519655228,0.0,-654.9719505151708,-0.040141743,0.798367266797231,20.045265,0.0014989376068115234,0.028632946,-892.676506280899,0.9613051079547692,0.0053015286,0.040141743,2.997993,1.0955003,368,16.613473653793335,0.0,21.971903324127197,-0.0,-892.676506280899,8.975746357996364,-892.676506280899
1,0.11020636558532715,9527.858909606934,0.0,-754.5195190404424,-0.04498504,0.8094701355363404,19.62435,0.0014469623565673828,0.007828422,-1019.7077226638794,0.9917948435071618,0.009333865,0.044985056,2.976771,1.0839019,369,16.525021076202393,0.0,21.902007818222046,1.5894573e-08,-1019.7077226638794,5.474772910043958,-1019.7077226638794
2,0.20400571823120117,9565.246965885162,7.2832470536231995,-649.2807618005016,-0.05774321,0.83794873259934,18.858313,0.0029859542846679688,0.035982657,-883.4820474982262,0.9827963758782899,0.006754812,0.057743184,2.9369538,1.0609934,370,31.862420320510864,0.0,37.38414907455444,-2.5096693e-08,-876.198800444603,5.664638109849896,-890.7652945518494
1,0.09539985656738281,9587.332201004028,0.0,-564.8465688307215,-0.04631192,0.8981240944500322,18.227736,0.0016303062438964844,0.0598322,-797.092394426465,0.9477316022832898,0.0062139477,0.04631192,2.9029443,1.0405219,371,16.686135053634644,0.0,22.08042550086975,-0.0,-797.092394426465,7.962091634485282,-797.092394426465
1,0.10203838348388672,9609.242852449417,0.0,-685.0011814035454,-0.086398154,0.9307793554958753,18.36355,0.0014786720275878906,0.04295382,-944.0195096731186,0.9533457489363913,0.009446698,0.08639809,2.9103677,1.0443368,372,16.600536823272705,0.0,21.906502723693848,-6.357829e-08,-944.0195096731186,7.69891997918066,-944.0195096731186
1,0.09935116767883301,9631.292429924011,0.0,-605.9070941080971,-0.016299915,0.7694122662924933,19.564468,0.001562356948852539,0.05913087,-850.4807506203651,0.982869306765259,0.0026316026,0.016299915,2.973715,1.0786422,373,16.72273588180542,0.0,22.04540729522705,-0.0,-850.4807506203651,7.3837547723022245,-850.4807506203651
1,0.08648133277893066,9653.347875356674,0.0,-549.3885998502261,-0.110541694,0.8664189580653638,19.600437,0.001493692398071289,0.05454237,-781.3526089191437,0.943584270323029,0.009850076,0.11054172,2.9755518,1.0796634,374,16.724228620529175,0.0,22.05015754699707,3.1789146e-08,-781.3526089191437,8.520875760523689,-781.3526089191437
1,0.09004831314086914,9675.107084035873,0.0,-739.8914905765932,-0.06834717,0.8601000456474044,19.507713,0.0015833377838134766,0.004411884,-1004.3599734306335,0.7375587976820306,0.0056921775,0.06834717,2.97081,1.0728453,375,16.48529815673828,0.0,21.755157470703125,-0.0,-1004.3599734306335,6.681272809837943,-1004.3599734306335
1,0.08556199073791504,9697.056587457657,0.0,-699.8155123503811,-0.07850925,0.7848337137520325,18.955662,0.0014920234680175781,0.015836084,-950.7489593029022,0.9896492937345974,0.008006025,0.078509234,2.9421027,1.0562528,376,16.62904405593872,0.0,21.942328453063965,-1.5894573e-08,-950.7489593029022,10.58187799056914,-950.7489593029022
1,0.08177757263183594,9718.684103488922,0.0,-778.4870236160453,-0.0759531,0.8387901179226581,18.251356,0.0014767646789550781,0.0015422681,-1048.0974984169006,0.5625612606769927,0.0064291824,0.07595306,2.9042394,1.035026,377,16.316683053970337,0.0,21.62342405319214,-4.7683717e-08,-1048.0974984169006,4.471382841295994,-1048.0974984169006
1,0.06084871292114258,9740.215129613876,0.0,-540.908660727312,-0.025879972,0.8153489180928493,18.474989,0.001443624496459961,0.09935923,-775.1381805539131,0.8888562831721308,0.0070149987,0.025879972,2.9164178,1.0408387,378,16.3760244846344,0.0,21.526249647140503,-0.0,-775.1381805539131,8.823987426847514,-775.1381805539131
1,0.06238508224487305,9761.51772761345,0.0,-697.812189969633,-0.063323565,0.7537780051597011,18.331131,0.0014150142669677734,0.02782359,-943.0902047157288,0.9359367509718469,0.007930072,0.06332355,2.9086008,1.0370808,379,16.08140778541565,0.0,21.29573965072632,-1.5894573e-08,-943.0902047157288,12.929381357694806,-943.0902047157288
1,0.06504988670349121,9782.712312459946,0.0,-699.9396010918017,-0.070775874,0.8049292543586797,18.6664,0.0013308525085449219,0.015231379,-948.7159240245819,0.8365973897661048,0.0064081894,0.070775956,2.9267251,1.0466598,380,15.85985016822815,0.0,21.190760135650635,7.947286e-08,-948.7159240245819,6.239306541251333,-948.7159240245819
1,0.062354326248168945,9803.87438416481,0.0,-705.1484788700438,-0.055949878,0.8589229554933494,18.096004,0.0014400482177734375,0.007551851,-964.5762159824371,0.9907454793559057,0.007070109,0.055949878,2.8956912,1.0305934,381,15.922528505325317,0.0,21.157641410827637,-0.0,-964.5762159824371,5.850658715298147,-964.5762159824371
1,0.0629880428314209,9825.207179069519,0.0,-618.5190730244482,-0.052987672,0.8211496175414692,17.495312,0.0014247894287109375,0.02502463,-860.7055753469467,0.9927551718088037,0.0066878838,0.05298764,2.861933,1.0139335,382,16.203709840774536,0.0,21.328999280929565,-3.1789146e-08,-860.7055753469467,7.610416923194066,-860.7055753469467
2,0.12563705444335938,9861.171510219574,95.92409798502922,-647.0737826138379,-0.057040934,0.8178319829982846,17.535736,0.002529144287109375,0.04079154,-873.9145493805408,0.45545271874481397,0.0069731623,0.057040907,2.864241,1.014515,383,30.783676385879517,0.0,35.96060872077942,-2.5318787e-08,-777.9904513955116,7.954825659668723,-969.8386473655701
1,0.08112049102783203,9882.681511163712,0.0,-687.2148935686138,-0.038089942,0.8546924635796401,17.274261,0.0014772415161132812,0.005936689,-943.0828397274017,0.9174386409222175,0.0069443733,0.03808991,2.8492177,1.0078988,384,16.297466278076172,0.0,21.503191471099854,-3.1789146e-08,-943.0828397274017,5.551534685780458,-943.0828397274017
1,0.07218670845031738,9903.854523897171,0.0,-648.4856382553293,-0.112514876,0.8565238660873516,16.546558,0.0014040470123291016,0.007718835,-897.8300800323486,0.9616960707188652,0.009073832,0.11251494,2.806178,0.98767245,385,15.977440118789673,0.0,21.166937351226807,6.357829e-08,-897.8300800323486,10.03459980266817,-897.8300800323486
1,0.06350874900817871,9925.349726438522,0.0,-658.1999321874002,-0.056629434,0.8618208104766735,15.94208,0.0016009807586669922,0.053126212,-912.1062088012695,0.7584027207422244,0.0068581253,0.056629434,2.7689621,0.97058296,386,16.258841037750244,0.0,21.488221406936646,-0.0,-912.1062088012695,7.161650722139989,-912.1062088012695
1,0.060413360595703125,9946.698274850845,0.0,-631.5444046730179,-0.08301481,0.9014545062900635,16.009348,0.00141143798828125,0.06746269,-875.0382947325706,0.865693336817694,0.006528243,0.08301481,2.7731729,0.9759888,387,16.190656661987305,0.0,21.344571352005005,-0.0,-875.0382947325706,9.37617900993598,-875.0382947325706
1,0.060065269470214844,9968.247854232788,0.0,-597.5334163305139,-0.07460085,0.8792517774612951,15.873326,0.0013780593872070312,0.024390433,-838.6015317440033,0.8223762504710955,0.006454638,0.074600756,2.76464,0.971785,388,16.435829639434814,0.0,21.545796394348145,-9.536743e-08,-838.6015317440033,9.88615734095137,-838.6015317440033
2,0.12529540061950684,10003.971806049347,102.18602555990219,-656.1592720344343,-0.06558589,0.8540266894765038,16.204165,0.0026702880859375,0.029692914,-882.7856121659279,0.7488561058263192,0.008592217,0.06558587,2.7852683,0.9825857,389,30.402960062026978,0.0,35.719802379608154,-2.5544848e-08,-780.5995866060257,6.838624686252096,-984.9716377258301
1,0.07038712501525879,10025.26856303215,0.0,-639.5168166261647,-0.05912784,0.7396901652135072,16.11673,0.0014684200286865234,0.022686047,-875.7350854873657,0.9855900571893542,0.0065202327,0.05912784,2.7798579,0.978531,390,15.986277103424072,0.0,21.292759656906128,-0.0,-875.7350854873657,9.688308711695898,-875.7350854873657
1,0.07973384857177734,10047.14428782463,0.0,-549.8990225906454,-0.062338065,0.8228754613620872,15.83789,0.0014336109161376953,0.04764906,-757.9375553131104,0.9011162929556452,0.0088303005,0.06233803,2.7624052,0.9664134,391,16.57895565032959,0.0,21.86840534210205,-3.1789146e-08,-757.9375553131104,13.883065266475946,-757.9375553131104
1,0.09023618698120117,10068.815461874008,0.0,-665.1989965843949,-0.058646455,0.9482712357964888,16.135447,0.0015707015991210938,0.019693019,-921.6819734573364,0.84859410629643,0.006012023,0.058646455,2.7810185,0.97352034,392,16.279622793197632,0.0,21.66730570793152,-0.0,-921.6819734573364,5.600088817004937,-921.6819734573364
1,0.09614276885986328,10090.673584222794,0.0,-657.6378120023837,-0.062080383,0.8846076565729885,16.436192,0.0015320777893066406,0.009253384,-908.6982111930847,0.9934969053067728,0.007020134,0.062080417,2.7994857,0.9824963,393,16.55757164955139,0.0,21.852477312088013,3.1789146e-08,-908.6982111930847,6.8626429032015315,-908.6982111930847
1,0.10780858993530273,10112.66576385498,0.0,-642.4080643181182,-0.081672125,0.7928773584431056,16.582096,0.0013949871063232422,0.006316505,-882.1367115974426,0.9366305702174577,0.008923218,0.081672125,2.8083236,0.9857969,394,16.596843481063843,0.0,21.987563848495483,-0.0,-882.1367115974426,13.036242438050133,-882.1367115974426
1,0.08301615715026855,10134.376976013184,0.0,-657.5231376782517,-0.09963848,0.89128508213054,17.885632,0.0015735626220703125,0.021996567,-910.0429039001465,0.9219794631178401,0.009847026,0.09963851,2.8839977,1.0244989,395,16.38862371444702,0.0,21.703950881958008,3.1789146e-08,-910.0429039001465,10.030617510605488,-910.0429039001465
2,0.14876461029052734,10169.42726778984,47.81719374656677,-521.1266362453828,-0.077317104,0.7954290219133192,17.969728,0.002691030502319336,0.15816294,-667.9107903242111,0.8905054010027144,0.009909963,0.077317074,2.8886886,1.0265846,396,29.729676246643066,0.0,35.046448707580566,-2.8049245e-08,-620.0935965776443,10.944518282922747,-715.7279840707779
2,0.15740537643432617,10206.500481128693,87.63742542266846,-533.313339332464,-0.05508662,0.8397063015168992,17.564482,0.002843141555786133,0.089623176,-716.9460674524307,0.35684729322492914,0.008733367,0.055086672,2.8658788,1.0142914,397,31.77844476699829,0.0,37.06714677810669,5.1089696e-08,-629.3086420297623,12.50265090110556,-804.5834928750992
2,0.13526129722595215,10242.870178461075,202.91375184059143,-541.9348626729063,-0.04873618,0.9292471562510036,17.715572,0.002707242965698242,0.080592185,-723.3465466499329,-0.48673968410396884,0.0064839353,0.048736177,2.874444,1.0185661,398,31.020960807800293,0.0,36.362895011901855,-4.3746526e-09,-520.4327948093414,11.249526814690334,-926.2602984905243
2,0.14108848571777344,10279.314887285233,61.743148401379585,-511.9876987175347,-0.067091905,0.9102344150719567,16.930477,0.0026841163635253906,0.13617773,-678.5302714854479,0.7225444131406396,0.009497959,0.06709194,2.8291154,0.9956891,399,31.20111584663391,0.0,36.440574645996094,3.4679065e-08,-616.7871230840683,13.665736779848089,-740.2734198868275
1,0.06971168518066406,10300.752455472946,0.0,-590.1712026269238,-0.03953975,0.8759164773088668,17.015692,0.0013246536254882812,0.072827905,-805.0231231451035,0.7721062897382385,0.007464959,0.03953975,2.834136,0.9982633,400,16.25139284133911,0.0,21.433289527893066,-0.0,-805.0231231451035,13.291794642727316,-805.0231231451035
1,0.0738077163696289,10321.845404863358,0.0,-552.6288288755862,-0.0764375,0.8572207518146607,17.532572,0.0013179779052734375,0.09270772,-779.8701031208038,0.8814758738667418,0.007304488,0.07643753,2.8640604,1.0132397,401,15.871147155761719,0.0,21.089187622070312,3.1789146e-08,-779.8701031208038,12.867775181324394,-779.8701031208038
1,0.06788039207458496,10343.191643714905,0.0,-693.5267753189872,-0.050885424,0.8002856974520483,17.556858,0.0013473033905029297,0.060651485,-930.3867516517639,0.863808774329242,0.006914942,0.050885458,2.8654447,1.0139256,402,16.129180908203125,0.0,21.34247398376465,3.1789146e-08,-930.3867516517639,14.707507224120002,-930.3867516517639
1,0.06840085983276367,10364.432267904282,0.0,-599.4104339038505,-0.055762194,0.811677527931156,17.52581,0.0012819766998291016,0.08573305,-833.8926589041948,0.9196437708415401,0.008627488,0.05576216,2.8636746,1.0129899,403,16.111676692962646,0.0,21.236600637435913,-3.1789146e-08,-833.8926589041948,10.17166571250523,-833.8926589041948
1,0.06783771514892578,10385.492405176163,0.0,-669.4350939179169,-0.0602478,0.899866172606017,19.117811,0.0013928413391113281,0.0653226,-917.5948392152786,0.9670172518363902,0.0058428883,0.0602478,2.9506204,1.0580192,404,15.776967525482178,0.0,21.05522394180298,-0.0,-917.5948392152786,8.854613117580113,-917.5948392152786
1,0.06603837013244629,10406.60764503479,0.0,-759.2373345190656,-0.06636688,0.8567605085271062,19.13004,0.001291036605834961,0.0064951205,-1018.8758993148804,0.8902991772558014,0.008797782,0.06636685,2.9512599,1.0583411,405,15.891002178192139,0.0,21.109402656555176,-3.1789146e-08,-1018.8758993148804,7.631328336690887,-1018.8758993148804
1,0.06521320343017578,10427.792013645172,0.0,-625.2515666803841,-0.08149134,0.8964568556415864,19.08742,0.001367807388305664,0.018317886,-858.810816526413,0.896699112585081,0.008163965,0.08149137,2.9490294,1.0572612,406,15.973641633987427,0.0,21.180349349975586,3.1789146e-08,-858.810816526413,9.374342004330448,-858.810816526413
1,0.07095193862915039,10448.686893224716,0.0,-703.5066889074302,-0.07036454,0.8458250046634969,19.196585,0.0013053417205810547,0.034440987,-950.7681519985199,0.3653965214297037,0.0061835446,0.07036457,2.9547324,1.0603391,407,15.707022905349731,0.0,20.890983819961548,3.1789146e-08,-950.7681519985199,8.86236867943508,-950.7681519985199
1,0.06609797477722168,10469.773718595505,0.0,-703.7914793837973,-0.103749305,0.8488773764541964,18.849398,0.0013442039489746094,0.006062678,-955.9865856170654,-2.5988837021086013,0.008871464,0.10374921,2.936481,1.0505393,408,15.815917253494263,0.0,21.083040952682495,-9.536743e-08,-955.9865856170654,7.497625906110311,-955.9865856170654
2,0.11245584487915039,10503.691272974014,182.12058275938034,-515.7987051713562,-0.069207974,0.9213495425555398,19.690123,0.0023758411407470703,0.030024981,-686.0169612169266,0.032359688143471455,0.00986438,0.06920796,2.980117,1.0737219,409,28.700214385986328,0.0,33.911309003829956,-1.416348e-08,-503.89637845754623,8.503669189381505,-868.1375439763069
1,0.06694698333740234,10524.978712320328,0.0,-640.4273798400535,-0.12546904,0.8000647000928988,20.264105,0.0014095306396484375,0.014664722,-884.7582755088806,0.9516659214271374,0.008924746,0.12546904,3.008851,1.090025,410,16.076879739761353,0.0,21.281484842300415,-0.0,-884.7582755088806,12.391836759513168,-884.7582755088806
1,0.06319618225097656,10546.336765527725,0.0,-648.605480618288,-0.05758737,0.7788889028910582,21.66494,0.00131988525390625,0.024755336,-893.3926954269409,0.9827851706414406,0.0066440334,0.057587404,3.0756953,1.1274968,411,16.188760995864868,0.0,21.35260558128357,3.1789146e-08,-893.3926954269409,12.62262054189401,-893.3926954269409
1,0.06725668907165527,10567.37772679329,0.0,-718.4502916990999,-0.0865784,0.944077847329669,20.495102,0.0013260841369628906,0.011595813,-980.6046760082245,0.7606276380311623,0.006600116,0.08657837,3.020186,1.0960902,412,15.904682397842407,0.0,21.03425693511963,-3.1789146e-08,-980.6046760082245,8.474607085811462,-980.6046760082245
1,0.06576704978942871,10588.620942354202,0.0,-597.7510028668424,-0.074149765,0.9235236851053271,19.379814,0.0013437271118164062,0.055024877,-826.9311509132385,0.8489652780570967,0.006466182,0.0741497,2.964232,1.0653366,413,16.082085847854614,0.0,21.23768639564514,-6.357829e-08,-826.9311509132385,11.434735438679278,-826.9311509132385
1,0.06723403930664062,10609.994535923004,0.0,-626.9542831441597,-0.06619237,0.836059017226953,18.91054,0.0013270378112792969,0.021603646,-867.237168431282,0.6800981672212789,0.0098387515,0.06619231,2.9397194,1.0525303,414,16.215725898742676,0.0,21.36961317062378,-6.357829e-08,-867.237168431282,9.074657399770626,-867.237168431282
