PolicyExecTime,EnvExecTime,ProcessExecTime,OriginalTaskAverageReturn,IRLLoss,Iteration,AverageDiscountedReturn,AverageReturn,ExplainedVariance,NumTrajs,Entropy,Perplexity,StdReturn,MaxReturn,MinReturn,AveragePolicyStd,LossBefore,LossAfter,MeanKLBefore,MeanKL,dLoss,Time,ItrTime
0.15372657775878906,1.0829966068267822,0.03080606460571289,-287.80436617977864,0.52074754,0,-89.13805383524068,-134.70834941190222,9.738876372011873e-12,46,2.8378766,17.07946,44.045967362942754,-73.54054583609104,-236.43204534053802,1.0,-4.040992873655114e-09,-0.012526125647127628,0.0,0.006802495568990707,0.012526121606134755,2.567629098892212,2.567633867263794
0.13073420524597168,0.9881608486175537,0.030176639556884766,-241.01291678846383,0.25515348,1,-156.9667360477219,-239.5177023750635,0.477257166948195,49,2.8335266,17.005327,98.34340965254137,-102.39757990837097,-514.3660088777542,0.9979152,4.732875202861919e-10,-0.008582874201238155,0.0,0.006778249517083168,0.008582874674525676,3.9732983112335205,1.4019689559936523
0.13199353218078613,1.1520240306854248,0.029631614685058594,-281.39995668311633,0.1745325,2,-252.37256825006907,-406.3396021005212,0.4516140283922878,46,2.8317323,16.97484,239.99971428427145,-82.5582363307476,-883.9692530632019,0.99710894,-1.1885273210054947e-08,-0.015740005299448967,0.0,0.008688033558428288,0.015739993414175757,5.517701148986816,1.5420758724212646
0.1296532154083252,1.039811372756958,0.03034806251525879,-189.09139959942078,0.11542652,3,-287.4143261590951,-475.0563873192945,0.41866286698439814,43,2.8556354,17.38548,286.1328953327769,-113.34235776215792,-1047.5882647037506,1.0090088,2.0747514817287538e-09,-0.011397888883948326,0.0,0.006885693874210119,0.011397890958699808,6.9516990184783936,1.4316861629486084
0.1335914134979248,1.0217511653900146,0.03416609764099121,-153.21629590215113,0.100708395,4,-269.1483546933154,-413.3875019443035,0.6458073929628767,50,2.8580098,17.42681,193.51265246010684,-155.2070473432541,-976.7598373889923,1.01055,-1.2590515297006277e-08,-0.01592155545949936,0.0,0.00974363274872303,0.015921542868984062,8.384453296661377,1.4293110370635986
0.12758636474609375,0.9548799991607666,0.03044891357421875,-157.08865144776834,0.10853562,5,-297.65189469449314,-455.46387827955186,0.5110306477112134,48,2.884647,17.897247,220.0375184032356,-204.33852690458298,-1216.339407801628,1.0245167,1.547013517289031e-09,-0.014344628900289536,0.0,0.0071262395940721035,0.014344630447303053,9.735820055007935,1.3489651679992676
0.12619471549987793,0.9398224353790283,0.03157162666320801,-138.39813264976067,0.09338652,6,-329.8217744468997,-494.87012169524735,0.3652993579032776,51,2.8734019,17.697119,174.72782679981336,-249.22611439228058,-1060.6636661291122,1.0191021,1.409370953275868e-09,-0.017426861450076103,0.0,0.009018737822771072,0.017426862859447056,11.077068090438843,1.338752031326294
0.12871336936950684,0.9621179103851318,0.031193017959594727,-144.77639747452685,0.07517094,7,-383.57733287228945,-586.4906898671356,0.5574522891288158,46,2.872459,17.680439,235.50820532819665,-312.68159249424934,-1720.4542589187622,1.0192286,-1.8747341457014954e-08,-0.014892403967678547,0.0,0.0073075853288173676,0.01489238522033709,12.429838180541992,1.351120948791504
0.13532114028930664,1.033555269241333,0.03200817108154297,-139.85342960666188,0.072176434,8,-412.6922420741782,-630.8253542393795,0.6092081208345961,48,2.8694952,17.628117,233.1873283343506,-310.7922466993332,-1319.8107604980469,1.0172199,-7.2967121234057686e-09,-0.01638801582157612,0.0,0.006844221148639917,0.016388008524863995,13.849217176437378,1.4180760383605957
0.13098835945129395,1.0181374549865723,0.03207540512084961,-124.67887319487183,0.08798753,9,-412.19295096138336,-622.0329381089736,0.5936478414799315,48,2.8581233,17.428787,178.22454254018427,-327.9786209613085,-1034.957976102829,1.0108728,4.8841881650218966e-09,-0.013187252916395664,0.0,0.007030167151242495,0.01318725780058383,15.261161088943481,1.4082229137420654
0.12938618659973145,1.1249265670776367,0.035520076751708984,-116.81835889378225,0.0698884,10,-428.00809180615124,-654.8740470960425,0.5916471875255894,48,2.8273501,16.900618,250.22289500290543,-377.4698973298073,-1499.6160162687302,0.9952464,1.0699789498858081e-08,-0.013603820465505123,0.0,0.00646683806553483,0.013603831165294622,16.788722276687622,1.5255019664764404
0.13213849067687988,1.0774686336517334,0.038823604583740234,-110.45870771410549,0.057570294,11,-427.42642635592506,-636.0780667679832,0.7631919822271808,51,2.8190386,16.760729,189.24176686456119,-342.2149243503809,-1151.54039645195,0.9910636,-2.357079254000638e-10,-0.02067718654870987,0.0,0.008005240000784397,0.020677186313001944,18.27372121810913,1.4830689430236816
0.12417840957641602,0.9620532989501953,0.03112506866455078,-109.64635045201004,0.08050315,12,-438.8037804901746,-667.0812862924067,0.5976918881962843,48,2.8098207,16.60694,196.10372268462592,-388.9174809232354,-1213.5667279958725,0.9862403,-6.949948616608026e-09,-0.007881689816713333,0.0,0.007526232860982418,0.007881682866764717,19.6268150806427,1.3506009578704834
0.12336158752441406,0.9267752170562744,0.029512405395507812,-102.93577732782931,0.07888609,13,-446.9306385813372,-666.9770890190825,0.7865361484197917,50,2.8046682,16.521593,165.28491005028346,-448.7926117628813,-1266.21027302742,0.98377794,6.2029643643768395e-09,-0.01846137084066868,0.0,0.007296420633792877,0.018461377043633043,20.951504230499268,1.3224749565124512
0.12464046478271484,0.9454381465911865,0.030132770538330078,-91.8240401975519,0.08680841,14,-450.5459823745674,-676.8171178881609,0.8246929714134991,51,2.8003907,16.451073,158.56985872328534,-449.16391252726316,-1087.0743982195854,0.98155963,3.808033000041178e-09,-0.012811216525733471,0.0,0.006758586503565311,0.012811220333766471,22.287644147872925,1.3339042663574219
0.13147497177124023,0.9897274971008301,0.030791044235229492,-103.32005676361268,0.09255461,15,-484.6521941937987,-737.2164497886598,0.8250646839544399,50,2.7895315,16.273394,174.89705939752668,-482.32066202163696,-1108.3532015681267,0.97616,-1.1733197746721657e-09,-0.014440144412219524,0.0,0.006558897905051708,0.01444014323889975,23.66990900039673,1.3795888423919678
0.12391328811645508,0.9516253471374512,0.029817581176757812,-94.46476032261795,0.0999048,16,-462.8215797749638,-705.2423465166986,0.8487963366389831,50,2.7906497,16.291601,131.33303549714125,-500.16550651192665,-1091.7338008880615,0.97671807,3.5277716858850283e-10,-0.017785569652915,0.0,0.007047617342323065,0.01778557000569217,25.00769829750061,1.3354358673095703
0.1268763542175293,0.969789981842041,0.02959275245666504,-85.6640397857896,0.09323512,17,-433.2461944272979,-666.7757545407861,0.807672193029434,50,2.7936025,16.339777,149.00049107837904,-412.21407920122147,-1091.5764169692993,0.97818476,1.619626743831759e-08,-0.02645164541900158,0.0,0.00913066603243351,0.026451661615269018,26.366955995559692,1.3571689128875732
0.13843798637390137,1.017547369003296,0.031067609786987305,-97.24957929663346,0.09044509,18,-442.70807210711547,-679.3007010749504,0.7614063806561866,51,2.782581,16.160679,142.34526289713156,-439.6465348601341,-1029.323967859149,0.97287565,1.6635236521622687e-09,-0.015212584286928177,0.0,0.006720843259245157,0.015212585950451829,27.792479991912842,1.4226348400115967
0.12317466735839844,0.9672152996063232,0.03306388854980469,-85.44115429061225,0.10985483,19,-440.33943545316885,-676.2032232170366,0.790455089755017,50,2.7867,16.22738,130.7911314150707,-495.4208807349205,-1120.6871616840363,0.97492886,-4.0102801635022445e-10,-0.011667509563267231,0.0,0.009848522953689098,0.011667509162239215,29.153768062591553,1.3591010570526123
0.12980294227600098,1.0030460357666016,0.03182816505432129,-81.9750697934299,0.098411664,20,-431.63563989305857,-669.3066559673514,0.6056311535532561,50,2.7427826,15.530139,197.22659907918583,-443.85506066679955,-1716.8722425699234,0.9538936,6.228016324882901e-09,-0.01683887094259262,0.0,0.009638930670917034,0.016838877170608946,30.553381204605103,1.3973939418792725
0.13003993034362793,0.983222246170044,0.03002762794494629,-87.59169219727673,0.10284101,21,-445.38655564129493,-679.142503605932,0.745334937237836,50,2.724041,15.24179,132.90832870743418,-451.0629699230194,-1072.5732850283384,0.94474876,-1.587105913358755e-08,-0.012879546731710434,0.0,0.0067144776694476604,0.0128795308606513,31.940080165863037,1.3835349082946777
0.13678336143493652,1.0383415222167969,0.031039714813232422,-75.82837511147243,0.106947795,22,-425.44549126939654,-660.6046003567777,0.8438544205911233,49,2.7067873,14.98107,117.5408019980649,-435.5525095462799,-1014.9150564670563,0.9365753,7.536219648329734e-09,-0.021472852677106857,0.0,0.009863700717687607,0.021472860213326506,33.373335123062134,1.4309971332550049
0.13667535781860352,1.0404202938079834,0.03182816505432129,-72.34072415028122,0.12249379,23,-405.1589776626816,-626.8819354243326,0.8941782178311449,52,2.6922438,14.764769,81.22474316830363,-484.91129064559937,-826.3968393802643,0.92978394,-1.8357542153069062e-09,-0.01511148177087307,0.0,0.009674019180238247,0.015111479935118854,34.81942701339722,1.4445991516113281
0.12849998474121094,0.9941165447235107,0.030310869216918945,-69.36496374570905,0.113985255,24,-412.2091055970797,-643.6979054222271,0.8038460363777071,48,2.6923754,14.766711,111.88810908652188,-468.9841490983963,-954.556899189949,0.9298531,-4.2108752040803665e-09,-0.01826956309378147,0.0,0.009578186087310314,0.018269558882906267,36.203036308288574,1.3810880184173584
0.13262271881103516,1.0651123523712158,0.031671762466430664,-57.23755888846882,0.13788608,25,-398.09998080574724,-639.5221857840155,0.7081075871553293,46,2.671379,14.459897,143.8545955696668,-434.6122915968299,-1309.4030866920948,0.9203081,2.8976527843838085e-09,-0.01632881537079811,0.0,0.009677672758698463,0.016328818268450895,37.67445921897888,1.4680588245391846
