PolicyExecTime,MaxReturn,EnvExecTime,AveragePolicyStd,ItrTime,Iteration,ExplainedVariance,StdReturn,ProcessExecTime,MeanKLBefore,LossBefore,dLoss,AverageReturn,AbsLearnSignal,Perplexity,MeanKL,NumTrajs,Entropy,AverageDiscountedReturn,Time,LossAfter,MinReturn
0.26975393295288086,-1652.3206393273222,23.21475315093994,1.0,28.881092071533203,0,1.354472090042691e-13,0.0,0.0019919872283935547,0.0,1.9073486e-08,0.11346506,-1652.3206393273222,0.8397302295604603,291.7085,0.0067122285,1,5.675755,-963.0984328562898,28.88110375404358,-0.11346504,-1652.3206393273222
0.12214994430541992,-1499.0329447822885,23.231327295303345,1.0098954,28.35383629798889,1,0.9964991148014339,0.0,0.0020287036895751953,0.0,3.8146972e-08,0.08729111,-1499.0329447822885,0.7606059518194356,303.3549,0.009429971,1,5.7149034,-879.4314529653607,57.28138041496277,-0.08729107,-1499.0329447822885
0.13211679458618164,-625.9611174817865,28.79083752632141,1.0002179,33.98232460021973,2,0.36697350451256994,78.661012270188,0.002221822738647461,0.0,-5.5553844e-08,0.06909288,-704.6221297519744,0.8582199596937601,291.8365,0.006691013,2,5.6761937,-538.1223515648619,91.31090188026428,-0.06909293,-783.2831420221625
0.11133360862731934,-1859.2664220707977,23.0117609500885,0.9912071,28.18604588508606,3,-2.4111008347046363,0.0,0.002153158187866211,0.0,-2.3841857e-09,0.0053972197,-1859.2664220707977,0.8974414892166142,281.09732,0.0070900675,1,5.638701,-1057.8462541702668,119.53994274139404,-0.005397222,-1859.2664220707977
0.1783907413482666,-659.480960675006,37.56330633163452,0.98477864,42.76249814033508,4,-0.14940039467907051,542.6637691093056,0.003445863723754883,0.0,-7.5290075e-08,0.075112395,-1202.1447297843117,0.9247301578545563,274.01178,0.009410453,2,5.613171,-748.5485164201242,162.34436702728271,-0.07511247,-1744.8084988936173
