id,episode,action_level,action_y,action_x,action_z,action_w,reward,done,                      timestamp,collision_status,vehicle_pos_x,vehicle_pos_y,vehicle_pos_z,pitch,roll,yaw,vehicle_vel_x,vehicle_vel_y,                      vehicle_vel_z,pitch_vel,roll_vel,yaw_vel,vehicle_acc_x,vehicle_acc_y,vehicle_acc_z,pitch_acc,roll_acc,yaw_acc
1271,23,1,0.19517815113067627,0.0,0.75,0.0,0.10163328255114411,0.0,1543723459452815104,0,0.8181912302970886,-4.965422630310059,-5.884424686431885,0.002556843431158546,0.04419074177726582,-0.0019072016420943725,0.035119011998176575,-0.13735884428024292,0.3457365334033966,-0.020165035501122475,-0.001753422198817134,1.1300859341645264e-06,-0.025251593440771103,0.45143377780914307,-0.3851280212402344,-0.3199414610862732,0.0003669164434541017,-7.88674151408486e-06
1272,23,1,0.20741593837738037,-0.021561026573181152,0.75,0.0,0.10226959083642191,0.0,1543723459638819072,0,0.8241667151451111,-4.984376430511475,-5.801424026489258,0.005360504537907518,0.04167965634878728,-0.0017847007849059828,0.02783547155559063,-0.06332807242870331,0.4593484401702881,-0.024643469601869583,0.003284103935584426,1.312862877966836e-06,-0.05490173026919365,0.4348682165145874,-0.6000757217407227,-0.1614406406879425,-0.1166231706738472,3.1037002372613642e-06
1273,23,1,0.21846342086791992,-0.0344395637512207,0.75,0.0,0.10311778890401724,0.0,1543723459818822912,0,0.828301727771759,-4.989871978759766,-5.7037763595581055,0.007060429206000502,0.03900854224275918,-0.0017147309391013581,0.017037637531757355,0.004840432666242123,0.5448107123374939,-0.022761385887861252,0.0005518165999092162,1.2847195876020123e-06,-0.0736200362443924,0.4118105471134186,-0.7232074737548828,-0.20213668048381805,-0.06408808380365372,-3.351394752826309e-06
1274,23,1,0.22804605960845947,-0.041031479835510254,0.75,0.0,0.10418122255479893,0.0,1543723460001826816,0,0.830313503742218,-4.9831767082214355,-5.591571807861328,0.007566908274455403,0.0362814945823029,-0.0016949739271701829,0.004198937676846981,0.07042855769395828,0.6060007810592651,-0.021550416946411133,-0.0022306707687675953,5.885151495022001e-07,-0.07990053296089172,0.38690322637557983,-0.8298110961914062,-0.17711512744426727,-0.03476642072200775,-6.893896625115303e-06
1275,23,1,0.22804605960845947,-0.041031479835510254,0.75,0.0,0.10542295713319975,0.0,1543723460184830720,0,0.8299583792686462,-4.964907646179199,-5.469789981842041,0.006910388634550436,0.03242549971573346,-0.0017174334292964367,-0.008424527943134308,0.1306169033050537,0.6503349542617798,-0.022147711366415024,-0.004448276478797197,-6.890016379657027e-07,-0.07358850538730621,0.3482367694377899,-0.9079933166503906,-0.029628563672304153,-0.0029725509230047464,-5.945959856035188e-06
1276,23,1,0.618127703666687,-0.18825054168701172,0.75,0.0,0.10685264449649542,0.0,1543723460367834624,0,0.8261280655860901,-4.932761192321777,-5.340297698974609,0.027315528030930947,0.08504548027406737,-0.0005974527532775079,-0.04188349470496178,0.24326175451278687,0.6948758363723755,0.06690841913223267,0.03466387465596199,-0.000635575212072581,-0.28979113698005676,0.9069112539291382,-0.8614921569824219,-5.862722873687744,-0.6482017636299133,0.0022080745548009872
1277,23,1,0.6349126100540161,-0.19581902027130127,0.75,0.0,0.10856585909426743,0.0,1543723460550838528,0,0.8140668869018555,-4.874776840209961,-5.202970504760742,0.028948214631257036,0.08688151666666341,-0.0005402766829030834,-0.09258589893579483,0.39761435985565186,0.7315008640289307,-0.03767692670226097,-0.010770644061267376,-0.00031945452792569995,-0.3112836182117462,0.9373684525489807,-0.9519262313842773,-0.6730087399482727,-0.10323552787303925,0.0012024991447106004
1278,23,1,0.6379644870758057,-0.20228886604309082,0.75,0.0,0.11054923714347194,0.0,1543723460730842368,0,0.7931298017501831,-4.790526390075684,-5.062072277069092,0.027294122196562298,0.07920683138840133,-0.0007188333517487164,-0.14181232452392578,0.5427783727645874,0.755305826663971,-0.05163794755935669,-0.015632472932338715,-0.00016487659013364464,-0.295526921749115,0.8597148060798645,-1.02838134765625,-0.1445802003145218,-0.04016980156302452,0.0005638930597342551
1279,23,1,0.6379644870758057,-0.21571683883666992,0.75,0.0,0.11284994102759287,0.0,1543723460913846272,0,0.7629392147064209,-4.679258346557617,-4.916225910186768,0.026319451537743965,0.07033973297063148,-0.0008119728891254293,-0.1898953914642334,0.6759777069091797,0.7656135559082031,-0.04975258931517601,-0.013314980082213879,-8.514318324159831e-05,-0.28586819767951965,0.7647838592529297,-1.0702428817749023,-0.04916619136929512,-0.06221230700612068,0.0002682911290321499
1280,23,1,0.6379644870758057,-0.23756766319274902,0.75,0.0,0.11547578144829222,0.0,1543723461099850240,0,0.7232853770256042,-4.542582988739014,-4.766712188720703,0.026773909250194433,0.061999237307925545,-0.0007900030717909386,-0.23878170549869537,0.795935869216919,0.7674224376678467,-0.04499087110161781,-0.010548355989158154,-4.11786932090763e-05,-0.29148200154304504,0.6741467714309692,-1.1008710861206055,-0.026383209973573685,-0.11843384057283401,0.0001165888606919907
