PolicyExecTime,EnvExecTime,ProcessExecTime,OriginalTaskAverageReturn,IRLLoss,IRLRewardMean,IRLRewardMax,IRLRewardMin,Iteration,AverageDiscountedReturn,AverageReturn,ExplainedVariance,NumTrajs,Entropy,Perplexity,StdReturn,MaxReturn,MinReturn,AveragePolicyStd,LossBefore,LossAfter,MeanKLBefore,MeanKL,dLoss,Time,ItrTime
0.15733885765075684,1.7911107540130615,0.03870844841003418,-395.34488796362086,0.43217102,-2.1270432,-0.00034898648,-5.589201,0,-124.09184713773172,-215.25677429048227,3.1090685581602884e-12,70,2.8378768,17.079464,103.06867435077757,-33.379570321179926,-486.78917014598846,1.0,-1.5549037613027394e-08,-0.011817087419331074,0.0,0.009824858978390694,0.01181707187029346,3.491426944732666,3.491429090499878
0.13919973373413086,1.7260820865631104,0.0402369499206543,-319.77350889253165,0.28778338,-2.87844,-0.002644994,-10.722974,1,-177.85729591435125,-292.76651403281255,0.5882798369101627,69,2.8797534,17.80988,149.55812790771117,-41.757135935127735,-743.9819705486298,1.0212344,9.86050086027035e-09,-0.013978643342852592,0.0,0.009962058626115322,0.013978653203353453,5.927996873855591,2.431105136871338
0.1416308879852295,1.7616701126098633,0.042105674743652344,-244.55874262491702,0.27983913,-2.6761427,-0.03493893,-12.322327,2,-175.0848241839509,-282.23319818930173,0.3123433297505329,67,2.8878217,17.954157,140.73084904609198,-50.754395458847284,-682.8742955327034,1.0253634,-4.099611761176902e-09,-0.014027291908860207,0.0,0.008186912164092064,0.014027287809248445,8.410796880722046,2.478064775466919
0.13894176483154297,1.6725757122039795,0.04065680503845215,-176.15013585006633,0.19297537,-3.5372484,-0.021182874,-18.126106,3,-219.56854338193978,-356.35252014310765,0.6180422303415944,70,2.9199584,18.540516,207.48454117079777,-85.53093329817057,-879.3334791660309,1.0420063,-4.226080818625633e-08,-0.012164823710918427,0.0,0.009735102765262127,0.01216478145011024,10.791315793991089,2.3760151863098145
0.13162946701049805,1.5583789348602295,0.0400846004486084,-145.62723688895238,0.15494478,-3.9409306,-0.00811517,-18.417322,4,-248.34349720911294,-395.05013951748344,0.6226903201865741,70,2.902555,18.22064,203.39860582103123,-83.10499588493258,-939.2277743816376,1.0329899,7.1840711157733494e-09,-0.011492949910461903,0.0,0.008626725524663925,0.011492957094533018,13.094539880752563,2.2990190982818604
0.1359703540802002,1.6033778190612793,0.04074859619140625,-143.33259530475132,0.14628044,-4.758844,-0.0008909498,-18.420677,5,-285.5828156015129,-460.30402965105077,0.5280526085009432,73,2.9040134,18.247232,250.70531477422156,-129.2132741510868,-1178.0194364786148,1.033961,-8.390740546815323e-09,-0.01254805363714695,0.0,0.008294780738651752,0.012548045246406403,15.402483940124512,2.303302049636841
0.1355290412902832,1.5220544338226318,0.041463613510131836,-105.99743961664494,0.12102052,-4.614394,-0.005432613,-18.420681,6,-286.4127445346684,-433.75306464316947,0.6119984568198988,75,2.8916507,18.023035,179.18313859551844,-145.32289046049118,-892.521852016449,1.027545,-1.159965545838304e-08,-0.013460742309689522,0.0,0.00838838703930378,0.013460730710034063,17.66896104812622,2.2621500492095947
0.13826203346252441,1.5790314674377441,0.04225873947143555,-104.77875455976255,0.10063291,-5.361558,-0.027961977,-18.420681,7,-315.19283802557305,-478.1967015723828,0.5651858785442041,79,2.8774133,17.768251,235.2673030502842,-196.73169338703156,-1535.0279779434204,1.02028,2.0420893420691755e-08,-0.01527637243270874,0.0,0.006461651064455509,0.015276392853602161,19.990840911865234,2.314084768295288
0.13609075546264648,1.5388257503509521,0.04191780090332031,-95.73404739524538,0.10172136,-5.4707026,-0.00424079,-18.420681,8,-324.428197678918,-492.1606331856197,0.673026219439822,81,2.8553421,17.380383,167.6040907691746,-263.9123679995537,-1037.0467956662178,1.0092701,-5.7584288448708776e-09,-0.012850911356508732,0.0,0.009832882322371006,0.012850905598079887,22.27056884765625,2.2757320404052734
0.13474440574645996,1.4889419078826904,0.04039287567138672,-85.84959354356967,0.1105814,-5.6253414,-0.0012521235,-18.420681,9,-339.2877601305652,-511.3946624937567,0.7221788513291945,77,2.8466868,17.2306,165.94449533730216,-264.0099523663521,-944.3877201676369,1.0050198,-7.493155429472154e-09,-0.02305614948272705,0.0,0.00944752711802721,0.02305614198957162,24.526894092559814,2.2519309520721436
0.1355278491973877,1.5401508808135986,0.04181408882141113,-84.07208391096685,0.11445114,-5.7601223,-0.03357243,-18.420681,10,-343.1972793396372,-505.9775727482558,0.7868106571968216,82,2.8513396,17.310955,152.121269311022,-269.79172575473785,-906.5212297439575,1.0070906,2.945891086625352e-09,-0.014103196561336517,0.0,0.00729058962315321,0.014103199507227604,26.805488109588623,2.27424693107605
0.13689541816711426,1.5652997493743896,0.0421295166015625,-67.46234708821542,0.12212695,-5.820635,-0.0017250149,-18.420681,11,-362.35124270695655,-551.0977181725779,0.6832227546197815,75,2.8282015,16.915012,178.0427485488287,-271.3518046736717,-1151.6561832427979,0.9955239,-1.1927643761566742e-08,-0.013263475149869919,0.0,0.008215470239520073,0.013263463222226157,29.089672803878784,2.2797350883483887
0.13211822509765625,1.495011806488037,0.04081416130065918,-66.56674469054406,0.13023812,-6.0423946,-0.017062627,-18.420681,12,-368.93000484451767,-552.2121150410892,0.8198114748676002,77,2.8220632,16.8115,157.36525721140774,-317.01554277539253,-1053.4743900597095,0.99238795,-1.145168138094732e-08,-0.01613267883658409,0.0,0.008156165480613708,0.01613266738490271,31.28449296951294,2.1907429695129395
0.13683652877807617,1.5948753356933594,0.04132795333862305,-49.828225464032236,0.1400556,-5.416996,-0.015758712,-18.395006,13,-326.5466466357512,-493.5094741758491,0.6090556635897492,77,2.8144615,16.684189,159.82260847961797,-224.576006218791,-1056.6317506581545,0.98896635,2.175166002871265e-08,-0.02130300924181938,0.0,0.008488223887979984,0.02130303099347941,33.58664011955261,2.297420024871826
0.13329315185546875,1.5927376747131348,0.04157114028930664,-48.43314961164937,0.14557067,-6.002671,-0.00030307594,-18.420681,14,-387.9134181301231,-587.0283088791288,0.7251133253520623,73,2.7897763,16.277378,197.53376602557762,-250.59835283458233,-1089.2648386135697,0.9769436,-5.527143187578076e-09,-0.01736488938331604,0.0,0.008167412132024765,0.017364883856172852,35.88943409919739,2.2978639602661133
0.13926482200622559,1.7125017642974854,0.042824745178222656,-39.02263564050862,0.14902082,-5.7293572,-0.0025491395,-18.420631,15,-363.89418496866676,-541.7680200345783,0.8030769641705866,75,2.791134,16.299496,143.63573530755826,-319.53819808363914,-970.0048069953918,0.97811615,1.3783364449793112e-09,-0.013009846210479736,0.0,0.006745483260601759,0.013009847588816181,38.31879186630249,2.425158977508545
0.12968683242797852,1.538384199142456,0.04108381271362305,-25.897531413902367,0.15218042,-5.39606,-0.005502553,-18.420433,16,-353.45598061185564,-533.6778988155248,0.830474496358174,71,2.7718654,15.988431,162.2064536497367,-240.80218719691038,-949.6077564805746,0.96897405,-2.8181061928478357e-09,-0.014817679300904274,0.0,0.00884938146919012,0.014817676482798081,40.55244207382202,2.229166030883789
0.1422131061553955,1.7247943878173828,0.04209613800048828,-27.590275138015162,0.1680851,-5.381953,-0.009935458,-18.419815,17,-336.53482463774236,-509.54002115424925,0.7312407183468852,74,2.7685418,15.93538,129.91562630329366,-274.489016354084,-853.6256633996964,0.9673352,1.728755982810526e-08,-0.01316578034311533,0.0,0.006721004843711853,0.013165797630675158,43.0405969619751,2.4837429523468018
0.1296851634979248,1.5860583782196045,0.0414583683013916,-7.826178745640033,0.17744848,-5.2018833,-0.0038519686,-18.420591,18,-352.922576073473,-535.5645289018113,0.8125857910250528,68,2.7632163,15.850741,139.48296294363863,-303.4750020503998,-929.3728524670005,0.96487975,-1.447334613269291e-10,-0.013625596649944782,0.0,0.0065234932117164135,0.013625596505211321,45.338260889053345,2.2915172576904297
0.13059520721435547,1.7006409168243408,0.04154562950134277,-4.74916925787948,0.18137333,-5.267879,-0.00059622416,-18.420605,19,-362.7173388668992,-543.5211531363593,0.8168537421044124,68,2.7396276,15.481218,135.1070225360556,-300.2826021015644,-967.083300203085,0.9539342,-6.864389057170683e-09,-0.017717674374580383,0.0,0.009950957261025906,0.017717667510191326,47.74104690551758,2.3984930515289307
0.13213419914245605,1.6893789768218994,0.041562557220458984,4.555244504665372,0.20206743,-4.7262983,-0.0051541603,-18.404488,20,-323.54480684795664,-492.0215413092622,0.7414316335836604,68,2.72228,15.214973,133.31770570280122,-266.1663258075714,-985.071056574583,0.9476028,8.622002667380002e-09,-0.014441104605793953,0.0,0.006636506412178278,0.01444111322779662,50.14502692222595,2.399587869644165
0.129835844039917,1.670928955078125,0.040380001068115234,9.219630894621314,0.19387381,-5.112758,-0.012159724,-18.347942,21,-352.8413346543481,-538.8999997405197,0.8137358059352764,67,2.7101765,15.031928,173.99357317830547,-269.2411024272442,-951.5705812573433,0.9419781,6.785915385165708e-09,-0.019185371696949005,0.0,0.0097298389300704,0.01918537848286439,52.512259006500244,2.363142728805542
0.1305692195892334,1.748838186264038,0.04123973846435547,20.91226866131826,0.21935815,-4.4751573,-0.011203709,-18.420675,22,-323.2003949651227,-493.24620512306865,0.8240066047543523,64,2.6846924,14.653693,149.38092225329382,-270.0234832763672,-853.2882936298847,0.92994726,-2.6363267124906997e-09,-0.015451179817318916,0.0,0.009849836118519306,0.015451177180992204,54.96790075302124,2.4509339332580566
0.1337110996246338,1.7817249298095703,0.040854692459106445,19.530827316241194,0.23227474,-4.182214,-0.009109257,-18.420681,23,-301.4721433956745,-462.3306320378615,0.8222103970078836,64,2.6396136,14.007791,147.76074721251496,-209.37619519978762,-824.7721646875143,0.91001415,1.3142508192842683e-09,-0.012668225914239883,0.0,0.006614568177610636,0.012668227228490703,57.458173751831055,2.485764980316162
0.1331620216369629,1.8078737258911133,0.04272198677062988,27.246534520939967,0.26802728,-3.8889637,-0.015342689,-18.420574,24,-280.0699228894853,-435.8726236668105,0.8188119733364139,63,2.621164,13.751722,121.30869667327602,-254.98119845986366,-781.3144153356552,0.9023909,6.584282896682225e-09,-0.016209082677960396,0.0,0.00982696283608675,0.016209089262243292,59.969833850860596,2.507169008255005
0.13130426406860352,1.80824613571167,0.040602684020996094,30.086911670392034,0.26345167,-3.7073324,-0.0040788874,-18.420181,25,-270.6772143843729,-419.9877690943623,0.806553832678258,63,2.604488,13.524298,119.10969888220433,-215.19255506247282,-701.6644326150417,0.8963469,-3.9920164951467996e-09,-0.013253911398351192,0.0,0.006429968401789665,0.013253907406334697,62.496304988861084,2.522200107574463
0.13269615173339844,1.844071626663208,0.04069375991821289,37.483265912081905,0.26694438,-4.119504,-0.0017271644,-18.419699,26,-303.58771657938985,-470.55365803358035,0.8613171357289416,62,2.5760593,13.145235,134.91285568528212,-277.5165968686342,-898.7120274603367,0.8840072,5.1844764037412006e-09,-0.015416770242154598,0.0,0.009833197109401226,0.015416775426631002,65.03930592536926,2.5388550758361816
0.13396835327148438,1.934328556060791,0.04303860664367676,30.9445008823648,0.3012126,-3.6173625,-0.0033759174,-18.42068,27,-266.0639490982957,-408.6471441763283,0.8420926098157528,63,2.5560434,12.884736,117.34488880828748,-222.87485793977976,-754.9523619413376,0.8754761,-1.3935945730736421e-08,-0.015146110206842422,0.0,0.009616672992706299,0.015146096270896692,67.6840009689331,2.639509439468384
0.13082361221313477,1.874871015548706,0.04097390174865723,40.872681332765936,0.32045087,-3.4062665,-0.0014840045,-18.420681,28,-249.49023781413518,-397.6816040326104,0.7090735532922222,60,2.5350626,12.61722,108.29492657473946,-214.11923693865538,-661.0744427591562,0.86687124,2.8913145655451444e-08,-0.01298385951668024,0.0,0.006549177225679159,0.012983888429825896,70.25274395942688,2.5639748573303223
0.13540911674499512,1.9007172584533691,0.042906761169433594,43.06260027628388,0.32433513,-3.6062386,-0.008138244,-18.420681,29,-257.8139491216145,-421.7495846899692,0.7943354872922489,60,2.48517,12.0031595,127.11946140821398,-214.0959294140339,-729.3245761990547,0.8463035,5.725171892123626e-09,-0.012699656188488007,0.0,0.006623928900808096,0.012699661913659899,72.89165306091309,2.6336398124694824
0.13632750511169434,1.9173316955566406,0.04224872589111328,41.30425898059873,0.32133412,-3.2417333,-0.00040127937,-18.420681,30,-234.6888702766755,-375.243923653817,0.7984291569302082,61,2.465382,11.767978,99.37633555739676,-186.01643589138985,-694.9259058237076,0.8384112,-5.571316297192652e-09,-0.012960939668118954,0.0,0.006537851877510548,0.012960934096802657,75.52594590187073,2.6303508281707764
0.1366877555847168,1.9162707328796387,0.042244672775268555,39.98980247558836,0.31782714,-3.1387289,-0.0083220815,-18.420681,31,-226.91636677471584,-360.85416816917086,0.8253505049034409,63,2.4349236,11.4149475,137.92207426686656,-164.79094578325748,-730.2292495965958,0.82696235,6.830299104088056e-10,-0.015566399320960045,0.0,0.006740196142345667,0.015566400003989955,78.17312502861023,2.6427509784698486
0.13855361938476562,2.0261380672454834,0.04447054862976074,47.39656668036303,0.32346654,-3.2199876,-0.0012485427,-18.420681,32,-232.16860951821644,-376.25557725549055,0.8418166616102936,60,2.387146,10.882391,124.38508492782776,-193.60111383348703,-776.0328439474106,0.80940235,-5.236979294664934e-09,-0.015788042917847633,0.0,0.009753258898854256,0.01578803768086834,80.92964196205139,2.752258062362671
0.1337110996246338,1.898745059967041,0.04146909713745117,42.25014340201213,0.34682515,-2.985276,-0.04612004,-18.420675,33,-213.86379365765063,-347.27081050858146,0.7948217718100912,61,2.3420148,10.402174,84.60298200258649,-209.32574862241745,-537.2103151977062,0.79218346,-1.0264497696255148e-08,-0.015653863549232483,0.0,0.0066330768167972565,0.015653853284734787,83.55188179016113,2.6180050373077393
0.1387336254119873,2.016458511352539,0.04324197769165039,47.346655097260935,0.35526812,-2.867938,-0.052049443,-18.420681,34,-209.2102090611396,-337.604112611711,0.8085739673472245,60,2.3233705,10.210029,100.69692503148318,-196.8239312618971,-569.4965104609728,0.7861143,-1.822823669783702e-09,-0.013215610757470131,0.0,0.006639775354415178,0.013215608934646461,86.28705191612244,2.72996187210083
0.13345694541931152,1.891815185546875,0.041960716247558594,45.22325492735333,0.36820886,-2.8256884,-0.006635879,-18.420681,35,-195.3626945949789,-323.5637614659758,0.7122623294760224,63,2.289732,9.872292,96.22669550290288,-165.22950486466289,-633.4940791428089,0.77341795,5.6845017581963475e-09,-0.012402813881635666,0.0,0.006459195166826248,0.012402819566137424,88.90163588523865,2.610229015350342
0.1345210075378418,1.909438133239746,0.04219627380371094,44.22662222502155,0.3783763,-2.6614263,-0.0051995753,-18.420681,36,-184.9979610358393,-305.89233895190694,0.7310244558898662,62,2.2358475,9.354406,92.34518456785987,-170.75399777293205,-594.1853233575821,0.7522807,1.753176270824497e-08,-0.013346959836781025,0.0,0.006703571882098913,0.013346977368543733,91.520103931427,2.6138899326324463
0.13900256156921387,1.9654474258422852,0.04313516616821289,43.6036076320114,0.3960101,-2.5283124,-0.010735051,-18.42068,37,-178.87112830610528,-296.30990925615987,0.7644781429980512,61,2.2047977,9.068418,74.02934729644481,-179.31232473254204,-469.7144774347544,0.7410798,-1.3673467691432961e-08,-0.014383070170879364,0.0,0.006573075894266367,0.014383056497411673,94.22305393218994,2.698340892791748
0.13644838333129883,1.928339958190918,0.042531728744506836,50.19180146612541,0.43185657,-2.465917,-0.0003852394,-18.420681,38,-165.73774956515692,-290.856934298233,0.5933200466593317,61,2.1663823,8.726657,85.67976494854753,-191.93254095315933,-540.3927443921566,0.7291455,9.941011208658423e-11,-0.010740096680819988,0.0,0.006606248673051596,0.0107400967802301,96.87243795394897,2.6452112197875977
0.1355741024017334,1.8996639251708984,0.04330325126647949,46.19372815714882,0.41539964,-2.2939167,-0.011286953,-18.42068,39,-150.88037076266127,-265.3422416738677,0.6567341452009399,61,2.1226287,8.353066,51.594704631001264,-166.90440893173218,-440.932225599885,0.7143899,1.7266424734430075e-08,-0.012219051830470562,0.0,0.0066696880385279655,0.012219069096895296,99.4862368106842,2.608915090560913
0.13756060600280762,1.9528753757476807,0.04160022735595703,52.28737908134897,0.42544496,-2.2652466,-0.0018633071,-18.420681,40,-152.8497425543283,-272.8278513165009,0.5248476521042192,59,2.1072946,8.225956,69.77787357814876,-178.06069147586823,-474.14754739403725,0.7109286,1.285869988265631e-08,-0.011072861962020397,0.0,0.006571405567228794,0.01107287482072028,102.16225790977478,2.67166805267334
0.13656020164489746,1.9744970798492432,0.042801856994628906,52.75873484371953,0.4304612,-2.128369,-0.0014650819,-18.420635,41,-138.1144414056471,-251.85701283763436,0.4326591161170221,60,2.0611994,7.8553863,47.816701099723616,-174.80416956543922,-387.77319293958135,0.6954117,-2.5655182867012627e-08,-0.009350293315947056,0.0,0.006500262301415205,0.009350267660764189,104.85752010345459,2.6909821033477783
0.13658928871154785,2.0469863414764404,0.04865407943725586,53.34508627459732,0.4381692,-2.186828,-9.406055e-05,-18.420681,42,-153.72417673224103,-264.38749328793006,0.6353104071430944,60,2.049438,7.763537,66.2544671559911,-169.07549068331718,-471.9689351320267,0.69316375,-2.3582206409855644e-08,-0.014798141084611416,0.0,0.00996976438909769,0.014798117502405006,107.6342351436615,2.7721588611602783
0.1405162811279297,1.9738426208496094,0.044028520584106445,52.323091490898946,0.43753174,-2.0599737,-0.00071378186,-18.42068,43,-140.74605994156647,-245.38130850060864,0.6671364730464497,59,2.041054,7.6987195,56.482154847635925,-147.16587927937508,-388.154885828495,0.6905038,-7.49722595116964e-09,-0.014079861342906952,0.0,0.006641981657594442,0.014079853845681,110.32465195655823,2.685840129852295
0.13600468635559082,1.9583632946014404,0.042090415954589844,52.47140946147535,0.44280064,-1.8589166,-0.00036603952,-18.420563,44,-121.54914892204198,-219.5380553386368,0.7284656688400095,60,1.9939835,7.344733,48.10931762128329,-151.97140807658434,-374.0827133357525,0.6753145,-1.7765312776418796e-08,-0.013463960960507393,0.0,0.006590744946151972,0.013463943195194616,113.00079083442688,2.6718080043792725
0.1402149200439453,2.0219075679779053,0.042815208435058594,51.28837930685982,0.4672286,-1.8054297,-0.00043884607,-18.420681,45,-128.0302322738669,-223.3031576344674,0.645290133423751,57,1.9619107,7.112905,60.34246365244185,-135.4886189699173,-425.4454860985279,0.6667081,-5.377099654424455e-09,-0.01380361057817936,0.0,0.006537720561027527,0.013803605201079705,115.74188590049744,2.736832857131958
0.13698768615722656,1.9949488639831543,0.04255485534667969,59.595364546107334,0.46685138,-1.8556918,-0.0012620899,-18.42067,46,-116.27997585545742,-225.24259882214366,0.4838539384048661,58,1.9343318,6.919419,50.467816815868915,-168.21166652441025,-381.51319612562656,0.65846616,-6.739388602738927e-09,-0.01259952038526535,0.0,0.009784910827875137,0.012599513645876748,118.44595885276794,2.6993820667266846
