PolicyExecTime,EnvExecTime,ProcessExecTime,OriginalTaskAverageReturn,IRLAverageEnergy,IRLAverageLogQtau,IRLMedianLogQtau,IRLAverageExpertEnergy,IRLAverageExpertLogQtau,IRLMedianExpertLogQtau,IRLLoss,IRLRewardMean,IRLRewardMax,IRLRewardMin,Iteration,AverageDiscountedReturn,AverageReturn,ExplainedVariance,NumTrajs,Entropy,Perplexity,StdReturn,MaxReturn,MinReturn,AveragePolicyStd,LossBefore,LossAfter,MeanKLBefore,MeanKL,dLoss,Time,ItrTime
0.14360427856445312,0.8287754058837891,0.020471811294555664,-195.90289084945806,6.4593034,-2.795853,-2.4859886,-1.8984673,-3.6725876,-2.5652685,0.13099526,-6.4593034,1.0559064,-28.967602,10,-404.69109982822266,-710.7540411874652,0.3327754469940658,28,2.7746902,16.033659,271.266506593112,-307.54518032073975,-1198.1105041503906,0.9692513,-0.2774689793586731,-0.29676583409309387,0.0,0.006952568888664246,0.019296854734420776,37.80872130393982,3.314337968826294
0.13906002044677734,0.7883789539337158,0.020618915557861328,-156.9910298758157,6.753039,-2.8074696,-2.5087333,-1.2733486,-3.8844545,-2.7694616,0.12390192,-6.753039,3.7238548,-22.682177,11,-420.7076469879426,-702.7818168044604,0.7487900857605022,29,2.7953484,16.36833,224.45801451819062,-364.4021792411804,-1216.672954082489,0.9794974,-0.27953478693962097,-0.292447566986084,0.0,0.007109423168003559,0.012912780046463013,41.05889821052551,3.2431671619415283
0.1552295684814453,0.8819437026977539,0.022730588912963867,-161.33551998689506,7.022049,-2.7722642,-2.4984548,-1.4108841,-3.9171057,-2.8002682,0.10505145,-7.022049,-0.8154813,-34.646046,12,-428.1861348669525,-764.1925887116071,0.6295176230544073,29,2.7822347,16.155083,387.83601997105995,-327.1457431316376,-2215.2773065567017,0.9730463,-0.27822351455688477,-0.2909091114997864,0.0,0.0066465819254517555,0.012685596942901611,44.45602631568909,3.3908309936523438
0.15006136894226074,0.8419954776763916,0.022474288940429688,-149.97757276334667,6.907136,-2.7222695,-2.458256,-1.3168305,-4.0497885,-2.9298356,0.10771417,-6.907136,-2.531568,-33.887684,13,-425.83138130240985,-719.2948894911799,0.41676552723939353,29,2.7927625,16.32606,257.1390554425345,-401.1008424758911,-1468.774944782257,0.97858465,-0.2792762517929077,-0.29621994495391846,0.0,0.007180118001997471,0.016943693161010742,47.7493212223053,3.287120819091797
0.14771723747253418,0.8738791942596436,0.023433685302734375,-153.49099273120083,7.4905796,-2.7908099,-2.4649036,-2.026822,-4.057988,-2.940339,0.09077358,-7.4905796,-0.43626004,-32.611008,14,-435.1255274803909,-758.0466703673204,0.5219743219256106,30,2.7684743,15.934305,376.54362973413873,-354.4006736278534,-1584.764280796051,0.9666933,-0.27684736251831055,-0.2904796898365021,0.0,0.007910611107945442,0.013632327318191528,51.08919620513916,3.3335609436035156
0.14159893989562988,0.8023343086242676,0.022418737411499023,-150.08187752189636,7.792284,-2.7297673,-2.4296882,-2.4543388,-4.054615,-2.9073405,0.09232506,-7.792284,-0.0809483,-51.76873,15,-445.0531375890018,-827.8630255257775,0.517980145123778,29,2.7615821,15.824861,605.5020004560312,-385.55464816093445,-3427.467545032501,0.9639631,-0.27615830302238464,-0.2913001775741577,0.0,0.006582773756235838,0.015141874551773071,54.48707818984985,3.392416000366211
0.14545440673828125,0.8430159091949463,0.02235555648803711,-153.2231878744187,8.034327,-2.7607226,-2.4433198,-2.7740285,-4.1688375,-3.0804603,0.07363125,-8.034327,-0.68113226,-30.873251,16,-489.7187938776018,-812.2703865309556,0.31206917998603956,30,2.7630498,15.848104,322.8379679355492,-394.1762275695801,-1428.6943035125732,0.96403867,-0.27630501985549927,-0.301045298576355,0.0,0.009884846396744251,0.024740278720855713,57.772701263427734,3.279777765274048
0.14580130577087402,0.8062756061553955,0.02190685272216797,-115.0693630102488,6.9452806,-2.7352362,-2.3984466,-1.992223,-4.2816954,-3.146387,0.09154961,-6.9452806,0.27519473,-27.349836,17,-418.59831554062856,-686.4625800396166,0.48298537516612594,31,2.7396505,15.481573,231.22477468244753,-395.5923891067505,-1229.8250451087952,0.95277184,-0.273965060710907,-0.31206122040748596,0.0,0.009251576848328114,0.03809615969657898,61.22373914718628,3.444460868835449
0.1480545997619629,0.8077437877655029,0.021688461303710938,-139.33018133039468,7.653218,-2.7206097,-2.4108782,-2.8345687,-4.017588,-2.8370457,0.088611335,-7.653218,-1.9553056,-32.838238,18,-432.12246381285223,-717.0833132917231,0.6200882738149087,33,2.7274992,15.294591,284.214958697114,-439.75645780563354,-1551.323501586914,0.94726044,-0.2727499008178711,-0.29489389061927795,0.0,0.008867736905813217,0.02214398980140686,64.67681121826172,3.4469051361083984
0.13910746574401855,0.7588350772857666,0.022199630737304688,-176.62617502133583,9.196559,-2.735266,-2.4210365,-2.8694813,-3.947501,-2.6997569,0.07866397,-9.196559,-1.0637801,-49.153545,19,-516.0588921060864,-930.6917446692785,0.11456526807611855,30,2.7109344,15.043325,496.5551051506694,-426.7773435115814,-2191.421155691147,0.9400202,-0.271093487739563,-0.3009564280509949,0.0,0.009661583229899406,0.029862940311431885,67.88185715675354,3.1973650455474854
0.15224671363830566,0.7968010902404785,0.024957895278930664,-163.73981765391105,9.063219,-2.668609,-2.359045,-3.3258011,-4.253777,-3.0200896,0.07210376,-9.063219,-1.6773235,-51.502346,20,-481.37867875573806,-853.9251260273159,0.812714024642388,32,2.7175667,15.14343,475.645270943783,-445.9577856063843,-2150.357435464859,0.9431286,-0.27175670862197876,-0.28445354104042053,0.0,0.009863920509815216,0.012696832418441772,71.34182119369507,3.4531750679016113
0.13839387893676758,0.7191681861877441,0.02080988883972168,-151.47703495033673,8.045125,-2.6794665,-2.3750598,-3.982783,-4.3869343,-3.0126922,0.07341366,-8.045125,-0.8574745,-42.968197,21,-460.1989743688885,-807.1942310869694,0.14063918869620928,30,2.68487,14.656296,336.9354352879719,-385.02986574172974,-1823.7144737243652,0.9286161,-0.26848703622817993,-0.2872759997844696,0.0,0.009770398028194904,0.018788963556289673,74.55808329582214,3.2090938091278076
0.14400982856750488,0.7548656463623047,0.022804975509643555,-140.4258826016364,8.220667,-2.6896827,-2.3762178,-3.7842658,-4.5218163,-3.0991063,0.07902915,-8.220667,0.9491137,-36.527065,22,-475.97249760418526,-814.1111999312716,0.6893586227800299,31,2.6799254,14.584006,279.2761920564467,-402.35467517375946,-1472.56236743927,0.92702186,-0.2679925560951233,-0.28094005584716797,0.0,0.006428638938814402,0.012947499752044678,77.85477018356323,3.290767192840576
0.14518260955810547,0.7547910213470459,0.023107528686523438,-120.1910962738592,8.29996,-2.6908379,-2.3678787,-3.6933675,-4.484807,-3.0551891,0.06895777,-8.29996,-0.7513043,-38.09514,23,-461.80476804836,-755.0522256861715,0.6490708944253989,34,2.682548,14.622304,308.49868848533185,-421.0309360027313,-1855.6581847667694,0.9281068,-0.26825472712516785,-0.28037118911743164,0.0,0.009461204521358013,0.012116461992263794,81.3347110748291,3.473910093307495
0.14371466636657715,0.7602488994598389,0.02291131019592285,-146.26265320421314,9.053831,-2.657218,-2.331846,-3.2459054,-4.909339,-3.4769123,0.07025397,-9.053831,-0.85129607,-33.30614,24,-506.3395422002114,-846.9447589679198,0.2856988488322556,33,2.692585,14.769807,335.75521771670276,-427.25082206726074,-1776.7170753479004,0.9315119,-0.26925843954086304,-0.2821665108203888,0.0,0.006428342778235674,0.012908071279525757,84.721440076828,3.380796194076538
0.15638422966003418,0.826134443283081,0.024524927139282227,-116.32420876396819,8.775576,-2.664271,-2.3578942,-3.2240407,-4.983606,-3.5684166,0.06677424,-8.775576,-1.4855014,-37.031574,25,-487.39024808269824,-790.0598896847051,0.7818491976870465,34,2.6749516,14.511647,296.81072706116055,-383.5061912536621,-1692.0202264785767,0.9228506,-0.26749515533447266,-0.2785992920398712,0.0,0.006511096376925707,0.01110413670539856,88.14610719680786,3.4190170764923096
0.13687396049499512,0.6990177631378174,0.023393630981445312,-114.49541436363478,8.339666,-2.58995,-2.27472,-2.8977199,-4.48151,-2.9941726,0.075470634,-8.339666,-1.2555386,-36.79583,26,-463.14805717642076,-749.5887807642712,0.6816960334494239,34,2.6068325,13.556044,257.29895175138887,-444.47106862068176,-1271.6010701656342,0.8922102,-0.2606832981109619,-0.27697378396987915,0.0,0.009684866294264793,0.016290485858917236,91.4538471698761,3.300313949584961
0.14227843284606934,0.7413058280944824,0.021882295608520508,-99.73085036842144,8.4228325,-2.6136093,-2.3094585,-1.8811344,-4.2321897,-2.7067196,0.100684166,-8.4228325,0.0007088855,-41.71486,27,-451.1612572694461,-734.4710019107375,0.7757927285804851,35,2.6086648,13.580905,249.40843330103314,-467.197546005249,-1422.1086311340332,0.8924877,-0.2608664333820343,-0.28080570697784424,0.0,0.006686608772724867,0.019939273595809937,94.84060621261597,3.3815181255340576
0.14516711235046387,0.7368569374084473,0.023251056671142578,-125.08319232263791,8.885381,-2.6031845,-2.2675426,-3.4293065,-4.375936,-2.8151782,0.073654234,-8.885381,-1.7881273,-37.607864,28,-482.46824829700915,-779.8825304031373,0.529501777229354,35,2.5919497,13.355786,232.25634679943653,-479.7430064678192,-1646.5795130729675,0.8846655,-0.2591949999332428,-0.26801836490631104,0.0,0.009971964173018932,0.008823364973068237,98.69225335121155,3.8478970527648926
0.18069005012512207,0.9084081649780273,0.03317427635192871,-132.06249975358008,9.295942,-2.568336,-2.2419395,-4.1889057,-4.318103,-2.77456,0.064648606,-9.295942,-2.0895588,-35.931156,29,-520.7013674836783,-863.3959232532617,0.5162149607760889,33,2.54373,12.727055,302.7102026522232,-531.0300211906433,-1980.3868939876556,0.8633617,-0.25437307357788086,-0.26381897926330566,0.0,0.0065435622818768024,0.009445905685424805,102.25608134269714,3.5569498538970947
0.13838505744934082,0.7020673751831055,0.02157735824584961,-127.88168671495667,8.335737,-2.483278,-2.2047439,-3.4279249,-4.2274528,-2.7119203,0.070759565,-8.335737,0.22235326,-35.45742,30,-446.75525821542203,-738.7845046115773,0.6327521927191738,35,2.5120394,12.33005,274.51383264408776,-429.95509177446365,-1551.4550545215607,0.8497854,-0.2512039244174957,-0.2636220157146454,0.0,0.0068463049829006195,0.012418091297149658,105.50375032424927,3.2419779300689697
0.14150094985961914,0.6986379623413086,0.02251577377319336,-114.30432424281399,8.74921,-2.5185103,-2.1840672,-2.9731154,-4.4661508,-2.8520465,0.07731864,-8.74921,0.16438389,-36.01919,31,-476.1402513387304,-761.4312392541341,0.6390509723026015,35,2.493364,12.10192,161.2619572514773,-469.92031931877136,-1238.2483677864075,0.8418285,-0.24933642148971558,-0.26464277505874634,0.0,0.009134920313954353,0.015306353569030762,108.68223023414612,3.1735990047454834
0.14461803436279297,0.6884324550628662,0.022904396057128906,-103.17330606661307,8.345818,-2.5042744,-2.2116787,-3.0635736,-4.3488793,-2.8267937,0.06475214,-8.345818,1.9642069,-31.810783,32,-458.3662656913761,-738.8502358180635,0.8069899103001156,34,2.5093725,12.297211,183.12222908397612,-490.4503471851349,-1323.9076564311981,0.8485308,-0.25093722343444824,-0.26065900921821594,0.0,0.006861289497464895,0.0097217857837677,111.88376235961914,3.1962101459503174
0.14841723442077637,0.7103395462036133,0.021450519561767578,-104.84306388782458,8.950039,-2.488427,-2.1536753,-3.3393106,-4.3153157,-2.8121204,0.058513504,-8.950039,0.3715227,-42.55946,33,-472.0164013371362,-738.499149988632,0.6205904784694593,37,2.4836032,11.984369,233.07850088404427,-484.2755479812622,-1727.9685299396515,0.8376744,-0.24836038053035736,-0.25756359100341797,0.0,0.0074326456524431705,0.009203210473060608,115.09692430496216,3.2069833278656006
0.136765718460083,0.6883409023284912,0.02146148681640625,-103.49613990835421,9.719709,-2.4694293,-2.175959,-3.076737,-4.3473,-2.8245316,0.06397455,-9.719709,1.756249,-43.375957,34,-518.0883765077472,-841.1714550188609,0.6422228841964961,35,2.4782364,11.920224,276.98334730731244,-549.3019959926605,-1767.8917734622955,0.83546597,-0.24782362580299377,-0.25873395800590515,0.0,0.006494838744401932,0.010910332202911377,118.26483631134033,3.162147045135498
0.13842391967773438,0.6622343063354492,0.02315664291381836,-102.14682453233125,8.767242,-2.4587955,-2.1441054,-3.5143976,-4.6950617,-3.281509,0.060180064,-8.767242,-0.6283581,-32.104015,35,-471.2259311941255,-736.4483419557413,0.6451949479979857,36,2.4653869,11.768034,175.37182605888728,-495.6062879562378,-1083.1825835704803,0.83008105,-0.24653863906860352,-0.28326642513275146,0.0,0.006630126852542162,0.03672778606414795,121.43635725975037,3.166130781173706
0.14374208450317383,0.6897275447845459,0.022434234619140625,-105.07522469193007,9.603465,-2.4568129,-2.159721,-4.4517937,-5.402937,-4.084773,0.052199397,-9.603465,-0.517424,-37.264614,36,-511.33851775406623,-785.4077107197529,0.8554062705306134,37,2.4674985,11.792911,197.4370931269406,-465.4967703819275,-1294.058160185814,0.83095115,-0.2467498481273651,-0.31017231941223145,0.0,0.009578390046954155,0.06342247128486633,124.64207315444946,3.1993138790130615
0.14096426963806152,0.7028748989105225,0.02236008644104004,-103.48366797089973,9.037559,-2.4307413,-2.124454,-4.4102597,-4.981449,-3.5725603,0.058123935,-9.037559,2.6242948,-28.597818,37,-497.6436258974758,-812.5828223868328,0.5643499410793402,34,2.4240386,11.291369,271.51357817464407,-449.15023869276047,-1827.3275661468506,0.81313115,-0.24240384995937347,-0.2547241449356079,0.0,0.009348254650831223,0.012320294976234436,127.86068320274353,3.212413787841797
0.1452486515045166,0.7018527984619141,0.022639989852905273,-120.21747329029562,9.393331,-2.4045467,-2.0928931,-4.2581487,-4.752629,-3.3571548,0.057577845,-9.393331,-1.4423338,-38.157818,38,-503.6000698987003,-804.2721759274199,0.7749026962449825,37,2.4058778,11.08816,203.50963239722307,-539.4123792648315,-1286.3862614631653,0.805739,-0.24058781564235687,-0.2703269124031067,0.0,0.006534255109727383,0.029739096760749817,131.10202717781067,3.23463773727417
0.15299081802368164,0.763237714767456,0.02509284019470215,-100.90492707532594,9.298401,-2.4118776,-2.0898128,-4.598113,-4.5411525,-3.2101784,0.059030343,-9.298401,-0.8647284,-46.057343,39,-496.6031797583469,-787.7811928904719,0.86649207021395,36,2.3954256,10.972867,223.3477874754603,-494.498459815979,-1337.7357807159424,0.80155176,-0.23954246938228607,-0.249315544962883,0.0,0.006435737479478121,0.009773075580596924,134.45070838928223,3.342996835708618
0.1334831714630127,0.6225216388702393,0.021654605865478516,-105.63718485614987,9.193126,-2.3776178,-2.0521734,-4.9020357,-5.1261106,-3.8881652,0.059047,-9.193126,-1.3701572,-36.915462,40,-498.4526728845004,-788.7702218055725,0.6477298642185795,35,2.381651,10.822756,216.70901005989523,-494.9965045452118,-1530.9341988563538,0.79603535,-0.2381649911403656,-0.34291452169418335,0.0,0.008659416809678078,0.10474953055381775,137.58672833442688,3.1018450260162354
0.14528989791870117,0.6641767024993896,0.022641420364379883,-92.57309963762977,8.563811,-2.3583124,-2.057829,-5.0098653,-5.45044,-4.2884903,0.05902149,-8.563811,-1.1735473,-35.534477,41,-452.3227865572263,-709.1761221692369,0.5262719189869507,37,2.3790352,10.794484,170.6405518104647,-506.8410406112671,-1366.8395147323608,0.7950451,-0.23790356516838074,-0.5539191365242004,0.0,0.008043015375733376,0.3160155713558197,140.75158715248108,3.1615312099456787
0.13222527503967285,0.6279077529907227,0.021921157836914062,-95.70008280481137,8.616577,-2.385845,-2.0708015,-5.054586,-5.812392,-4.6843376,0.06533164,-8.616577,-0.80875534,-29.901295,42,-440.02070929455294,-676.7326878095284,0.8656580320298375,39,2.3846493,10.855255,171.55360787293304,-452.65792977809906,-1268.1096758842468,0.79738486,-0.23846495151519775,-0.2997358739376068,0.0,0.009279051795601845,0.06127092242240906,143.92631816864014,3.1431901454925537
0.13771271705627441,0.6662631034851074,0.021889925003051758,-94.95594335784614,9.623343,-2.370162,-2.0814607,-3.9472485,-5.73815,-4.658145,0.055617042,-9.623343,-1.4961538,-23.60726,43,-525.8693491343711,-817.4495366712412,0.9027342935402656,36,2.404808,11.0763035,146.0306953509637,-549.3937309980392,-1221.058189868927,0.80560946,-0.24048081040382385,-0.2553912401199341,0.0,0.006961010862141848,0.01491042971611023,147.0728771686554,3.1397252082824707
0.14234328269958496,0.6865887641906738,0.0220487117767334,-96.23738201034712,8.205741,-2.3781831,-2.0706496,-4.106206,-6.941055,-5.8664284,0.07350833,-8.205741,3.0636754,-25.966412,44,-435.03925090171987,-672.2229237752525,0.8489604301469481,38,2.379234,10.79663,135.27425108287832,-472.820779979229,-950.3717851638794,0.79522544,-0.23792336881160736,-0.24960318207740784,0.0,0.006483625620603561,0.011679813265800476,150.2800612449646,3.1964690685272217
0.13921594619750977,0.6674098968505859,0.022210359573364258,-100.6041762645732,8.877865,-2.3411925,-2.0408516,-4.299197,-7.997849,-7.0075502,0.059961963,-8.877865,-1.8063296,-39.597805,45,-479.5690630984127,-756.3447739581267,0.6847227507914271,36,2.363114,10.623984,187.67085548576844,-492.4430158138275,-1306.900779724121,0.7886911,-0.23631145060062408,-0.24668696522712708,0.0,0.006692608818411827,0.01037551462650299,153.44553923606873,3.1603658199310303
0.14926910400390625,0.6877923011779785,0.023663997650146484,-92.63074275390409,8.54439,-2.3190067,-2.02874,-4.3924756,-9.206678,-8.268377,0.06762022,-8.54439,1.6269859,-38.5783,46,-452.1548514216671,-710.8008287935644,0.8116858591011973,37,2.321859,10.194608,165.88791525921468,-521.2030899524689,-1284.0752120018005,0.77266294,-0.23218587040901184,-0.2522686719894409,0.0,0.00656463485211134,0.020082801580429077,156.6844232082367,3.2010741233825684
0.1361250877380371,0.6714537143707275,0.02240729331970215,-86.98464719390111,9.212807,-2.3389237,-2.0166938,-4.0941663,-9.287322,-8.341287,0.0626561,-9.212807,2.786901,-30.563782,47,-482.5811708433643,-756.1971065909476,0.8827766400989622,37,2.3055649,10.029842,174.01370619018167,-538.4094877243042,-1324.1971481144428,0.76638436,-0.23055651783943176,-0.24584119021892548,0.0,0.00929759070277214,0.015284672379493713,159.84798121452332,3.160184860229492
0.14629602432250977,0.6859924793243408,0.023638248443603516,-90.41019347648273,8.833466,-2.3352325,-2.0079188,-5.0491657,-8.374129,-7.417755,0.06553556,-8.833466,0.81910086,-27.891926,48,-463.7703433603277,-732.4614000771496,0.9141840577565457,37,2.3138158,10.112941,186.37197514488062,-489.6165044307709,-1184.3998312950134,0.77000964,-0.23138155043125153,-0.24185964465141296,0.0,0.006630259100347757,0.010478094220161438,163.0890781879425,3.205160140991211
0.1415259838104248,0.7163124084472656,0.023503780364990234,-84.48429078865917,9.460095,-2.264828,-1.9604309,-3.8622446,-10.411089,-9.5894375,0.06725755,-9.460095,-1.5424746,-24.601639,49,-500.685176408269,-797.5386100047165,0.8217509039316113,36,2.3015308,9.989463,191.07858772698245,-534.2520217895508,-1198.7115926742554,0.7654985,-0.23015309870243073,-0.25089624524116516,0.0,0.009862950071692467,0.020743146538734436,166.30208826065063,3.209843873977661
0.14561915397644043,0.7073791027069092,0.02285933494567871,-98.31094601659717,8.985323,-2.264245,-1.9688513,-4.589094,-9.570058,-8.654686,0.05617883,-8.985323,-1.7090435,-25.93577,50,-479.8636003907188,-766.5899270396484,0.8695803355939786,38,2.2938826,9.913353,155.0513938669393,-483.98952400684357,-1034.1714282035828,0.76252866,-0.2293882668018341,-0.2462673932313919,0.0,0.006628059316426516,0.0168791264295578,169.57909321784973,3.2445931434631348
0.14065074920654297,0.7125341892242432,0.02140665054321289,-83.58395386572131,8.491325,-2.303276,-1.9909499,-3.9110126,-10.436638,-9.546034,0.07954825,-8.491325,0.28682187,-29.052364,51,-469.83320846378484,-758.7248878855916,0.8552010118266837,34,2.289339,9.868413,169.89317310880935,-464.2699156999588,-1111.2308163642883,0.7607472,-0.2289339303970337,-0.24841195344924927,0.0,0.009656902402639389,0.019478023052215576,172.7908353805542,3.206537961959839
0.13538646697998047,0.7284159660339355,0.020422935485839844,-77.00010623669344,8.786894,-2.2665696,-1.9645624,-3.2373374,-10.688888,-9.819861,0.06507995,-8.786894,-0.20717143,-32.582954,52,-502.66203201538764,-828.4393317322247,0.7942907161537898,32,2.2727795,9.706342,206.1170482314763,-573.0429480075836,-1360.9177207946777,0.7544468,-0.2272779643535614,-0.23909929394721985,0.0,0.00998658873140812,0.011821329593658447,175.97397136688232,3.179572820663452
0.1440119743347168,0.7124853134155273,0.022363901138305664,-80.07800624744958,8.6621895,-2.269824,-1.9428526,-4.349978,-9.541982,-8.544943,0.06814417,-8.6621895,-1.7255709,-27.914736,53,-472.9446675812118,-772.7183111274944,0.9100214790368006,34,2.2597218,9.580423,193.2868115493697,-530.1435940265656,-1278.3469433784485,0.7494956,-0.22597220540046692,-0.23694926500320435,0.0,0.007021963596343994,0.010977059602737427,179.17501735687256,3.1907427310943604
0.13717007637023926,0.684798002243042,0.020540237426757812,-76.87891713044438,8.153347,-2.237778,-1.930978,-5.2337527,-9.5204,-8.425531,0.06619511,-8.153347,-0.9678742,-24.54948,54,-438.6981853242428,-695.5258384264177,0.8292567919275031,36,2.2332058,9.329727,169.08157284186618,-464.93844747543335,-1120.1839337348938,0.7396229,-0.22332048416137695,-0.2361951619386673,0.0,0.009841419756412506,0.012874677777290344,182.4969563484192,3.3136661052703857
0.1431286334991455,0.6865653991699219,0.021357297897338867,-85.33141507861254,9.621829,-2.1936696,-1.9120057,-4.1277575,-10.642745,-9.604954,0.05372977,-9.621829,-1.430357,-28.80535,55,-520.4899469923951,-811.7081922094027,0.8596507772723843,36,2.1956306,8.985665,182.72810236585556,-541.4572546482086,-1250.0198647975922,0.7260169,-0.21956300735473633,-0.23889125883579254,0.0,0.006883712951093912,0.019328251481056213,185.74478125572205,3.2094759941101074
0.14786982536315918,0.7174220085144043,0.021845340728759766,-70.86074830386961,8.004697,-2.1685867,-1.8802197,-4.483459,-11.808905,-10.800746,0.06395016,-8.004697,-1.3790634,-32.696648,56,-433.88229590957536,-688.4039597954069,0.8984370945118949,35,2.1871684,8.909947,145.72938619501372,-515.5188760757446,-1240.0030310153961,0.72309065,-0.2187168300151825,-0.2341383993625641,0.0,0.0066052270121872425,0.015421569347381592,188.99142026901245,3.2084522247314453
0.136260986328125,0.6832840442657471,0.021259069442749023,-81.99345621029647,8.946967,-2.183279,-1.8856642,-4.6067963,-13.360518,-12.48251,0.06198037,-8.946967,-1.1791344,-27.510643,57,-478.32834280941165,-758.0069137612978,0.9255689912256346,36,2.1941354,8.97224,186.5985750986005,-476.64562940597534,-1188.4186544418335,0.72574997,-0.21941356360912323,-0.35703375935554504,0.0,0.009805900044739246,0.13762019574642181,192.15642714500427,3.1610867977142334
