IRLMedianExpertLogQtau,AveragePolicyStd,PolicyExecTime,IRLRewardMin,StdReturn,Time,Iteration,IRLAverageExpertEnergy,dLoss,MeanKL,Entropy,IRLAverageExpertLogQtau,MinReturn,IRLMedianLogQtau,IRLAverageEnergy,IRLLoss,IRLAverageLogQtau,Perplexity,ItrTime,MaxReturn,IRLRewardMean,OriginalTaskAverageReturn,AverageDiscountedReturn,NumTrajs,LossAfter,ExplainedVariance,MeanKLBefore,LossBefore,EnvExecTime,ProcessExecTime,IRLRewardMax,AverageReturn
-0.7646284,0.3869305,0.04262137413024902,-5.273198,43.917682622086865,49.796236753463745,189,0.6356672,0.0295700766146183,0.006430687848478556,0.46942815,-2.9639075,-198.80367866158485,-0.18924141,1.2567918,0.5146161,-0.43986493,1.5990795,0.2345731258392334,-60.99828386306763,-1.2567918,-238.67725579795825,-97.54593392976633,10,-0.0765128955245018,0.7034170721436329,0.0,-0.0469428189098835,0.033123016357421875,0.00577092170715332,0.91546774,-125.67919315546752
-0.76565814,0.38955787,0.043433189392089844,-6.281709,68.33040556633036,50.0510938167572,190,0.8705282,0.029549624770879745,0.00943234097212553,0.4761958,-2.9487588,-304.05472949147224,-0.20477311,1.4254411,0.53716964,-0.4660331,1.6099383,0.24458932876586914,-48.449200585484505,-1.4254411,-211.1903401577461,-105.16632319834814,10,-0.07716920226812363,0.5490868954211952,0.0,-0.04761957749724388,0.03476381301879883,0.005787372589111328,0.34632197,-142.54411293268203
-0.7375953,0.40494502,0.04759407043457031,-4.977536,37.819563850215346,50.30093193054199,191,0.7055395,0.022877927869558334,0.009791236370801926,0.5149347,-2.762992,-154.8702514320612,-0.22538051,0.9979779,0.56108594,-0.49264678,1.6735293,0.24086666107177734,-35.85791850090027,-0.9979779,-171.1143504294442,-75.21852799140463,10,-0.07437139749526978,0.7347588349125347,0.0,-0.05149346962571144,0.032927751541137695,0.006626605987548828,0.5950728,-99.79778644368052
-0.7589247,0.3907352,0.04572129249572754,-5.311357,50.54960248686577,50.54879355430603,192,0.7965122,0.0296182781457901,0.009717638604342937,0.47921336,-2.9442816,-232.18300819396973,-0.22220248,1.0819275,0.56196207,-0.46255782,1.6148037,0.23836326599121094,-46.30557353794575,-1.0819275,-180.09566512564396,-80.01748109404109,10,-0.07753961533308029,0.8851464234827323,0.0,-0.04792133718729019,0.03452563285827637,0.00577855110168457,0.563237,-108.19274991601705
-0.7504623,0.39755207,0.043351173400878906,-5.050536,22.660252511111597,50.79842138290405,193,0.93698967,0.023833010345697403,0.007606539875268936,0.4965092,-2.8682046,-124.1957037448883,-0.22348736,0.95875764,0.58658195,-0.51294035,1.6429759,0.24170136451721191,-56.508617639541626,-0.95875764,-132.16935071995422,-68.97304770651216,10,-0.07348393648862839,0.6072571511095036,0.0,-0.049650926142930984,0.034853219985961914,0.0060040950775146484,0.31858754,-95.87576008886099
-0.7619173,0.38924205,0.0455164909362793,-5.4095974,66.04408015768837,51.044193267822266,194,0.82935333,0.035239916294813156,0.006469980347901583,0.47538468,-2.993833,-286.7065390944481,-0.1983754,1.4119754,0.53290725,-0.45037198,1.6086329,0.23716354370117188,-70.14574099332094,-1.4119754,-217.6953441198038,-106.43326304439965,10,-0.08277837932109833,0.5740206761307498,0.0,-0.04753846302628517,0.03481888771057129,0.00616145133972168,0.45421863,-141.19754089489578
-0.76655,0.3852654,0.04607963562011719,-5.3830924,37.156909520526035,51.3087682723999,195,0.7887372,0.037956126034259796,0.007498473860323429,0.465116,-2.978696,-189.1402334868908,-0.21060422,1.233202,0.53901345,-0.49385697,1.5921988,0.2560133934020996,-78.07987762987614,-1.233202,-197.4512568196489,-96.0170882854945,10,-0.08446772396564484,0.7626482597166906,0.0,-0.04651159793138504,0.03583407402038574,0.005949974060058594,0.66359293,-123.32019717246294
-0.7754756,0.384716,0.04407000541687012,-5.7532473,40.859006685014144,51.55397939682007,196,0.9079119,0.03509814292192459,0.0067305732518434525,0.46368837,-3.0264533,-190.3918044269085,-0.182278,1.1449938,0.55567044,-0.45247796,1.5899274,0.2363734245300293,-50.024417012929916,-1.1449938,-165.03035599584612,-88.73326688428558,10,-0.08146698772907257,0.8685061707778959,0.0,-0.04636884480714798,0.03387022018432617,0.005770444869995117,0.48971957,-114.49937516748905
-0.7781523,0.3808109,0.04185175895690918,-4.315117,37.25878183948554,51.8055784702301,197,0.9233302,0.029422715306282043,0.009038683027029037,0.4534864,-3.1061425,-192.85443305969238,-0.14420179,1.1280558,0.54185325,-0.41102654,1.5737895,0.24320268630981445,-52.72541834414005,-1.1280558,-156.99471801920149,-80.18805859554291,10,-0.07477134466171265,0.8245886461186924,0.0,-0.0453486293554306,0.03425192832946777,0.006349086761474609,0.22954883,-112.80557503327728
-0.77120066,0.3813124,0.04216766357421875,-5.393813,41.300282094645674,52.04610800743103,198,0.6562141,0.028212588280439377,0.00922613125294447,0.45480248,-3.017703,-188.95405355095863,-0.15806544,1.3703796,0.5010614,-0.41138625,1.575862,0.23169898986816406,-55.0524547547102,-1.3703796,-240.15454342074236,-106.35457715233254,10,-0.07369283586740494,0.8664813198147217,0.0,-0.04548024758696556,0.03472781181335449,0.0057523250579833984,0.7291373,-137.03794840872288
