PolicyExecTime,EnvExecTime,ProcessExecTime,OriginalTaskAverageReturn,IRLLoss,Iteration,AverageDiscountedReturn,AverageReturn,ExplainedVariance,NumTrajs,Entropy,Perplexity,StdReturn,MaxReturn,MinReturn,AveragePolicyStd,LossBefore,LossAfter,MeanKLBefore,MeanKL,dLoss,Time,ItrTime
0.1557788848876953,1.117804765701294,0.026634693145751953,-452.27814138513276,0.4596235,0,-108.03867270317747,-205.11093650013208,7.0810024510592484e-12,38,2.8378766,17.07946,56.65902879263264,-65.59784424304962,-311.1516637802124,1.0,-1.3002500187653254e-09,-0.010122223757207394,0.0,0.00600380077958107,0.010122222456957375,2.4198858737945557,2.419903039932251
0.1329052448272705,1.1645252704620361,0.02778339385986328,-380.9099353836605,0.2042046,1,-205.7738532937447,-367.2374698390832,0.5547411296176028,37,2.852853,17.337175,111.1786948772195,-156.413640961051,-616.4787423014641,1.0075297,-2.9779987364975113e-09,-0.016023557633161545,0.0,0.00985442753881216,0.01602355465516281,3.9389488697052,1.5163099765777588
0.11987113952636719,1.0978093147277832,0.027628660202026367,-328.29294466627016,0.13075198,2,-278.5821907946427,-496.802632743859,0.6699306430115153,35,2.858377,17.43321,155.06310291135247,-55.761955993031734,-874.4578191637993,1.0108172,-3.159411843256521e-09,-0.019250275567173958,0.0,0.009602879174053669,0.019250272407762115,5.386085748672485,1.4452519416809082
0.12915539741516113,1.2374019622802734,0.026755809783935547,-300.6117226866717,0.13657169,3,-333.7982873497924,-604.1971754193842,0.54736107098781,34,2.8818858,17.847898,194.1095802212318,-202.97466869698837,-925.3629539012909,1.0225868,2.330582393739178e-10,-0.012194340117275715,0.0,0.007576208095997572,0.012194340350333954,6.983660936355591,1.5954620838165283
0.10424137115478516,0.9715349674224854,0.023046016693115234,-287.2897422621035,0.16182981,4,-341.267364406556,-591.030345557327,-0.10239418278358192,37,2.875277,17.730335,236.33383529293891,-46.14265727962629,-1009.0483872890472,1.0193137,5.0051287558972035e-08,-0.015615029260516167,0.0,0.00829639658331871,0.015615079311803726,8.275681972503662,1.2900159358978271
0.12890267372131348,1.2468113899230957,0.0282595157623291,-278.913569042167,0.12257361,5,-381.2658970455917,-719.4515437169603,0.6766855577210749,34,2.8979535,18.13699,341.0376117237275,-107.08083821181208,-1256.2975850105286,1.0311505,1.919915426640273e-08,-0.012832735665142536,0.0,0.006618695333600044,0.012832754864296803,9.889507055282593,1.6116080284118652
0.11552286148071289,1.0899200439453125,0.024978160858154297,-200.44934311847402,0.14115104,6,-366.197367180561,-653.9804890074356,0.769209723831398,37,2.9168668,18.483284,391.72414751943006,-127.96034188568592,-1409.5656561851501,1.0408533,-1.2964155082784146e-08,-0.036803193390369415,0.0,0.00793397892266512,0.03680318042621433,11.337917804718018,1.4462218284606934
0.11856198310852051,1.101219892501831,0.026131629943847656,-192.63895068284936,0.10953822,7,-387.7063673024405,-699.5002475564575,0.6107294908157979,36,2.9176877,18.498463,364.90117752294094,-101.14454062655568,-1473.5228371620178,1.0411856,-1.2295653384342131e-08,-0.013654067181050777,0.0,0.007680436596274376,0.013654054885397393,12.78369402885437,1.4435391426086426
0.12089109420776367,1.083904504776001,0.02825188636779785,-126.58127132261984,0.12313011,8,-347.31011745539104,-599.4133279821709,0.2715906876874016,37,2.920834,18.556759,293.6627105422689,-159.68481434881687,-1225.4569464325905,1.0427127,-1.2526979453753029e-08,-0.00948893278837204,0.0,0.006535133812576532,0.009488920261392586,14.217339754104614,1.4316949844360352
0.12735700607299805,1.083219051361084,0.028162240982055664,-128.1956313326234,0.09611761,9,-409.3757483595583,-707.2715043104254,0.45600717889123854,36,2.949985,19.105667,313.42294151011436,-162.6885321289301,-1438.579361796379,1.0579778,4.055543456615851e-09,-0.014510991983115673,0.0,0.008245337754487991,0.01451099603865913,15.654469728469849,1.4344470500946045
0.12753510475158691,1.1579515933990479,0.030306339263916016,-59.13156561782825,0.106654175,10,-416.49834596735917,-721.8383137735002,0.29900353715683037,33,2.9559674,19.220308,360.87379820599006,-83.37399391829967,-1458.2611899375916,1.0611339,-7.4138055694561444e-09,-0.014902054332196712,0.0,0.006884022615849972,0.014902046918391143,17.22203493118286,1.5654189586639404
0.11899733543395996,1.1457295417785645,0.025905847549438477,-57.472827846207984,0.12697461,11,-330.07479489467585,-548.3973290590155,0.4257925665365716,36,2.9667516,19.428705,295.5457175117423,-118.29075825214386,-1445.203982591629,1.0670972,-2.7584645678757624e-08,-0.017334453761577606,0.0,0.008483688347041607,0.017334426176931927,18.701300859451294,1.477066993713379
0.11358928680419922,1.0875849723815918,0.025971412658691406,-57.26045131341332,0.12578782,12,-367.6578871299467,-594.1003523801227,0.4792335935871148,37,2.9668963,19.431517,266.51752737078317,-236.41936346888542,-1252.5498613119125,1.0670638,3.3561173840013225e-09,-0.03772791847586632,0.0,0.009225827641785145,0.0377279218319837,20.11658787727356,1.4132428169250488
0.10835790634155273,1.017928123474121,0.02538466453552246,-33.61608083682021,0.13112545,13,-385.5908916530923,-616.5613386611321,0.45381554528731494,35,2.9673429,19.440195,267.4950804531109,-183.98965932428837,-1263.185458317399,1.0673496,6.129921459319121e-09,-0.021685700863599777,0.0,0.008750788867473602,0.021685706993521237,21.461463928222656,1.3431689739227295
