MeanKL,AbsLearnSignal,dLoss,Perplexity,OriginalTaskAverageReturn,Entropy,StdReturn,LossBefore,ExplainedVariance,AverageDiscountedReturn,AveragePolicyStd,EnvExecTime,PolicyExecTime,ItrTime,MaxReturn,LossAfter,ProcessExecTime,MinReturn,Time,Iteration,IRLLoss,AverageReturn,NumTrajs,MeanKLBefore
0.00478152,0.7858109271812446,0.02003501,4.0615306,14.855017416191929,1.40156,100.53502373773121,3.6650412e-08,0.6693366385809691,-392.06279771342963,0.4890471,331.6713697910309,1.5944015979766846,338.5882318019867,-361.73815638944507,-0.020034973,0.03137683868408203,-691.8110918104649,35528.76424574852,106,0.17353785,-525.3240612835666,22,0.0
0.00799562,0.837239093120791,0.024656896,4.0202084,15.108545438748223,1.3913337,63.864769720379286,-1.9788933e-08,0.709550928307437,-396.7250099004144,0.48664388,336.99030089378357,1.57167387008667,343.79043340682983,-403.37009523808956,-0.024656916,0.031310319900512695,-633.1989701390266,35872.56177377701,107,0.18698725,-528.7376281438734,22,0.0
0.007554318,0.807946174752354,0.02151306,3.9306083,15.227087208050921,1.3687942,94.32931639277861,6.315724e-09,0.6969896821355648,-410.5243326358546,0.4812918,318.8932077884674,1.5720956325531006,325.77614879608154,-395.9084494188428,-0.021513054,0.03075265884399414,-724.3403977304697,36198.34482741356,108,0.17728193,-554.0654081897367,21,0.0
0.0068159737,0.8052141817500956,0.015302627,3.9034913,15.473097893348966,1.3618714,93.1307419657163,1.9736637e-08,0.7674612401430146,-414.7891176519246,0.47966906,319.64890146255493,1.5576510429382324,326.4348816871643,-427.0816679187119,-0.015302608,0.030041933059692383,-767.0083519816399,36524.783734083176,109,0.19166788,-556.0467795377508,21,0.0
0.009039771,0.8372258552090747,0.014352335,3.848179,14.524419742494832,1.3476001,86.59959586125491,2.4770761e-08,0.5259254099504591,-318.2182386913508,0.47633392,328.0177161693573,1.655519962310791,334.95552945137024,-287.0674986462109,-0.0143523095,0.0311124324798584,-595.4263590518385,36859.74307513237,110,0.19451338,-425.39734734269126,22,0.0
0.009952486,0.7744571886507098,0.026780488,3.8175092,15.525270995990189,1.3395982,85.5440598267003,-4.34206e-09,0.7691967272925699,-377.77997067483557,0.4743512,317.55430817604065,1.544421672821045,324.43200492858887,-356.0760520603508,-0.026780492,0.03000473976135254,-758.4821290075779,37184.17929148674,111,0.19858116,-503.2783330674505,21,0.0
0.007133054,0.7231828453948311,0.019930338,3.7803652,14.788672105022073,1.3298206,124.01847019710523,1.2496961e-08,0.7357529037974071,-389.8527358639072,0.47204798,326.3526747226715,1.6023669242858887,333.30085802078247,-57.42307442240417,-0.019930325,0.030726194381713867,-761.1398916989565,37517.48429822922,112,0.19898991,-524.1553101041777,22,0.0
0.008214103,0.743280017074015,0.031178763,3.7853727,15.006179566226997,1.3311443,86.24806845451093,-1.2187531e-08,0.6931547615517271,-412.6990596191003,0.4725229,330.7886915206909,1.6867144107818604,337.80516600608826,-390.5137514472008,-0.031178776,0.03150629997253418,-722.7931189630181,37855.295186042786,113,0.19326478,-550.7047223168934,22,0.0
0.008005098,0.8007421521980629,0.025556585,3.746522,15.49833745784699,1.320828,61.28943297199853,-6.331448e-09,0.8242893091314093,-374.9296794579281,0.4700256,318.18140029907227,1.7773058414459229,325.241334438324,-401.81031660735607,-0.02555659,0.030904054641723633,-643.449799656868,38180.54084396362,114,0.17563586,-500.3141168623808,21,0.0
0.009427104,0.8030340843854297,0.024313627,3.7350721,14.581700282281655,1.3177671,85.65414791572468,9.266471e-09,0.7283096265105737,-390.621999618036,0.4692454,329.43708181381226,1.6011383533477783,336.2825779914856,-378.4375529065728,-0.024313617,0.031220436096191406,-747.1717010736465,38516.82727432251,115,0.23011813,-521.7576045910405,22,0.0
