NumTrajs,IRLAverageEnergy,IRLRewardMean,OriginalTaskAverageReturn,Perplexity,EnvExecTime,AveragePolicyStd,IRLRewardMin,AverageDiscountedReturn,ExplainedVariance,IRLMedianExpertLogQtau,LossAfter,StdReturn,IRLMedianLogQtau,MeanKL,Iteration,AverageReturn,ItrTime,LossBefore,IRLAverageLogQtau,MaxReturn,IRLRewardMax,IRLAverageExpertEnergy,PolicyExecTime,IRLLoss,IRLAverageExpertLogQtau,Time,Entropy,dLoss,MeanKLBefore,ProcessExecTime,MinReturn
10,4.3451886,-4.3451886,-622.8878234697279,3.9168108,0.033949851989746094,0.9477532,-9.124684,-271.9996236779383,0.949764490826857,-1.0831361,-0.16074325144290924,116.27309843177015,-1.0885863,0.008605267852544785,10,-434.5188702240586,0.204787015914917,-0.13652777671813965,-1.3556619,-240.51294707506895,1.1339453,-0.8582863,0.04492330551147461,0.19076626,-1.7630808,3.2683091163635254,1.3652778,0.024215474724769592,0.0,0.005585193634033203,-585.1894402503967
10,4.169086,-4.169086,-595.6673023801087,3.8600848,0.034942626953125,0.9340278,-7.608701,-262.7127211493718,0.9636231131753787,-1.1215167,-0.15554049611091614,73.09526372895307,-1.0806589,0.007180838380008936,11,-416.9086062699556,0.22138404846191406,-0.13506893813610077,-1.3488901,-315.954093426466,2.935035,-2.1271043,0.04125571250915527,0.15769449,-1.8100026,3.498037576675415,1.3506892,0.02047155797481537,0.0,0.006064414978027344,-557.2293510437012
10,4.3533106,-4.3533106,-617.2605567457183,3.8714066,0.033702850341796875,0.93676686,-7.7365103,-274.04575238625546,0.9214574549962095,-1.0792739,-0.16028061509132385,103.0960661481303,-1.1003227,0.006740592885762453,12,-435.33104814589024,0.21747326850891113,-0.13536179065704346,-1.3706897,-204.18371410667896,2.3631058,-1.4212025,0.0443568229675293,0.16957788,-1.7432696,3.7251460552215576,1.3536179,0.024918824434280396,0.0,0.005933284759521484,-559.9144582748413
10,4.304926,-4.304926,-604.868909780962,3.886368,0.034737348556518555,0.94038695,-7.6598783,-276.2891412371472,0.911023792361805,-1.1021878,-0.15268847346305847,93.49749335629627,-1.0731945,0.009897834621369839,13,-430.4925553962588,0.21315765380859375,-0.135747492313385,-1.3259751,-265.75823632627726,0.74274695,-1.4551475,0.04399895668029785,0.17126743,-1.7428117,3.9471614360809326,1.357475,0.016940981149673462,0.0,0.005600452423095703,-547.3171305656433
10,3.9505475,-3.9505475,-601.8395718320796,3.923895,0.035094261169433594,0.9494677,-7.667319,-251.49262836033776,0.9053272711007508,-1.1145425,-0.14827539026737213,84.0918805475513,-1.0928679,0.00751971872523427,14,-395.05470134168866,0.21409869194030762,-0.13670849800109863,-1.3688538,-278.87553468346596,1.603168,-1.0746157,0.043523550033569336,0.2285879,-1.7592263,4.168770790100098,1.3670847,0.011566892266273499,0.0,0.0056493282318115234,-497.43162178993225
10,4.5058594,-4.5058594,-666.2582813468294,3.793012,0.03524160385131836,0.917798,-7.9192166,-286.8011853965898,0.9309628728464778,-1.0981302,-0.14638608694076538,55.29412732200854,-1.0603821,0.007243291009217501,15,-450.5859556913376,0.21665167808532715,-0.1333160549402237,-1.3576547,-377.8797506093979,-1.0935795,-2.719194,0.046199798583984375,0.13510242,-1.7803472,4.393482685089111,1.3331604,0.013070032000541687,0.0,0.0056610107421875,-525.0462055206299
10,4.1766834,-4.1766834,-585.3263431837756,3.6621718,0.03438091278076172,0.8861387,-8.045163,-265.53964640440574,0.8770623821338878,-1.1255809,-0.14675970375537872,91.15416704531593,-1.0177764,0.00710572162643075,16,-417.66836470365524,0.23131060600280762,-0.12980566918849945,-1.3038589,-207.29617577791214,2.2406046,-1.2652943,0.041480302810668945,0.18232277,-1.8763537,4.6329193115234375,1.2980564,0.016954034566879272,0.0,0.005522489547729492,-520.863050699234
10,4.106041,-4.106041,-603.1090268624864,3.632984,0.031723737716674805,0.87907594,-7.603054,-262.40585813454254,0.9164691465458078,-1.2434233,-0.14539174735546112,65.09120840620972,-1.0154616,0.00825253501534462,17,-410.60410572737453,0.2050948143005371,-0.12900543212890625,-1.3054575,-294.37070748209953,2.013256,-1.8091224,0.040488243103027344,0.18751371,-2.01065,4.846616506576538,1.2900543,0.01638631522655487,0.0,0.005380868911743164,-508.07145738601685
10,3.8847735,-3.8847735,-561.6127569396083,3.5737693,0.03496718406677246,0.86474794,-9.107448,-244.41838804631408,0.9363538742958111,-1.196531,-0.135789155960083,49.978322479292984,-0.9942169,0.007376092951744795,18,-388.4773402303457,0.21961474418640137,-0.12736211717128754,-1.2857808,-289.14367428421974,2.4733055,-1.6665967,0.043361663818359375,0.21542892,-1.9914273,5.074369430541992,1.2736208,0.008427038788795471,0.0,0.0058782100677490234,-443.43995451927185
10,4.2625237,-4.2625237,-615.0199900373403,3.4253957,0.03430938720703125,0.8288457,-6.8722873,-267.81363239623965,0.8643484063216953,-1.176758,-0.14053165912628174,44.50578686821312,-0.95311236,0.00929738488048315,19,-426.25231804549696,0.21615386009216309,-0.12312174588441849,-1.2280545,-329.88763773441315,1.7515757,-1.5771809,0.04406380653381348,0.166572,-2.0485709,5.2987189292907715,1.231217,0.01740991324186325,0.0,0.005720376968383789,-491.0485372543335
10,3.922513,-3.922513,-512.5439919932252,3.3753695,0.03468751907348633,0.8167402,-7.286256,-248.74605299476585,0.9558852395195926,-1.3033154,-0.13396096229553223,32.40639168024458,-0.9322878,0.0063257343135774136,20,-392.25128608345983,0.20621418952941895,-0.12165044993162155,-1.1666181,-313.1314913928509,1.1236547,-1.1751572,0.04192519187927246,0.1826751,-2.230927,5.512361526489258,1.2165048,0.012310512363910675,0.0,0.005861759185791016,-422.3119022846222
10,3.7758896,-3.7758896,-499.9762202726877,3.376034,0.0351872444152832,0.8169013,-6.8426213,-235.14291320492734,0.9301915744599532,-1.430098,-0.12947732210159302,51.880245076349134,-0.97031283,0.007227200549095869,21,-377.5889856755733,0.21171855926513672,-0.12167017161846161,-1.2203078,-276.90353322029114,1.7753721,-0.39754277,0.04335188865661621,0.22440515,-2.3535237,5.731947183609009,1.2167016,0.007807150483131409,0.0,0.005854129791259766,-425.7576193809509
10,3.7084625,-3.7084625,-575.7167601861055,3.3986504,0.0362238883972168,0.82237417,-7.2559853,-232.15402701737526,0.9019348648947412,-1.492307,-0.14408981800079346,71.80236369139804,-0.9741045,0.008848205208778381,22,-370.8462545409799,0.22401714324951172,-0.12233783304691315,-1.2623281,-240.25816257297993,1.9975132,-0.71067333,0.04435253143310547,0.22648321,-2.4121406,5.963581323623657,1.2233784,0.02175198495388031,0.0,0.006056785583496094,-473.9083580970764
10,3.84679,-3.84679,-561.3259603312887,3.466349,0.03484320640563965,0.8387547,-6.833122,-245.58339612980208,0.9395475031933601,-1.3403101,-0.14044329524040222,41.09941977599443,-0.95835054,0.007273631636053324,23,-384.67899472787974,0.22218751907348633,-0.12431017309427261,-1.2043356,-326.24274829775095,2.1559675,-0.72786677,0.046185970306396484,0.21858262,-2.2212632,6.1941142082214355,1.2431018,0.016133122146129608,0.0,0.005629301071166992,-450.2412769794464
10,3.8180926,-3.8180926,-556.1365807125659,3.4161139,0.03356742858886719,0.82659936,-7.479144,-245.8640773517399,0.9285267263357302,-1.2653774,-0.1429819017648697,60.13534574198073,-0.9678681,0.00893724337220192,24,-381.8092383623123,0.2285757064819336,-0.12285037338733673,-1.2286077,-292.3151639997959,2.8546503,-1.1673232,0.04533505439758301,0.19952744,-2.181058,6.430260896682739,1.2285036,0.02013152837753296,0.0,0.005516767501831055,-479.75684452056885
10,4.2728314,-4.2728314,-612.4191199052563,3.4075937,0.0329892635345459,0.824538,-7.745327,-273.58874949998335,0.9264952536594812,-1.2493124,-0.14582957327365875,72.06328844139921,-0.93352574,0.009886650368571281,25,-427.2831805795431,0.20754051208496094,-0.12260062992572784,-1.2119038,-271.39966410398483,2.580029,-1.8374953,0.04111528396606445,0.17143454,-2.174197,6.645975589752197,1.2260064,0.023228943347930908,0.0,0.005525827407836914,-517.607923746109
10,4.232936,-4.232936,-630.9275434416976,3.4082625,0.07842564582824707,0.82469964,-7.528466,-270.73531599620867,0.9113503873864314,-1.0332624,-0.13933438062667847,53.79023825677738,-0.9417362,0.009538200683891773,26,-423.29360740929843,0.2659168243408203,-0.12262027710676193,-1.2270364,-334.45595467090607,-0.1294197,-2.8248446,0.043334007263183594,0.13888456,-1.9110392,6.919463872909546,1.2262026,0.016714103519916534,0.0,0.0059185028076171875,-516.7069494724274
10,3.8074744,-3.8074744,-513.6865235786343,3.45711,0.03433656692504883,0.8365193,-7.408771,-239.20197073502217,0.8432982815658803,-1.0286136,-0.14149174094200134,77.19513081117613,-0.9712593,0.00705008814111352,27,-380.74741361141207,0.22865891456604004,-0.1240432932972908,-1.2419616,-244.6992940157652,2.4587908,-0.5858957,0.04322361946105957,0.28102013,-1.901295,7.157595157623291,1.240433,0.01744844764471054,0.0,0.006249189376831055,-490.06716656684875
10,3.9110084,-3.9110084,-541.4537229942524,3.4242764,0.0318913459777832,0.8285743,-7.632629,-247.9662647922355,0.929349682765382,-1.0242697,-0.1400827318429947,62.28845912335422,-0.98566604,0.007447671145200729,28,-391.10082070827485,0.21051383018493652,-0.12308897078037262,-1.2183701,-292.62746446579695,2.4393628,-1.2801496,0.04328751564025879,0.19975197,-1.8920611,7.376082420349121,1.2308902,0.01699376106262207,0.0,0.00545191764831543,-499.98116874694824
10,4.1531806,-4.1531806,-595.7606698860955,3.3602116,0.035492897033691406,0.81307304,-7.9192853,-266.9379775063102,0.9445836813807534,-1.0311425,-0.14191830158233643,60.25930936530393,-0.91867024,0.007184183225035667,29,-415.3180342406034,0.20699048042297363,-0.12120041251182556,-1.1767856,-284.05391785502434,2.105927,-2.3418882,0.04209589958190918,0.14544053,-1.9096515,7.591930627822876,1.212004,0.020717889070510864,0.0,0.005705595016479492,-490.50963282585144
10,4.3520026,-4.3520026,-634.952237455327,3.3850727,0.035639047622680664,0.8190883,-7.937586,-280.5988691667825,0.9330591813587747,-0.9960033,-0.14051513373851776,95.36773375742564,-0.96118534,0.007411069702357054,30,-435.20024573355914,0.22141814231872559,-0.12193751335144043,-1.2551687,-279.49854220449924,1.5697991,-1.9920247,0.04764962196350098,0.16498697,-1.8611021,7.821120023727417,1.2193754,0.01857762038707733,0.0,0.005541324615478516,-536.8220114707947
10,3.683615,-3.683615,-531.2288088851476,3.4059749,0.0335390567779541,0.8241462,-7.6310987,-240.06196824412973,0.8658148513200553,-0.99577034,-0.14397762715816498,86.2233732372371,-0.9754082,0.007436481304466724,31,-368.36152101010083,0.23329472541809082,-0.12255310267210007,-1.2489171,-245.7623155862093,2.1937714,-0.55754036,0.04647994041442871,0.24762373,-1.8209474,8.0628502368927,1.2255312,0.02142452448606491,0.0,0.005587100982666016,-506.23618054389954
10,3.7090938,-3.7090938,-521.0174132797207,3.409898,0.033514976501464844,0.8250954,-6.465513,-237.21196692659313,0.7513263117341094,-1.0256093,-0.1380796730518341,54.60878744008405,-0.9474431,0.007148711942136288,32,-370.9093567200005,0.2257978916168213,-0.12266822904348373,-1.2158948,-246.35819164663553,2.23605,-0.83103436,0.0399317741394043,0.23740086,-1.8583162,8.298996210098267,1.2266824,0.015411444008350372,0.0,0.005587100982666016,-463.88445520401
10,3.469199,-3.469199,-441.07754229527256,3.3744297,0.03330183029174805,0.8165131,-6.771659,-224.4330868861172,0.8607882967935961,-1.1039869,-0.140298992395401,46.49800765811128,-0.9406904,0.008604444563388824,33,-346.9199011489749,0.2112886905670166,-0.12162260711193085,-1.2114891,-245.06925690174103,1.4398571,-0.44880337,0.0449376106262207,0.2688862,-1.96649,8.525289297103882,1.2162263,0.018676385283470154,0.0,0.005595207214355469,-414.81123208999634
10,3.9631286,-3.9631286,-523.5350071534319,3.3688157,0.03714442253112793,0.8151548,-7.8590803,-248.33752851530716,0.7855281647818962,-1.0915358,-0.13478341698646545,63.5589856090576,-0.91137516,0.007411632686853409,34,-396.31287125498056,0.23235702514648438,-0.12145613133907318,-1.1766816,-221.73211438208818,2.525898,-1.1239226,0.04796242713928223,0.2042735,-1.9323902,8.765586376190186,1.2145612,0.013327285647392273,0.0,0.005687713623046875,-465.2986464500427
10,4.002444,-4.002444,-587.6557925857294,3.3446786,0.031180143356323242,0.8093143,-7.285437,-254.49326435591684,0.9576384114274139,-1.1416378,-0.14622549712657928,26.242063108933998,-0.9174515,0.007441103924065828,35,-400.2443627566099,0.2099592685699463,-0.12073707580566406,-1.1982464,-347.78092309832573,1.2477037,-1.9391863,0.04049420356750488,0.17744307,-2.0003874,8.994531393051147,1.2073706,0.025488421320915222,0.0,0.005303859710693359,-434.08177280426025
10,3.529833,-3.529833,-498.3837860586127,3.4049275,0.034390926361083984,0.82389265,-6.6883755,-228.94540829448928,0.8592236354726096,-1.0948079,-0.1441906988620758,44.119740712386665,-0.9454495,0.008449175395071507,36,-352.9833121955395,0.2096712589263916,-0.12252235412597656,-1.2102307,-266.71193194389343,2.8035514,-1.0353408,0.047727108001708984,0.24979788,-1.9343301,9.211549282073975,1.2252237,0.021668344736099243,0.0,0.005768299102783203,-418.2177665233612
10,3.9518409,-3.9518409,-608.6911012126782,3.4896088,0.03474903106689453,0.844383,-7.296214,-255.1255593539388,0.8838197447810814,-1.1105008,-0.1575465053319931,80.5257526373654,-0.94076157,0.007075473666191101,37,-395.1840926200151,0.22818827629089355,-0.1249789223074913,-1.2232593,-216.40730491280556,2.688731,-1.7127342,0.0446314811706543,0.19069012,-1.8995618,9.448914289474487,1.2497896,0.0325675830245018,0.0,0.005739927291870117,-487.0054392814636
10,3.8555605,-3.8555605,-543.5552930346917,3.5376909,0.03452253341674805,0.856018,-6.618002,-244.58234643856287,0.8284742348452095,-0.9977869,-0.1489759236574173,36.07994448288176,-1.0051312,0.006518173962831497,38,-385.5560644596815,0.22315382957458496,-0.12634743750095367,-1.2574644,-326.78206264972687,1.9165893,-1.8883806,0.04509258270263672,0.17633948,-1.748127,9.681742906570435,1.2634742,0.022628486156463623,0.0,0.005937814712524414,-443.7283365726471
10,3.774007,-3.774007,-465.46881128712323,3.6566372,0.032744646072387695,0.88479906,-7.816508,-237.59666679881906,0.9135390596248154,-1.0157764,-0.1527303159236908,31.344667123508685,-1.0338119,0.007962722331285477,39,-377.4007087394595,0.2064821720123291,-0.1296544075012207,-1.3267449,-330.8724852800369,1.6719584,-1.3547459,0.0419156551361084,0.22988647,-1.7274066,9.89877963066101,1.296544,0.023075908422470093,0.0,0.005471706390380859,-430.787983417511
10,3.7987573,-3.7987573,-522.3100778986633,3.7162375,0.036054372787475586,0.8992205,-7.2946634,-237.9895143918937,0.9233931630329157,-1.0319153,-0.1496390700340271,49.476760578792124,-1.0518974,0.00838793721050024,40,-379.87572280317545,0.22975397109985352,-0.13127118349075317,-1.3709451,-240.12579338252544,3.8637123,-1.9072317,0.050887107849121094,0.20597984,-1.7240086,10.136614084243774,1.3127117,0.018367886543273926,0.0,0.006937503814697266,-415.5472044944763
10,4.153909,-4.153909,-621.022306809155,3.7831397,0.033922433853149414,0.915409,-7.1192036,-267.9165401560635,0.9261020967893704,-1.0465978,-0.149376779794693,52.8474364089197,-1.0807605,0.0063530378974974155,41,-415.39090445414183,0.2072751522064209,-0.13305537402629852,-1.3392459,-310.74705597758293,1.6333338,-2.7187,0.04433488845825195,0.17896688,-1.692731,10.351369857788086,1.3305542,0.01632140576839447,0.0,0.005696296691894531,-508.1728925704956
10,3.90262,-3.90262,-513.5890319459752,3.766603,0.039276838302612305,0.91140753,-7.592719,-245.10680459962296,0.9313006006577946,-1.0719442,-0.151229128241539,23.029396458464976,-1.0490516,0.00952852237969637,42,-390.26201288104056,0.22228622436523438,-0.13261733949184418,-1.3480616,-347.5443124473095,2.6529303,-1.6834736,0.04684567451477051,0.19599885,-1.7179002,10.58109736442566,1.3261735,0.018611788749694824,0.0,0.006048917770385742,-420.9746265411377
10,3.6943946,-3.6943946,-524.5650680982951,3.7182684,0.03587698936462402,0.8997123,-6.392305,-233.82148231580533,0.8685492201444447,-1.0726473,-0.15338224172592163,47.66702322197557,-1.0346551,0.007967187091708183,43,-369.4394526362419,0.21043610572814941,-0.1313258409500122,-1.302931,-292.6371470242739,3.0184073,-1.0805881,0.0433199405670166,0.2413179,-1.7630762,10.798985719680786,1.313258,0.022056400775909424,0.0,0.006222724914550781,-453.64492750167847
10,3.740077,-3.740077,-547.1823245786702,3.6885686,0.03411269187927246,0.8925257,-6.9798436,-236.69539040817918,0.932517895622462,-1.0934803,-0.13892792165279388,20.809479931109855,-1.0152493,0.007658532354980707,44,-374.00768093839287,0.2117452621459961,-0.13052383065223694,-1.2922204,-324.9892085492611,1.5508219,-1.8976287,0.044425249099731445,0.22024672,-1.7990876,11.018538236618042,1.3052385,0.008404091000556946,0.0,0.00569915771484375,-400.4874544143677
10,3.979558,-3.979558,-499.5477246694112,3.5916314,0.034128665924072266,0.8690698,-6.777996,-248.18245492412902,0.9330370494832027,-1.1813476,-0.14987537264823914,30.561286421724613,-0.97202176,0.007745795883238316,45,-397.9557961702347,0.21910691261291504,-0.1278606504201889,-1.3008828,-343.51356703042984,3.0665443,-1.3517448,0.04394650459289551,0.20971522,-1.9527504,11.24503493309021,1.2786065,0.022014722228050232,0.0,0.005915641784667969,-450.072790145874
10,3.88925,-3.88925,-490.6966877912854,3.6189108,0.03302741050720215,0.8756707,-7.1047497,-247.08406816030305,0.9268896174006631,-1.1826037,-0.14404615759849548,32.89442155748535,-1.031927,0.006625822279602289,46,-388.9249866917729,0.2188098430633545,-0.12861734628677368,-1.2864829,-336.00162529945374,2.6566138,-1.0936909,0.0441279411315918,0.22778049,-1.9141363,11.473570346832275,1.2861731,0.015428811311721802,0.0,0.0056209564208984375,-469.05521631240845
10,3.979706,-3.979706,-571.2989661088691,3.548312,0.034004926681518555,0.8585875,-7.012768,-255.70414351189453,0.9562550542446349,-1.2887837,-0.14450103044509888,29.921390844388178,-0.99714005,0.006735094822943211,47,-397.9705895587802,0.20965337753295898,-0.1266472041606903,-1.2689289,-346.00253085792065,0.00085380673,-2.0902457,0.04243135452270508,0.16870348,-2.0743363,11.690796375274658,1.266472,0.01785382628440857,0.0,0.0056493282318115234,-444.02511620521545
10,3.9361436,-3.9361436,-530.5449802674332,3.5291688,0.03428363800048828,0.8539553,-7.6344857,-251.5258293141282,0.8803912297308496,-1.4532716,-0.1455155313014984,39.81401595854039,-0.97590816,0.009970185346901417,48,-393.6143631964922,0.2085278034210205,-0.12610623240470886,-1.2709512,-324.96745893359184,2.602226,-2.371063,0.04523897171020508,0.17489105,-2.2292664,11.906840801239014,1.2610624,0.01940929889678955,0.0,0.005584716796875,-467.0834244787693
10,3.9356718,-3.9356718,-528.2089102764573,3.4588826,0.03522038459777832,0.83694834,-7.7970676,-244.09060636448945,0.9427355610230809,-1.1878798,-0.13934937119483948,20.676190343778856,-0.97504413,0.007049225736409426,49,-393.5671860873699,0.23761343955993652,-0.12409454584121704,-1.2213179,-355.03744937479496,3.1291935,-1.1820236,0.04584074020385742,0.19652914,-1.9809054,12.152382373809814,1.2409456,0.015254825353622437,0.0,0.005757808685302734,-414.8825213909149
10,4.1460176,-4.1460176,-627.2362687936562,3.3797123,0.0339353084564209,0.81779176,-7.8430386,-267.88472668418206,0.8895317320551329,-1.0708374,-0.15044789016246796,54.654840764048224,-0.91635585,0.009025659412145615,50,-414.6017716012895,0.21155357360839844,-0.12177909165620804,-1.1943408,-324.99049135297537,0.96092147,-3.1003497,0.04594111442565918,0.1558161,-1.8811164,12.372421264648438,1.2177906,0.028668798506259918,0.0,0.005666255950927734,-501.0456771850586
10,3.771105,-3.771105,-519.1672932067019,3.3381271,0.034763336181640625,0.8077288,-6.948072,-239.69397176369526,0.9213087882177434,-1.21651,-0.13552585244178772,59.602255951480686,-0.9166218,0.006691711954772472,51,-377.1104977972806,0.24540042877197266,-0.12054099142551422,-1.1797211,-266.7286907210946,2.2425609,-1.5821346,0.044513702392578125,0.20586264,-2.085742,12.626078128814697,1.2054099,0.014984861016273499,0.0,0.006952524185180664,-486.1914849281311
10,3.9298148,-3.9298148,-549.3735972030315,3.2984986,0.03184628486633301,0.7981403,-7.7177505,-250.94142947595378,0.9192298163600118,-1.0717486,-0.1436738222837448,39.965857588259276,-0.9150827,0.008381949737668037,52,-392.9814554609358,0.21037793159484863,-0.1193467378616333,-1.1772366,-336.3667771592736,0.5948635,-2.557562,0.04011821746826172,0.17281976,-1.9185553,12.844520330429077,1.1934674,0.02432708442211151,0.0,0.005414485931396484,-464.3126153945923
10,3.8225005,-3.8225005,-501.630941359412,3.2959197,0.03388833999633789,0.7975161,-7.64252,-243.9429257750176,0.9328674504940832,-1.0553975,-0.13815045356750488,50.60890290156818,-0.9113096,0.008081244304776192,53,-382.2500328794122,0.2148585319519043,-0.11926854401826859,-1.1665095,-269.5131019204855,3.1735394,-1.3888665,0.045395851135253906,0.18678854,-1.9004894,13.069247245788574,1.1926852,0.018881909549236298,0.0,0.005644798278808594,-445.8207857608795
10,3.8743052,-3.8743052,-574.5075649552164,3.2721233,0.03390336036682129,0.79175794,-6.9870815,-249.66763880872176,0.935655091644372,-1.1175878,-0.1319800764322281,61.84642230955819,-0.9179892,0.007133986800909042,54,-387.43051412701607,0.21503329277038574,-0.11854390054941177,-1.1931467,-319.47124214470387,1.1697314,-2.614016,0.04559135437011719,0.15577087,-1.9752334,13.291885137557983,1.1854391,0.013436175882816315,0.0,0.0056874752044677734,-491.4344582557678
10,3.7082744,-3.7082744,-491.87051783100225,3.2167573,0.03409409523010254,0.77836126,-6.9134574,-240.19578184353628,0.9132634551153572,-1.050473,-0.13739441335201263,41.05366879984167,-0.89827216,0.008038217201828957,55,-370.82743381038307,0.21778368949890137,-0.11683738976716995,-1.1642884,-274.33920028060675,2.498925,-1.0514181,0.042397260665893555,0.22877653,-1.9125088,13.517493486404419,1.1683738,0.020557023584842682,0.0,0.005626201629638672,-420.0361170768738
10,3.8124921,-3.8124921,-488.8940678142893,3.204648,0.033182621002197266,0.7754309,-7.2882543,-241.51916205858674,0.8655458069412295,-1.0650517,-0.13743463158607483,43.778640458186544,-0.90822166,0.0075971875339746475,56,-381.2492299884558,0.2228085994720459,-0.11646021902561188,-1.2061558,-259.91563346982,2.7637818,-1.8273215,0.04246211051940918,0.19285092,-1.946494,13.749366283416748,1.1646023,0.02097441256046295,0.0,0.005682468414306641,-418.8700085282326
