EnvExecTime,AverageDiscountedReturn,ExplainedVariance,Perplexity,Iteration,Entropy,MeanKLBefore,dLoss,MinReturn,MeanKL,AveragePolicyStd,LossAfter,AbsLearnSignal,Time,AverageReturn,NumTrajs,StdReturn,MaxReturn,PolicyExecTime,ProcessExecTime,IRLLoss,OriginalTaskAverageReturn,LossBefore,ItrTime
38.229382276535034,-338.06268774817227,0.7071837044361156,18.527617,15,2.9192624,0.0,0.048879202,-676.5217453241348,0.008446456,1.0444301,-0.048879202,0.9149329086665925,530.9015080928802,-533.5944715552032,2,142.92727376893163,-390.6671977862716,0.18687725067138672,0.0036649703979492188,0.23153515,-558.0717502063558,-0.0,43.44655394554138
31.79412531852722,-278.57159710882195,-8.253556043643526,18.011463,16,2.8910084,0.0,0.07094854,-593.9710156917572,0.009197662,1.0289655,-0.07094854,0.9797718533596735,567.9642531871796,-419.34152490645647,2,174.62949078530073,-244.71203412115574,0.14705753326416016,0.0029883384704589844,0.2275798,-493.82833887016994,-0.0,37.05875039100647
20.896095037460327,-618.1009005577214,-13.713183101659617,17.79374,17,2.8788466,0.0,0.033415888,-1038.11612534523,0.00788473,1.022905,-0.033415936,0.7923867439289373,594.0443127155304,-1038.11612534523,1,0.0,-1038.11612534523,0.10622358322143555,0.0021250247955322266,0.018899443,-1068.97624837308,-4.7683717e-08,26.074523448944092
30.299041032791138,-236.3346465241504,-0.47759842370187133,18.060583,18,2.8937318,0.0,0.08443828,-424.91745668649673,0.008146292,1.0313944,-0.08443825,0.8728729667526425,629.5696642398834,-360.0653434842825,2,64.85211320221424,-295.21323028206825,0.14235329627990723,0.0027914047241210938,0.3231115,-458.73124659839095,3.0275377e-08,35.52081656455994
31.793428897857666,-333.5243505056895,0.056480886330103286,18.83266,19,2.9355927,0.0,0.06321881,-615.9373980760574,0.008986998,1.0539762,-0.06321886,0.9493140473393172,666.6363098621368,-482.94309771060944,2,132.994300365448,-349.94879734516144,0.14885568618774414,0.0028667449951171875,0.090282805,-506.7340711352315,-5.1986007e-08,37.06277918815613
38.843090772628784,-449.5161592153713,-16.843950840572976,19.294075,20,2.959798,0.0,0.02831652,-791.0111295580864,0.009065344,1.0662249,-0.028316498,0.8502761987598655,710.8404467105865,-723.1607850492001,2,67.85034450888634,-655.3104405403137,0.20917558670043945,0.0036950111389160156,0.091110095,-904.3095258542694,2.1923547e-08,44.200401306152344
35.51845049858093,-569.0744686503606,0.5529620295623029,19.331957,21,2.9617596,0.0,0.07325719,-995.2519730255008,0.007854974,1.0667448,-0.07325727,0.8731325413041927,751.6074767112732,-896.3959954343736,2,98.85597759112716,-797.5400178432465,0.16717028617858887,0.0034112930297851562,0.097078905,-797.4329496432549,-7.243096e-08,40.761104583740234
20.580442428588867,-798.9853134265738,-2.6968023347633525,20.00012,22,2.9957383,0.0,0.04594366,-1417.6674513816833,0.007984246,1.0839446,-0.0459437,0.8050271954406513,777.4492132663727,-1417.6674513816833,1,0.0,-1417.6674513816833,0.10796475410461426,0.002193450927734375,0.06639939,-1538.3545110223808,-3.9339067e-08,25.837384462356567
39.49820947647095,-313.4631163427104,-1.6573099629372359,19.252811,23,2.957657,0.0,0.03195542,-723.1707659363747,0.009068122,1.065754,-0.031955373,0.8710958780350754,822.1901748180389,-478.150238926212,3,283.35770258433905,-81.0291827917099,0.16637372970581055,0.0033423900604248047,0.1842204,-485.19641388384116,4.9541523e-08,44.73716855049133
34.86042761802673,-546.1567420794926,-74.88390890065048,19.380487,24,2.9642668,0.0,0.05328369,-1413.9640626907349,0.0087870285,1.0700166,-0.05328369,0.6732184230857853,862.2189614772797,-886.8106005787849,2,527.1534621119499,-359.657138466835,0.1620955467224121,0.00354766845703125,0.02686605,-833.2079029395034,-0.0,40.02462077140808
20.86732268333435,-605.9003611009246,0.9458148343730695,19.722338,25,2.981752,0.0,0.05589248,-1053.2763085365295,0.008352258,1.0776477,-0.05589248,0.7783418069410253,888.3525896072388,-1053.2763085365295,1,0.0,-1053.2763085365295,0.10915517807006836,0.002104520797729492,0.017959818,-892.5198440991543,-0.0,26.129457473754883
20.90065336227417,-751.4279418915871,0.9027150533540507,20.13947,26,3.0026815,0.0,0.061493125,-1294.4685049057007,0.008822496,1.0891606,-0.061493102,0.9120880687960958,914.4894030094147,-1294.4685049057007,1,0.0,-1294.4685049057007,0.10372233390808105,0.0021505355834960938,0.0077171866,-855.9935746382675,2.3841858e-08,26.129902839660645
20.753316640853882,-605.6876792236667,0.8020267393129116,20.0116,27,2.9963121,0.0,0.076267354,-1040.8941544294357,0.008117063,1.087124,-0.07626737,0.8487440195173279,940.4331996440887,-1040.8941544294357,1,0.0,-1040.8941544294357,0.1007542610168457,0.0021293163299560547,0.04364327,-1009.3940664215962,-1.4305114e-08,25.93769669532776
40.19721508026123,-349.92719043723537,0.037670150802801006,20.095514,28,3.0004966,0.0,0.0697475,-1093.2768477797508,0.006878706,1.090309,-0.06974748,0.8857476931274609,985.9042551517487,-529.3176935712496,3,427.11094679818854,-59.99299216270447,0.17774271965026855,0.0036177635192871094,0.07756246,-615.921178535432,2.3841858e-08,45.46688938140869
32.50347018241882,-450.97602500755283,0.9179837161421703,19.682823,29,2.9797463,0.0,0.05137098,-834.0472309589386,0.009172971,1.0786427,-0.051370926,0.7987518991733968,1023.7095482349396,-726.0262570083141,2,108.02097395062447,-618.0052830576897,0.14859700202941895,0.0030634403228759766,0.1743109,-720.5542122933969,5.335241e-08,37.801238775253296
30.76777482032776,-378.1679794162485,-13.298973106144624,18.661995,30,2.926489,0.0,0.05517129,-615.1276069879532,0.007693477,1.0489907,-0.05517135,0.8743552985102571,1059.6168630123138,-573.4215133190155,2,41.70609366893768,-531.7154196500778,0.1333150863647461,0.0031173229217529297,0.11193161,-531.43263903098,-5.868765e-08,35.902787923812866
36.36777710914612,-688.0493539666214,-0.45410663634013115,19.484653,31,2.9696271,0.0,0.03381127,-1536.5897252559662,0.0066960943,1.0715584,-0.033811316,0.9434781392575377,1101.2197766304016,-1143.8834764659405,2,392.7062487900257,-751.1772276759148,0.17748403549194336,0.0036797523498535156,0.047814306,-1293.2125864252148,-4.4878792e-08,41.598796367645264
32.207236528396606,-361.06566520402396,-3.1719541459202443,19.407232,32,2.9656458,0.0,0.05835515,-796.251174390316,0.0077819806,1.0695633,-0.05835515,0.6833715304359553,1138.579717874527,-557.9144927933812,2,238.3366815969348,-319.5778111964464,0.14303326606750488,0.0029342174530029297,0.15731673,-513.4370115405957,-0.0,37.35391044616699
32.18776535987854,-417.2159779983774,0.4691790899046937,18.95752,33,2.9422007,0.0,0.055425204,-708.1731555461884,0.006356518,1.0559316,-0.05542524,0.7443878453965949,1175.93466258049,-626.0980083942413,2,82.07514715194702,-544.0228612422943,0.15241646766662598,0.0030138492584228516,0.067480184,-524.8794062991572,-3.541725e-08,37.35125255584717
36.83423471450806,-686.9022928286677,0.5270183057584857,19.904665,34,2.9909542,0.0,0.050569005,-1453.5588304400444,0.009724055,1.0806354,-0.05056904,0.7485264691073915,1217.9994168281555,-1154.9765388071537,2,298.5822916328907,-856.394247174263,0.17586803436279297,0.0036559104919433594,0.029493399,-1148.4036172271005,-3.307541e-08,42.06053876876831
30.876328945159912,-435.54079853008625,-183.94496067052916,21.763304,35,3.0802252,0.0,0.030584114,-850.348037570715,0.0055049644,1.1293584,-0.030584065,0.7991513346343441,1254.0833570957184,-636.6458981186152,2,213.7021394520998,-422.94375866651535,0.14412665367126465,0.0028777122497558594,0.060775258,-530.0849697138297,4.7970275e-08,36.0801100730896
37.5584135055542,-784.8951511156704,-18.07044457938125,22.280043,36,3.1036913,0.0,0.064439505,-1545.3362225294113,0.008965334,1.1426566,-0.064439535,0.8773551728193522,1296.9173605442047,-1290.0500102341175,2,255.2862122952938,-1034.7637979388237,0.1770648956298828,0.004031658172607422,0.019773591,-1086.1973132003916,-3.2697404e-08,42.82848048210144
29.467782258987427,-416.1969672637895,-0.18668616777345792,22.90823,37,3.1314962,0.0,0.04517847,-956.6408784389496,0.008964413,1.1583647,-0.045178406,0.9798119907364612,1331.4974365234375,-620.846887588501,2,335.7939908504486,-285.05289673805237,0.13187074661254883,0.002694845199584961,0.09462115,-563.7123146178346,6.2027596e-08,34.57583475112915
36.12197422981262,-628.1839517161438,-72.95127639906661,22.673746,38,3.1212077,0.0,0.047107488,-1311.1508483290672,0.0076623266,1.152256,-0.04710752,0.8080474185873782,1372.7952284812927,-1033.4493513405323,2,277.7014969885349,-755.7478543519974,0.17853546142578125,0.0034694671630859375,0.031626973,-758.5496723926854,-3.4679065e-08,41.29373621940613
30.00037932395935,-428.9219154170843,-0.029954703053421516,22.965391,39,3.1339884,0.0,0.044858035,-854.6287957429886,0.008711991,1.1595831,-0.04485805,0.9535778975370933,1408.0017783641815,-613.5446741580963,2,241.08412158489227,-372.46055257320404,0.14121437072753906,0.002685546875,0.04242545,-464.00431329773016,-1.5506899e-08,35.19932723045349
36.10899472236633,-658.0416783062093,-8.566121284671079,22.89829,40,3.1310623,0.0,0.05318998,-1518.5684003829956,0.006502825,1.1578921,-0.053190015,0.8643808404607426,1449.3423600196838,-1070.156806230545,2,448.41159415245056,-621.7452120780945,0.17622709274291992,0.0037605762481689453,0.031854916,-850.1136317351005,-3.426375e-08,41.33305811882019
21.00632929801941,-637.7963981543344,-5.650176772911792,23.515831,41,3.1576738,0.0,0.05287916,-1041.998118519783,0.0077079744,1.1735247,-0.05287916,0.8788184676363371,1475.4965586662292,-1041.998118519783,1,0.0,-1041.998118519783,0.10184597969055176,0.002404451370239258,0.009780531,-784.3431121902108,-0.0,26.148746728897095
20.57776117324829,-816.6528334409287,0.9606375147385735,23.136904,42,3.141429,0.0,0.023519125,-1411.493551492691,0.0024215528,1.164351,-0.023519116,0.685204343268797,1501.216786146164,-1411.493551492691,1,0.0,-1411.493551492691,0.10156917572021484,0.0023365020751953125,0.0064601726,-1023.7464998905675,9.536743e-09,25.71644687652588
30.71830177307129,-408.1496332058276,-8.451021568022362,23.06808,43,3.13845,0.0,0.04337392,-901.8413288593292,0.0073623857,1.1626003,-0.04337386,0.9124060859578829,1537.1157319545746,-579.3736613346264,2,322.46766752470285,-256.90599380992353,0.14128375053405762,0.002815723419189453,0.57189196,-548.0643926353075,6.007397e-08,35.89482092857361
27.73157811164856,-288.4243677778089,-1.0976091944067536,23.454994,44,3.1550834,0.0,0.040463828,-887.3303785324097,0.0067236684,1.1723733,-0.040463872,0.6862076481486985,1570.0154793262482,-467.8796458244324,2,419.4507327079773,-48.42891311645508,0.11354184150695801,0.0024013519287109375,0.030870043,-318.8633165989698,-4.3348834e-08,32.89586114883423
20.63925290107727,-700.4080719237484,0.8481479387997586,22.618814,45,3.118782,0.0,0.05299756,-1129.3738313913345,0.009589156,1.1516434,-0.052997544,0.7331477598182385,1595.8091003894806,-1129.3738313913345,1,0.0,-1129.3738313913345,0.09409117698669434,0.002134561538696289,0.057570662,-792.3709220648052,1.4305114e-08,25.789323806762695
36.768070697784424,-625.8623612376382,-2.4035676353764184,22.624239,46,3.119022,0.0,0.073729984,-1086.0087994337082,0.009738805,1.1523037,-0.07372998,0.9279618168406252,1637.8504564762115,-997.6463655233383,2,88.36243391036987,-909.2839316129684,0.17344975471496582,0.0036301612854003906,0.021845868,-740.8894372881928,5.710625e-09,42.0375816822052
31.662174701690674,-504.70416309263766,0.939153068648051,22.88815,47,3.1306193,0.0,0.089659944,-883.577849984169,0.009150796,1.1591233,-0.089659914,0.7544397512169627,1674.7353439331055,-755.8940259814262,2,127.68382400274277,-628.2102019786835,0.14087295532226562,0.0030069351196289062,0.018534288,-596.9555232668156,2.7844505e-08,36.88101887702942
31.29171109199524,-661.466060902706,0.9328236395444724,22.94798,48,3.13323,0.0,0.09047826,-961.843980550766,0.0080473125,1.1596998,-0.09047824,0.8226903609106038,1711.2688732147217,-958.4638994932175,2,3.380081057548523,-955.083818435669,0.13423991203308105,0.0031926631927490234,0.02105941,-662.3866411547249,1.4024622e-08,36.52979850769043
20.872926950454712,-737.4424903117231,0.696986291366277,23.472565,49,3.1558323,0.0,0.04205201,-1175.4468796253204,0.0067858803,1.1728292,-0.04205202,0.6555318576650729,1737.2757420539856,-1175.4468796253204,1,0.0,-1175.4468796253204,0.10536456108093262,0.0021135807037353516,0.007673129,-691.2839983053202,-9.536743e-09,26.003007411956787
20.57985019683838,-725.0649853338581,0.5231631109157111,23.545391,50,3.15893,0.0,0.053894635,-1216.5776824951172,0.0077608274,1.1747146,-0.053894684,0.738020437755006,1763.116777896881,-1216.5776824951172,1,0.0,-1216.5776824951172,0.10157990455627441,0.0021219253540039062,0.084568374,-1357.372203743534,-4.7683717e-08,25.83678150177002
36.65467810630798,-656.6322114621503,0.7720033017517309,24.377562,51,3.1936631,0.0,0.057419468,-1412.4048147201538,0.0068770745,1.1951648,-0.057419427,0.8918583033497297,1804.9411308765411,-1089.358318835497,2,323.0464958846569,-766.31182295084,0.1725597381591797,0.003621816635131836,0.06599961,-754.5537807948499,3.9974374e-08,41.820074796676636
21.14295220375061,-318.06993927211823,0.1951755230322566,23.353327,52,3.1507394,0.0,0.0543229,-552.4191357791424,0.00983661,1.1702666,-0.05432286,0.7824645548430753,1831.178005695343,-552.4191357791424,1,0.0,-552.4191357791424,0.10649871826171875,0.002095937728881836,0.16917473,-422.5556485696826,3.8146972e-08,26.23313593864441
20.9540536403656,-1036.7949511065767,0.6088632380604255,25.264408,53,3.2293966,0.0,0.04131812,-1700.3179695606232,0.006960783,1.2168392,-0.041318156,0.8121373317906057,1857.3488476276398,-1700.3179695606232,1,0.0,-1700.3179695606232,0.10149741172790527,0.002153158187866211,0.016474001,-1589.5266737309194,-3.576279e-08,26.16706943511963
31.907261610031128,-614.3306168155565,0.27236161397603154,25.566366,54,3.2412777,0.0,0.05327617,-998.9656672477722,0.0074157375,1.2242872,-0.053276196,0.8703411828931821,1894.5062818527222,-915.8128173351288,2,83.15284991264343,-832.6599674224854,0.14089488983154297,0.0030231475830078125,0.19215786,-885.0015967766416,-2.705459e-08,37.15347933769226
30.052390813827515,-576.2699849292585,-1.7912730649941513,25.589272,55,3.2421732,0.0,0.08214359,-840.2676167488098,0.00983514,1.2245235,-0.08214356,0.8376005486685126,1929.717901468277,-824.8158475756645,2,15.451769173145294,-809.3640784025192,0.1270918846130371,0.002768993377685547,0.023366692,-629.4300211116824,3.0036986e-08,35.20787572860718
29.524402856826782,-594.7395293206181,0.9680106035834241,26.232065,56,3.2669826,0.0,0.0525002,-854.7892210483551,0.008752646,1.2397478,-0.05250017,0.7452360009876097,1964.5026247501373,-841.4370691776276,2,13.352151870727539,-828.0849173069,0.12715911865234375,0.002752542495727539,0.0060224594,-668.4887395970386,3.0763687e-08,34.779385566711426
36.20532989501953,-441.60700900865976,0.3523932613980637,25.483366,57,3.238026,0.0,0.0668067,-956.8496789932251,0.007182491,1.2221982,-0.066806704,0.5634077213067047,2005.9986987113953,-612.6558363835017,3,408.7697852912727,-38.33129906654358,0.14166975021362305,0.003107786178588867,0.007950191,-459.7744051401671,-8.830318e-09,41.48821806907654
20.58024001121521,-809.6438512726007,-8.088020244437077,25.64523,58,3.2443576,0.0,0.036860988,-1379.359899520874,0.006249381,1.225955,-0.036861,0.7320549742313734,2031.7379364967346,-1379.359899520874,1,0.0,-1379.359899520874,0.10010862350463867,0.0021512508392333984,0.010167088,-1313.966719694084,-9.536743e-09,25.735103368759155
38.629557371139526,-437.4167644320328,-3.1542062708787997,26.368933,59,3.2721865,0.0,0.06288044,-1049.936511695385,0.008924177,1.2426406,-0.06288045,0.8218095696815132,2075.546250104904,-662.4338133533796,3,445.46454723843567,-38.52058959007263,0.15472817420959473,0.0034723281860351562,0.060598765,-546.9626077616745,-1.1052517e-08,43.80414605140686
33.46464228630066,-748.5954562570582,0.9714586556200958,26.121618,60,3.2627633,0.0,0.04415957,-1209.5906162261963,0.006341605,1.2367615,-0.044159543,0.8321590557503072,2114.310712337494,-1131.6546399593353,2,77.93597626686096,-1053.7186636924744,0.15602660179138184,0.0033025741577148438,0.009085719,-942.6275660397816,2.5262896e-08,38.76077198982239
38.08055353164673,-479.3308504699423,-0.4147286607448575,25.342937,61,3.2325,0.0,0.037840612,-1101.6338291168213,0.009616579,1.2182527,-0.03784064,0.7678700064743517,2157.554893732071,-674.2166233460108,3,431.9147573216928,-82.60401737689972,0.1501762866973877,0.003300189971923828,0.027102547,-610.3931437444635,-2.6308257e-08,43.23934745788574
31.55230712890625,-642.9895692897234,-1.261987953236782,25.133688,62,3.224209,0.0,0.08155086,-1008.7687041759491,0.009763939,1.2132716,-0.08155081,0.8199061417980613,2194.3028626441956,-929.3155723810196,2,79.4531317949295,-849.8624405860901,0.1369471549987793,0.0030028820037841797,0.0089814775,-644.0767218912603,4.908618e-08,36.74228811264038
36.168211460113525,-602.486095981165,-1.3815436035875304,25.25291,63,3.2289414,0.0,0.061116148,-1533.4484136104584,0.0072322143,1.2161707,-0.061116155,0.7711461553900647,2235.80234003067,-1008.5603191177361,2,524.8880944927223,-483.67222462501377,0.17220234870910645,0.0035288333892822266,0.2443323,-746.8342432604998,-7.947286e-09,41.495630979537964
21.214821577072144,-575.4906448784035,0.5158935526944936,26.091873,64,3.2616239,0.0,0.10034547,-1013.0576952695847,0.009659326,1.2366909,-0.100345515,0.7926763782392737,2262.190146923065,-1013.0576952695847,1,0.0,-1013.0576952695847,0.10549569129943848,0.0021529197692871094,0.030011702,-581.2093856004219,-4.172325e-08,26.38327956199646
37.586424589157104,-611.9668252278102,-1.6114320309539458,26.008095,65,3.2584078,0.0,0.06033525,-1025.8256900310516,0.0068707806,1.2341654,-0.060335264,0.815389503920983,2304.988123893738,-974.631253361702,2,51.19443666934967,-923.4368166923523,0.18099546432495117,0.003810405731201172,0.03323625,-635.7387898998822,-1.6731128e-08,42.794029235839844
50.8280873298645,-387.4103348524076,0.31399132337754887,25.881418,66,3.2535253,0.0,0.027317064,-1281.9057931900024,0.009157007,1.2312081,-0.027317047,0.6603412778584538,2361.019538640976,-582.238967910409,4,540.1654843229816,-32.62948417663574,0.21043658256530762,0.004273891448974609,0.02529163,-409.84098318798124,1.7117232e-08,56.02760696411133
20.537033081054688,-771.0289792347327,0.6027909462396964,25.843287,67,3.2520509,0.0,0.017815495,-1200.8835389614105,0.008687339,1.2303135,-0.01781549,0.8068557128783388,2386.7845690250397,-1200.8835389614105,1,0.0,-1200.8835389614105,0.10474586486816406,0.002158641815185547,0.011755595,-1318.2383803812857,4.7683715e-09,25.75950860977173
26.079010009765625,-366.83612436576124,-0.9421379197865767,25.694166,68,3.246264,0.0,0.092905335,-908.7543510198593,0.009812676,1.2270479,-0.092905305,0.8654549893363253,2417.9758467674255,-535.3179625421762,2,373.43638847768307,-161.88157406449318,0.1040196418762207,0.0022690296173095703,0.11227109,-413.9159451147321,2.8610229e-08,31.187178373336792
31.15080499649048,-599.8601325021245,-7.99596175158802,27.302082,69,3.306963,0.0,0.04904594,-1057.0612306594849,0.00936686,1.2644378,-0.049045924,0.818621554793667,2454.2809541225433,-886.1252792552114,2,170.9359514042735,-715.1893278509378,0.13530802726745605,0.0032591819763183594,0.06288532,-565.2638754442794,1.4233945e-08,36.298150300979614
20.688607692718506,-886.6131246339372,0.8925746441852143,29.099655,70,3.3707263,0.0,0.02794485,-1513.7862412929535,0.0058571193,1.3054401,-0.027944813,0.8476214665866888,2480.068977355957,-1513.7862412929535,1,0.0,-1513.7862412929535,0.09571552276611328,0.0022001266479492188,0.012465873,-965.89452389553,3.8146972e-08,25.783746480941772
31.055383682250977,-707.5418283768156,0.9008833111869371,28.569801,71,3.3523502,0.0,0.03550585,-1146.0937297344208,0.009788634,1.2934498,-0.035505828,0.9024077713668874,2516.3218553066254,-1020.9108840823174,2,125.18284565210342,-895.7280384302139,0.1359100341796875,0.0030019283294677734,0.016460273,-900.2582662632037,2.1350917e-08,36.2455689907074
20.89193606376648,-682.1845338350017,-0.6821750979481145,28.443195,72,3.347909,0.0,0.022644063,-1071.0879385825247,0.0040906044,1.2905573,-0.0226441,0.8098399451016782,2542.4441542625427,-1071.0879385825247,1,0.0,-1071.0879385825247,0.10238480567932129,0.002135753631591797,0.03561479,-710.2774290936661,-3.8146972e-08,26.11825442314148
20.531394243240356,-965.7864528765128,0.8957074748646757,28.473911,73,3.3489883,0.0,0.017600412,-1601.2847027778625,0.0057968944,1.2913308,-0.017600384,0.7860005646174072,2568.2594978809357,-1601.2847027778625,1,0.0,-1601.2847027778625,0.10707640647888184,0.0020933151245117188,0.0007626975,-1406.9409142206823,2.8610229e-08,25.808459997177124
36.480026721954346,-756.684546197893,-6.427333539672042,28.099085,74,3.335737,0.0,0.030693715,-1601.513988494873,0.0082599,1.2826521,-0.030693743,0.8695572364409421,2609.9377348423004,-1223.1767673194408,2,378.3372211754322,-844.8395461440086,0.17618751525878906,0.0038940906524658203,0.07260298,-897.3149534573556,-2.8383164e-08,41.6745662689209
22.182995080947876,-354.49723311697255,-12.286569839307386,27.788198,75,3.3246114,0.0,0.04183607,-529.3425361514091,0.009154768,1.2755367,-0.041836023,0.8513226332283648,2637.312515735626,-529.3425361514091,1,0.0,-529.3425361514091,0.11139464378356934,0.0021636486053466797,0.8851782,-406.6068530999883,4.7683717e-08,27.370848417282104
20.52462339401245,-834.0968753081293,0.4119368361673835,28.76252,76,3.3590732,0.0,0.014665995,-1450.571161389351,0.0070049237,1.2987366,-0.014666042,0.8716729217445345,2662.998735189438,-1450.571161389351,1,0.0,-1450.571161389351,0.10363340377807617,0.002249479293823242,0.10360962,-978.74226317676,-4.7683717e-08,25.681633710861206
20.631834745407104,-998.1982762518277,0.974939579726021,28.61179,77,3.353819,0.0,0.0426369,-1636.1553981304169,0.006283122,1.2952073,-0.042636886,0.9396604617584707,2688.836225271225,-1636.1553981304169,1,0.0,-1636.1553981304169,0.09864521026611328,0.0021550655364990234,0.02404742,-1405.6922086995924,1.4305114e-08,25.83357834815979
29.805799961090088,-558.7391927429969,0.8466802141625007,28.088762,78,3.3353696,0.0,0.04755508,-836.7516846656799,0.006080064,1.2833394,-0.047555078,0.7710422876995855,2723.837774038315,-805.5968775451183,2,31.1548071205616,-774.4420704245567,0.13559174537658691,0.0028786659240722656,0.037507653,-606.1430131098767,3.8146974e-09,34.99508237838745
