MeanKL,ProcessExecTime,AverageDiscountedReturn,Iteration,Perplexity,dLoss,OriginalTaskAverageReturn,AverageReturn,NumTrajs,IRLAverageEnergy,IRLRewardMax,MinReturn,ExplainedVariance,IRLRewardMean,EnvExecTime,Time,IRLMedianExpertLogQtau,IRLAverageLogQtau,Entropy,LossBefore,AveragePolicyStd,IRLAverageExpertLogQtau,LossAfter,IRLAverageExpertEnergy,MeanKLBefore,ItrTime,IRLMedianLogQtau,IRLLoss,StdReturn,IRLRewardMin,MaxReturn,PolicyExecTime
0.008213331922888756,0.0064809322357177734,-231.2214456928012,10,3.4573193,0.009441651403903961,-639.6355337565641,-366.65435294955967,10,3.6665437,2.1526966,-495.59276151657104,0.9118665984268669,-3.6665437,0.03460049629211426,4.055014133453369,-1.0333009,-1.2150626,1.2404935,-0.12404932826757431,0.8365699,-1.7533512,-0.13349097967147827,-1.1253796,0.0,0.26056933403015137,-0.9714091,0.19953087,101.38442124532062,-7.344455,-218.81297382712364,0.04347944259643555
0.0064752171747386456,0.005590200424194336,-258.6684455798096,11,3.4569316,0.026995986700057983,-636.9510221398436,-400.6635272301734,10,4.006635,2.6329339,-553.1698288917542,0.8578849392546806,-4.006635,0.034146785736083984,4.324246644973755,-1.0347025,-1.2518333,1.2403814,-0.12403814494609833,0.8364763,-1.7615892,-0.1510341316461563,-1.5729922,0.0,0.2604835033416748,-0.98679227,0.17684112,107.04039668475679,-7.7277756,-220.83052521198988,0.04472041130065918
0.0067529212683439255,0.005811929702758789,-268.88470196369406,12,3.5379894,0.011135280132293701,-714.4851186668691,-425.57072029560806,10,4.2557073,2.3364732,-542.9848275184631,0.8457416842410438,-4.2557073,0.03503704071044922,4.606197357177734,-1.038476,-1.2435349,1.2635586,-0.1263558566570282,0.85608965,-1.7176976,-0.1374911367893219,-1.5336168,0.0,0.2744112014770508,-1.0064745,0.18659407,127.95957412542985,-7.542221,-230.5517179965973,0.04462075233459473
0.008457711897790432,0.005899667739868164,-257.86482115518413,13,3.418201,0.020616568624973297,-633.6450992956914,-404.9138165861368,10,4.049138,1.8981191,-556.2015385627747,0.8706561162427041,-4.049138,0.03396129608154297,4.880624771118164,-1.0274323,-1.2476807,1.2291144,-0.12291144579648972,0.8271046,-1.7624592,-0.143528014421463,-1.2851448,0.0,0.2662386894226074,-0.9582528,0.19326708,116.72325640262571,-8.3116,-226.7641236782074,0.04352831840515137
0.0074052573181688786,0.005876779556274414,-280.978345596771,14,3.3618443,0.011285394430160522,-691.4363039614378,-444.82054838612675,10,4.448206,1.762699,-582.2598690986633,0.9049229584437661,-4.448206,0.03400897979736328,5.136101484298706,-1.0342754,-1.175272,1.2124897,-0.12124896049499512,0.813468,-1.7749463,-0.13253435492515564,-1.6081349,0.0,0.24677753448486328,-0.922017,0.16423309,117.8731693416751,-7.8404274,-263.85126439481974,0.0442042350769043
0.008064552210271358,0.006425380706787109,-252.06337894990452,15,3.3687065,0.008561551570892334,-587.6485961873829,-402.49337422996757,10,4.024934,2.0465984,-567.5435619354248,0.8830560427196782,-4.024934,0.03734111785888672,5.409158945083618,-1.0453081,-1.2073914,1.2145288,-0.12145286798477173,0.81512827,-1.7989392,-0.13001441955566406,-1.1824859,0.0,0.26392388343811035,-0.9514462,0.20866215,96.05543158129773,-8.104269,-262.5171944051981,0.04395270347595215
0.009349742904305458,0.006159305572509766,-266.63306094714835,16,3.3595855,0.011977441608905792,-615.266664217547,-419.492367631197,10,4.194924,1.3181124,-580.3371934890747,0.8951556473140582,-4.194924,0.03398609161376953,5.688309907913208,-1.0288796,-1.1983186,1.2118176,-0.12118176370859146,0.81292146,-1.7730409,-0.13315920531749725,-1.2800121,0.0,0.27039504051208496,-0.93604946,0.18380207,112.87528385615725,-8.2609415,-224.05389155447483,0.04767107963562012
0.007399400230497122,0.005525350570678711,-256.53769184029,17,3.3697286,0.014189206063747406,-651.5271768404989,-403.45111595094204,10,4.034511,2.1328418,-569.3731288909912,0.8830019061773954,-4.034511,0.03341102600097656,5.967128038406372,-1.0188165,-1.1936337,1.2148322,-0.121483214199543,0.81537557,-1.7720376,-0.1356724202632904,-1.3226242,0.0,0.25856447219848633,-0.9213371,0.20094866,141.16449832733034,-7.4847713,-176.04186019301414,0.04105067253112793
0.006070713046938181,0.005660533905029297,-280.43500043426724,18,3.3976068,0.006892375648021698,-657.7216158748806,-440.506984347105,10,4.4050703,2.4912417,-595.1063160896301,0.9340843160957544,-4.4050703,0.03461480140686035,6.242093563079834,-1.0298061,-1.2226399,1.2230713,-0.12230714410543442,0.8221215,-1.7684265,-0.12919951975345612,-2.6821334,0.0,0.26757240295410156,-0.95075965,0.1406535,105.5929400118872,-7.7284665,-290.7616381049156,0.04906630516052246
0.006633323151618242,0.005764484405517578,-251.94950691235863,19,3.3590488,0.020937547087669373,-594.0583375793715,-407.4359148532152,10,4.0743594,2.5020797,-575.0335578918457,0.8500642426635892,-4.0743594,0.03526592254638672,6.513204097747803,-1.0251913,-1.2652199,1.2116579,-0.12116573750972748,0.81279165,-1.7881217,-0.14210328459739685,-1.0442592,0.0,0.26362109184265137,-0.97052836,0.22533864,112.32342540022809,-8.106976,-254.61877818405628,0.044902801513671875
0.006559890229254961,0.0057525634765625,-245.98408594545995,20,3.381759,0.004303760826587677,-545.4765195155721,-389.32174145430326,10,3.8932173,-0.091625705,-518.2895359992981,0.9112896079980003,-3.8932173,0.03517508506774902,6.7961461544036865,-1.0304494,-1.1873822,1.218396,-0.12183957546949387,0.8182866,-1.779988,-0.12614333629608154,-1.8981756,0.0,0.27525782585144043,-0.94180024,0.16758291,52.97819416608413,-8.053869,-328.8514845818281,0.046857357025146484
0.006810750812292099,0.005869388580322266,-273.59870771139094,21,3.3726804,0.018628962337970734,-673.6471501792837,-434.54476573765277,10,4.3454475,2.1555936,-568.407434463501,0.8869865517737577,-4.3454475,0.03637218475341797,7.0729382038116455,-1.0361805,-1.2062618,1.2157078,-0.12157078832387924,0.81608987,-1.7856742,-0.14019975066184998,-1.9844173,0.0,0.2694401741027832,-0.93378854,0.15119481,111.46925880234295,-7.836558,-279.0003014802933,0.043866872787475586
0.00965448934584856,0.00597691535949707,-290.433585442643,22,3.3974414,0.01752486824989319,-699.7848462137915,-453.806614485383,10,4.5380664,-0.3949468,-583.8276987075806,0.9070945767366159,-4.5380664,0.03511762619018555,7.364040851593018,-1.025354,-1.213519,1.2230226,-0.12230227887630463,0.82208157,-1.7429829,-0.13982714712619781,-2.945779,0.0,0.28171825408935547,-0.93496025,0.13509068,108.02046965232502,-7.9772854,-256.12668162584305,0.04533123970031738
0.008539633825421333,0.005804300308227539,-252.2232428554393,23,3.369288,0.011908993124961853,-557.2493648920184,-394.952937798202,10,3.9495296,2.1722233,-519.9596836566925,0.8944197513421066,-3.9495296,0.034545183181762695,7.624828338623047,-1.023226,-1.2226522,1.2147014,-0.1214701235294342,0.81526923,-1.7379993,-0.13337911665439606,-1.5586929,0.0,0.2525904178619385,-0.95461965,0.21718532,80.99267785993995,-7.8239183,-271.4323527812958,0.04315376281738281
0.008104484528303146,0.0057430267333984375,-263.99905312206573,24,3.291286,0.023969292640686035,-636.6972270491178,-407.0335747390985,10,4.070336,2.044536,-541.8109860420227,0.9210664030974496,-4.070336,0.03469681739807129,7.904299736022949,-1.0249106,-1.2354362,1.1912783,-0.11912782490253448,0.7963946,-1.758575,-0.14309711754322052,-2.0240426,0.0,0.2717854976654053,-0.9444518,0.17759657,96.86529066543757,-8.469837,-245.47283101081848,0.04717087745666504
0.00586721720173955,0.005822658538818359,-240.4685918989334,25,3.307058,0.016208380460739136,-542.2890442823234,-370.00900598168374,10,3.7000902,2.0379755,-466.6152424812317,0.9106566297244677,-3.7000902,0.03353404998779297,8.184709548950195,-1.048406,-1.1723018,1.196059,-0.1196058839559555,0.800211,-1.7900238,-0.13581426441669464,-1.5531906,0.0,0.27292847633361816,-0.92461514,0.20805313,59.76595229819514,-6.873318,-275.1223818361759,0.045182228088378906
0.008115817792713642,0.005487918853759766,-247.65702081498702,26,3.3377955,0.006368428468704224,-512.3189689791013,-389.5956852018833,10,3.895957,1.6218976,-443.88711309432983,0.8615033580444602,-3.895957,0.03288578987121582,8.456572532653809,-1.0763655,-1.2624953,1.2053106,-0.12053103744983673,0.80764866,-1.7958276,-0.12689946591854095,-1.5009401,0.0,0.2621924877166748,-0.964974,0.2082755,41.22633711602674,-7.5476665,-311.17502081394196,0.03971266746520996
0.006442822515964508,0.00567936897277832,-268.4255642231728,27,3.2066987,0.020893894135951996,-637.5756525768957,-411.21038920730354,10,4.112104,0.8383274,-536.135568857193,0.8868098236754249,-4.112104,0.03528022766113281,8.723576307296753,-1.0584254,-1.1947776,1.165242,-0.11652419716119766,0.77592725,-1.8441762,-0.13741809129714966,-2.6076922,0.0,0.25827455520629883,-0.90130407,0.16725662,68.15242656474287,-7.717022,-280.25224398076534,0.04126620292663574
0.006670057773590088,0.005713701248168945,-244.00773144899094,28,3.2070212,0.010105989873409271,-594.8921915085065,-384.22087104320525,10,3.8422084,1.9095618,-475.054541349411,0.91840070816282,-3.8422084,0.03511929512023926,8.990492343902588,-1.1252422,-1.1859488,1.1653426,-0.11653424054384232,0.77600515,-1.9423562,-0.1266402304172516,-1.27071,0.0,0.2585732936859131,-0.88714135,0.22134183,78.97004259946162,-8.129056,-219.57815799117088,0.0459752082824707
0.009883536025881767,0.005763053894042969,-246.05634416943917,29,3.1752827,0.028796285390853882,-566.9576294646693,-391.30542834997175,10,3.9130542,3.2652571,-430.25922179222107,0.7670108886254751,-3.9130542,0.03401827812194824,9.259093999862671,-1.3223543,-1.1504843,1.1553967,-0.11553965508937836,0.76832557,-2.2125783,-0.14433594048023224,-2.5913365,0.0,0.26122188568115234,-0.89357424,0.15668017,29.418494631651345,-6.3079805,-330.12862408161163,0.0443115234375
0.007256900426000357,0.00595402717590332,-221.1600996062989,30,3.2972405,0.024603426456451416,-531.0693378704156,-347.51734663695095,10,3.4751732,2.4976387,-400.76768124103546,0.8838812524759346,-3.4751732,0.04000496864318848,9.544368028640747,-1.434351,-1.1722124,1.1930859,-0.11930859088897705,0.7978356,-2.264563,-0.14391201734542847,-1.7884729,0.0,0.2770836353302002,-0.9056531,0.219632,44.7391422349998,-6.4703856,-272.5014182329178,0.047898054122924805
0.006718773860484362,0.005802154541015625,-260.0658975680032,31,3.348463,0.02052554488182068,-605.9125788757932,-401.1415597051382,10,4.0114155,2.0049837,-460.1336681842804,0.8042316982391329,-4.0114155,0.03611874580383301,9.822973728179932,-1.2500393,-1.181065,1.2085015,-0.12085013091564178,0.81022996,-2.0399833,-0.14137567579746246,-1.9944726,0.0,0.2694854736328125,-0.9352168,0.18445665,51.65460724802359,-7.3645854,-298.9707202017307,0.043659210205078125
0.007077371701598167,0.005845785140991211,-222.7972061031381,32,3.3121285,0.018420599400997162,-571.665125568012,-343.671415489912,10,3.4367142,3.341218,-442.95857667922974,0.8933987662357558,-3.4367142,0.03525352478027344,10.096028089523315,-1.1675768,-1.2170671,1.1975911,-0.11975909024477005,0.8014382,-1.9417614,-0.1381796896457672,-1.6231143,0.0,0.2649209499359131,-0.952557,0.20582385,68.12639937922577,-7.3499317,-197.91349339485168,0.04441499710083008
0.007957815192639828,0.005803108215332031,-230.38031355140092,33,3.3138552,0.01694641262292862,-568.4492231913139,-358.1400672212243,10,3.5814009,2.088729,-430.44236993789673,0.8997568986594006,-3.5814009,0.036041259765625,10.364716053009033,-1.0531573,-1.2063372,1.1981122,-0.11981118470430374,0.80185604,-1.779801,-0.13675759732723236,-1.5767487,0.0,0.26038312911987305,-0.91488945,0.20289677,57.27581800994161,-7.283734,-271.2861604988575,0.04899883270263672
0.007486450951546431,0.006286144256591797,-245.66894746625076,34,3.3861122,0.015063188970088959,-518.78670597294,-378.55107625573874,10,3.7855108,1.0272,-442.6935770511627,0.9621256458347321,-3.7855108,0.038011789321899414,10.655378341674805,-1.0891556,-1.2039511,1.2196825,-0.12196823209524155,0.8193399,-1.7853987,-0.1370314210653305,-1.6009505,0.0,0.2791318893432617,-0.92959476,0.20000987,33.10265521966875,-6.516826,-326.07859352231026,0.04570746421813965
0.00952561292797327,0.005875110626220703,-233.68659257052036,35,3.3715122,0.008631840348243713,-507.4283713723832,-365.8467026591301,10,3.658467,2.1835804,-426.9114043712616,0.9020190322907914,-3.658467,0.03475666046142578,10.921008825302124,-1.0697086,-1.2515707,1.2153614,-0.12153609097003937,0.8158072,-1.7620724,-0.13016793131828308,-1.3628683,0.0,0.2576789855957031,-0.95915985,0.23857571,38.07922695477519,-7.4805646,-300.10223883390427,0.04098963737487793
0.00822292361408472,0.005769252777099609,-246.8755749738642,36,3.3714511,0.016078852117061615,-515.6713028108675,-388.3751716017723,10,3.8837516,1.2984027,-450.4076294898987,0.9579715859682187,-3.8837516,0.03582358360290527,11.193959712982178,-1.1376444,-1.2683023,1.2153432,-0.12153434008359909,0.8157924,-1.8546166,-0.1376131922006607,-1.2389315,0.0,0.26316261291503906,-0.9581928,0.20486186,33.51109331428915,-6.963157,-344.08932197093964,0.044083356857299805
0.00813306588679552,0.0057032108306884766,-254.62348842823582,37,3.38404,0.018759839236736298,-553.7779914030177,-397.7925213009119,10,3.9779253,0.55360025,-462.5632951259613,0.9520591067055542,-3.9779253,0.035979509353637695,11.45932936668396,-1.1331251,-1.2030617,1.2190703,-0.12190700322389603,0.81883836,-1.8485255,-0.14066684246063232,-2.0703933,0.0,0.25760912895202637,-0.9482575,0.1816892,35.68000276838487,-7.524495,-342.6434987783432,0.04170966148376465
0.006462076213210821,0.006005287170410156,-215.24992618389834,38,3.458772,0.01638488471508026,-500.384306312848,-341.4369721621275,10,3.4143696,2.4757915,-402.5936312675476,0.8313256967402667,-3.4143696,0.03516125679016113,11.754808187484741,-1.1748238,-1.2422956,1.2409136,-0.12409137189388275,0.83692163,-1.8521234,-0.140476256608963,-0.946091,0.0,0.28731417655944824,-0.981557,0.22235204,47.325818763170844,-6.7777667,-225.8717241883278,0.04750537872314453
0.007506994064897299,0.005669593811035156,-237.65034359321817,39,3.4417725,0.011693745851516724,-536.0091352666927,-371.6287887454033,10,3.716288,2.2681253,-430.4503815174103,0.8559279477880358,-3.716288,0.0328526496887207,12.028305530548096,-1.1312188,-1.2052251,1.2359866,-0.12359863519668579,0.83280784,-1.7915765,-0.13529238104820251,-1.6727495,0.0,0.26548314094543457,-0.9588275,0.20341358,56.70023857523901,-6.7900157,-241.58680960536003,0.04311823844909668
0.008225959725677967,0.005906343460083008,-223.74554825256365,40,3.4311585,0.018608681857585907,-539.4992986574192,-346.5856450766325,10,3.4658566,2.024401,-452.67099165916443,0.9439325394005085,-3.4658566,0.03519749641418457,12.312785387039185,-1.1446266,-1.2434436,1.232898,-0.12328978627920151,0.83023953,-1.8060042,-0.14189846813678741,-1.263895,0.0,0.27652740478515625,-0.96515155,0.21743666,56.002347055807675,-6.704299,-276.3851121664047,0.043599605560302734
0.008594618178904057,0.00617527961730957,-238.52623000039722,41,3.3914335,0.018099822103977203,-532.9185375927984,-369.801177226007,10,3.6980116,3.539002,-431.91314363479614,0.9444958476450829,-3.6980116,0.03730487823486328,12.60005521774292,-1.1353438,-1.2358449,1.2212527,-0.1221252903342247,0.8206279,-1.7978268,-0.1402251124382019,-1.6964852,0.0,0.2781484127044678,-0.96931684,0.19887494,58.33014571778656,-7.4475737,-272.62409391999245,0.04662632942199707
0.009546851739287376,0.007304191589355469,-254.85706739520757,42,3.4082217,0.011634379625320435,-545.3183408206575,-398.19689470529556,10,3.9819686,1.0991843,-448.7986559867859,0.841620582409697,-3.9819686,0.036316633224487305,12.872164249420166,-1.1843882,-1.2025564,1.2261907,-0.12261907756328583,0.8246899,-1.8632531,-0.13425345718860626,-2.0145936,0.0,0.26085495948791504,-0.95653176,0.1724641,49.658786635340725,-7.294009,-288.77725130319595,0.04711794853210449
0.007773228455334902,0.005680084228515625,-232.8673363405694,43,3.3945298,0.017041005194187164,-554.3525165049175,-363.2280608445406,10,3.6322806,2.1272404,-441.7386152744293,0.9000449697125381,-3.6322806,0.035788774490356445,13.152343988418579,-1.092092,-1.2066499,1.2221652,-0.12221654504537582,0.82137686,-1.7351557,-0.139257550239563,-2.4093537,0.0,0.2695469856262207,-0.9264231,0.1773313,60.851169545565256,-7.965707,-218.74420019984245,0.05014801025390625
0.008943992666900158,0.005616426467895508,-215.3760462405682,44,3.296318,0.015669643878936768,-503.098678035681,-344.6542551279068,10,3.4465425,2.6333175,-399.56147038936615,0.9246854882428277,-3.4465425,0.0349736213684082,13.444005966186523,-1.0200174,-1.1687299,1.1928061,-0.119280606508255,0.7976123,-1.6688485,-0.13495025038719177,-0.81597865,0.0,0.28426074981689453,-0.9106654,0.2661835,43.60444866458877,-6.929116,-258.0159515738487,0.04561662673950195
0.006922232452780008,0.005723714828491211,-207.69895217248444,45,3.2783806,0.013555452227592468,-476.88753987914595,-336.257155790925,10,3.3625717,3.2472076,-393.1711301803589,0.9282869029839252,-3.3625717,0.0327610969543457,13.71085810661316,-1.008925,-1.1426876,1.1873496,-0.11873498558998108,0.7932722,-1.6674042,-0.13229043781757355,-1.3017001,0.0,0.25905299186706543,-0.89713526,0.24900505,44.78937922703235,-6.6636744,-256.8371310830116,0.039916038513183594
0.0096052847802639,0.005785942077636719,-222.61637338003078,46,3.1500587,0.014256522059440613,-518.9393368380763,-355.50340138077735,10,3.5550342,2.858883,-414.320419549942,0.9020214275127547,-3.5550342,0.03517913818359375,13.984480381011963,-1.0314794,-1.122093,1.1474211,-0.11474213004112244,0.76222223,-1.7579708,-0.12899865210056305,-1.0171136,0.0,0.26479077339172363,-0.8595943,0.22315195,61.275146071190186,-5.736698,-181.42028181254864,0.044585466384887695
0.008449823595583439,0.005584001541137695,-252.14383954543277,47,3.1211667,0.015906549990177155,-465.82579401707926,-391.26500674039124,10,3.91265,2.1478107,-505.12565779685974,0.853075800486252,-3.91265,0.033583641052246094,14.262150287628174,-0.9869226,-1.1460755,1.1382068,-0.11382069438695908,0.75523096,-1.7109575,-0.12972724437713623,-0.74831575,0.0,0.27008914947509766,-0.83570576,0.25133353,56.578267768498065,-7.992308,-278.4766885340214,0.045433998107910156
0.00936618447303772,0.0059092044830322266,-207.3492152412071,48,3.1256511,0.02842368185520172,-425.4789507329109,-329.704714640975,10,3.2970474,2.8369722,-378.89209592342377,0.7831818382776825,-3.2970474,0.03590726852416992,14.546688079833984,-0.9794828,-1.1226315,1.1396426,-0.11396421492099762,0.75631595,-1.7080691,-0.14238789677619934,-1.2534736,0.0,0.27681922912597656,-0.86402524,0.24441549,37.860298690960185,-6.2697,-239.83992245793343,0.0473330020904541
0.007533468306064606,0.005898237228393555,-226.17095131772902,49,3.2266936,0.020319737493991852,-512.7609986942373,-355.9330293551087,10,3.55933,0.3370366,-375.74558115005493,0.9533529866174794,-3.55933,0.03435778617858887,14.818862915039062,-0.9834466,-1.1646894,1.171458,-0.11714581400156021,0.7807655,-1.6539605,-0.13746555149555206,-2.5457432,0.0,0.2597692012786865,-0.9023535,0.20119199,14.047307098107245,-6.391632,-336.30300295352936,0.04058694839477539
0.009697948582470417,0.0062885284423828125,-238.61610803419376,50,3.243055,0.01745600253343582,-533.2384404559415,-372.70895821899177,10,3.7270896,1.9194134,-442.4352216720581,0.9187529004396021,-3.7270896,0.034684181213378906,15.08525824546814,-0.9912026,-1.1751592,1.1765158,-0.11765163391828537,0.78472453,-1.6742452,-0.1351076364517212,-1.4634844,0.0,0.25842857360839844,-0.9164436,0.21036217,41.37594161644835,-6.2436075,-293.689018458128,0.04441332817077637
0.006358528044074774,0.0062787532806396484,-252.01554064279804,51,3.197696,0.018339045345783234,-527.3933218452714,-395.9489408880472,10,3.9594896,2.0458152,-471.698956489563,0.957509941155847,-3.9594896,0.03950643539428711,15.374804973602295,-1.0228179,-1.1418833,1.1624305,-0.11624304205179214,0.77374876,-1.730408,-0.13458208739757538,-1.4854888,0.0,0.28171539306640625,-0.87178314,0.21330021,38.9343933179109,-7.0305357,-331.203238427639,0.045854806900024414
0.009546632878482342,0.005406618118286133,-236.70524414090647,52,3.2250848,0.014604337513446808,-562.2102515207247,-367.9394663348794,10,3.6793945,2.72203,-429.8545150756836,0.9472074791946752,-3.6793945,0.03265523910522461,15.646787643432617,-0.99174595,-1.173155,1.1709592,-0.11709592491388321,0.7803761,-1.691211,-0.13170026242733002,-2.461359,0.0,0.26445674896240234,-0.8771853,0.20272294,43.850171428584616,-5.8850803,-284.828755274415,0.04131269454956055
0.007123300340026617,0.005624055862426758,-215.79575904331278,53,3.094769,0.010709144175052643,-476.08676078896735,-343.9496853083372,10,3.439497,2.5483365,-393.8947284221649,0.8844599885344288,-3.439497,0.0334935188293457,15.910911083221436,-0.9741713,-1.1494687,1.1297133,-0.11297135800123215,0.74884385,-1.7218518,-0.12368050217628479,-0.56389457,0.0,0.254410982131958,-0.85634613,0.25110283,63.81534110377597,-6.4946094,-165.0446658730507,0.04390907287597656
0.00875073205679655,0.005655527114868164,-229.41205022382533,54,3.0453334,0.0264875590801239,-540.0808991357678,-352.6662660807371,10,3.5266626,2.820633,-426.8773036003113,0.9383097971088351,-3.5266626,0.03364276885986328,16.17306661605835,-0.96563524,-1.1471795,1.1136104,-0.11136104166507721,0.7368815,-1.7285994,-0.1378486007452011,-2.1977794,0.0,0.2539997100830078,-0.8367932,0.19756685,40.219642009474995,-6.602282,-280.33339938521385,0.04127621650695801
0.009522706270217896,0.0064182281494140625,-238.03190838296686,55,3.0692205,0.01692918688058853,-561.9469488747771,-372.7613652870059,10,3.7276137,2.7360144,-429.57213735580444,0.9362049352194228,-3.7276137,0.034848928451538086,16.444916248321533,-0.97084856,-1.1146802,1.1214236,-0.11214234679937363,0.74266136,-1.7160968,-0.12907153367996216,-2.5248647,0.0,0.26441431045532227,-0.8590255,0.17283526,30.170498040655954,-5.826792,-321.672062382102,0.045632362365722656
0.005883192177861929,0.005595684051513672,-221.32342273151227,56,2.9833245,0.016990244388580322,-496.5084153350291,-340.74666723161937,10,3.407467,2.8112442,-379.7289569377899,0.8955492897819789,-3.407467,0.033540964126586914,16.720122575759888,-0.9868244,-1.1012768,1.0930383,-0.10930384695529938,0.7218771,-1.777804,-0.1262940913438797,-1.2262013,0.0,0.26540088653564453,-0.80312943,0.24244326,34.048585856153494,-5.7614255,-280.4195235222578,0.04355454444885254
