PolicyExecTime,EnvExecTime,ProcessExecTime,OriginalTaskAverageReturn,IRLLoss,Iteration,AverageDiscountedReturn,AverageReturn,ExplainedVariance,NumTrajs,Entropy,Perplexity,StdReturn,MaxReturn,MinReturn,AveragePolicyStd,LossBefore,LossAfter,MeanKLBefore,MeanKL,dLoss,Time,ItrTime
0.12940263748168945,0.9270544052124023,0.023322343826293945,-444.30981033214965,0.51020956,0,-118.99030062493098,-227.27990015605465,3.0849767185259225e-12,40,2.8378766,17.07946,95.20860086764857,-17.55909787490964,-514.1804420053959,1.0,-6.776294636523517e-09,-0.012020734138786793,0.0,0.006583047565072775,0.012020727362492156,2.1938769817352295,2.1938791275024414
0.10533523559570312,0.9133398532867432,0.022542953491210938,-397.8556837675768,0.2641663,1,-239.9327272503547,-430.70472855551077,0.6260196161067179,42,2.8288424,16.925856,207.75642264402393,-17.221664493903518,-845.8648418784142,0.99551404,3.559371686279178e-10,-0.01260504499077797,0.0,0.009778078645467758,0.012605045346715138,3.428826093673706,1.2329809665679932
0.11946749687194824,1.0588116645812988,0.024547815322875977,-368.32300650137535,0.18402599,2,-325.4736780458653,-603.2782736801076,0.6104232016487796,40,2.8322625,16.983843,336.8128220585399,-67.64905615150928,-1300.647109746933,0.99722016,-1.5825763810539684e-08,-0.011320487596094608,0.0,0.00838865153491497,0.011320471770330798,4.8218348026275635,1.3907091617584229
0.12260961532592773,1.1738183498382568,0.024910926818847656,-295.59591735011765,0.22089759,3,-328.8130539013928,-647.3582979367653,0.2826030532451943,38,2.8428576,17.164745,462.73608671581366,-65.45082539319992,-1505.8508817255497,1.0027266,-1.421655237976438e-08,-0.010930299758911133,0.0,0.005631631705909967,0.010930285542358753,6.3459858894348145,1.5216798782348633
0.11996698379516602,1.0566747188568115,0.02491593360900879,-224.31674062738475,0.17291844,4,-364.1300801695216,-673.2781295327433,0.3311367406318828,38,2.8448415,17.198832,386.7747399454245,-92.77763960510492,-1417.2788209468126,1.00381,-4.925519103693432e-09,-0.018312878906726837,0.0,0.008069927804172039,0.018312873981207733,7.7360827922821045,1.388174057006836
0.11820220947265625,1.0165629386901855,0.024379730224609375,-214.1883596734875,0.14025128,5,-394.3623744860281,-705.0008501803311,0.2758001766159729,39,2.8360672,17.048584,348.4102244084926,-114.77472541108727,-1422.639889717102,0.9995037,3.74816711001813e-09,-0.02136930637061596,0.0,0.006871399469673634,0.02136931011878307,9.091567993164062,1.353576898574829
0.11830019950866699,1.0433483123779297,0.02484917640686035,-171.7955104108434,0.16380894,6,-394.856184984438,-718.2261809889848,0.4834221094608956,39,2.8356676,17.041773,446.28720340043225,-204.81766447797418,-1767.9333732053638,0.99911505,-1.5975903933096447e-09,-0.01117032952606678,0.0,0.008940250612795353,0.011170327928476387,10.466969013214111,1.3732049465179443
0.1161346435546875,1.0153279304504395,0.02461528778076172,-238.8883419511569,0.11222359,7,-492.85283095162816,-937.2748898003224,0.6953096818669013,36,2.7821734,16.154093,535.9766122792942,-159.9163923561573,-1864.5696004629135,0.9738964,2.0360002572772373e-09,-0.01673082821071148,0.0,0.008608383126556873,0.016730830246711736,11.813952922821045,1.3448987007141113
0.11881065368652344,1.000288486480713,0.025537729263305664,-185.2102434532026,0.13311511,8,-448.9230125889152,-824.3480962469744,0.5471446825289006,39,2.7922032,16.316929,450.7184866628409,-182.94530262518674,-1929.905965000391,0.9791862,-1.052104536825027e-08,-0.01326023694127798,0.0,0.008067768067121506,0.013260226420232613,13.159796953201294,1.3440279960632324
0.12032389640808105,1.0458838939666748,0.025125980377197266,-159.40197109693563,0.14461984,9,-484.4318853059557,-888.422384553785,0.16931588740383186,38,2.7967553,16.391375,509.8702548729911,-158.73298523575068,-1946.4605002943426,0.98106784,1.0575944564550355e-08,-0.013894605450332165,0.0,0.007723331917077303,0.01389461602627673,14.539248943328857,1.3768727779388428
