PolicyExecTime,EnvExecTime,ProcessExecTime,Iteration,AverageDiscountedReturn,AverageReturn,ExplainedVariance,NumTrajs,Entropy,Perplexity,StdReturn,MaxReturn,MinReturn,AveragePolicyStd,LossBefore,LossAfter,MeanKLBefore,MeanKL,dLoss,Time,ItrTime
0.45519042015075684,1.3093295097351074,0.039189815521240234,0,-156.68908981655503,-349.94188895825533,1.2088108292118704e-12,47,2.837877,17.079468,164.5296794834107,-48.51444871492022,-690.8724696057113,1.0,1.6916720468884705e-08,-0.008900263346731663,0.0,0.006600135937333107,0.008900280263452132,2.88205623626709,2.882059097290039
0.4172537326812744,1.2157220840454102,0.03579521179199219,1,-119.49522027678222,-287.5451626886714,-0.0857737640284586,44,2.8476372,17.246983,153.51150213984275,-48.55893442042569,-619.2924328270047,1.0048928,1.3646854313265067e-08,-0.011463296599686146,0.0,0.006471399217844009,0.011463310246540459,4.860702991485596,1.97493314743042
0.4158656597137451,1.2369942665100098,0.03673410415649414,2,-96.06516804675391,-248.41859888563215,0.14781868741587523,42,2.8401678,17.118637,175.2921504256082,-2.0361511579559277,-637.6205248832174,1.0011791,2.5743412734868798e-08,-0.00885611493140459,0.0,0.007495224010199308,0.008856140674817325,6.862357139587402,1.9985840320587158
0.42238378524780273,1.2232766151428223,0.036348819732666016,3,-79.33735384208907,-200.29037280147602,-0.04796265162259683,44,2.8355215,17.039284,141.92304841443212,-12.777001990923367,-656.4192777805494,0.99883175,1.76262755502421e-08,-0.011595065705478191,0.0,0.006563008297234774,0.011595083331753742,8.873563289642334,2.0074381828308105
0.44768500328063965,1.299391508102417,0.03680419921875,4,-54.254222241149165,-156.42487662388467,-0.11887446722790829,41,2.8358111,17.04422,101.62810804767588,-5.706296344045597,-380.33071423400423,0.99898297,-9.284212842963768e-10,-0.014297978952527046,0.0,0.007084997836500406,0.014297978024105762,10.974550247192383,2.098226308822632
0.4288749694824219,1.4163227081298828,0.0367586612701416,5,-58.851781422580956,-197.27251220380506,0.12723727280214325,35,2.835438,17.03786,135.28939606519498,-33.6143604509996,-526.0159198615787,0.99879307,2.374724772380432e-08,-0.013859131373465061,0.0,0.006946199107915163,0.013859155120712785,13.162642240524292,2.1843559741973877
0.4263484477996826,1.3681559562683105,0.03699445724487305,6,-33.07036220052099,-113.3746741058332,0.41518622860611876,39,2.8406122,17.126247,101.30840573780803,1.5628181155072696,-392.21700870347325,1.0013841,-1.533416593701986e-08,-0.011016740463674068,0.0,0.006490781903266907,0.011016725129508131,15.313951015472412,2.147599220275879
0.4368150234222412,1.6886186599731445,0.037622690200805664,7,-27.90476122432956,-96.99796089981194,-6.737462767345053,35,2.8435879,17.177284,73.18480255592078,30.871285434929035,-283.70517777672234,1.0028666,-4.470348535789981e-09,-0.010409379377961159,0.0,0.006566528230905533,0.010409374907612623,17.79000234603882,2.472949981689453
0.41734814643859863,1.3373136520385742,0.03667116165161133,8,-31.84655580041769,-107.99669790750575,0.31385936876686327,38,2.8773155,17.766516,85.04356536251265,9.658543313632933,-358.8627600068219,1.0200903,-4.9571236004908314e-09,-0.011669224128127098,0.0,0.006576559506356716,0.011669219171003498,19.884087085723877,2.0906429290771484
0.4099416732788086,1.3489658832550049,0.03541755676269531,9,-23.83414152206129,-83.80376581432861,0.41711148367098294,37,2.8642504,17.535904,73.22898251727175,15.26655455646683,-304.507199489585,1.0133576,4.56480275801141e-09,-0.013508148491382599,0.0,0.006838172674179077,0.013508153056185357,22.019222021102905,2.131052255630493
0.43590331077575684,1.415207862854004,0.03747844696044922,10,-12.752891216454893,-53.526185911283385,0.37166363177905093,37,2.8909967,18.011251,44.346553210140975,28.268524917152803,-173.09389808821038,1.0269592,-2.3341679700195073e-09,-0.01171054132282734,0.0,0.009867104701697826,0.01171053898865937,24.197878122329712,2.1738622188568115
0.41632556915283203,1.3576250076293945,0.03748321533203125,11,-10.81602573506014,-51.229245940527626,0.3266581822581127,38,2.8604486,17.469362,36.658080979820916,12.09480004945678,-183.32601792469092,1.0116453,1.4658046332272079e-08,-0.014100487343966961,0.0,0.009893177077174187,0.014100502002013293,26.312323093414307,2.1109778881073
0.4788346290588379,2.117814064025879,0.04063105583190918,12,-6.762785629883545,-39.10371482030605,0.7550461906981211,36,2.8745825,17.718025,34.29466766591878,34.53124501851693,-160.5913908624088,1.0191165,-2.9843689741682056e-09,-0.01506264228373766,0.0,0.009927497245371342,0.015062639299368685,29.26207208633423,2.9467709064483643
0.5079278945922852,2.3871910572052,0.0421299934387207,13,2.6884022035557895,-29.167636634029932,-0.10888719352254528,36,2.8733692,17.69654,50.66535175199709,34.0970521381185,-281.2003657831426,1.0183198,-4.371551176607369e-10,-0.027588747441768646,0.0,0.009127025492489338,0.02758874700461353,32.514023303985596,3.248504161834717
0.49539828300476074,2.1689910888671875,0.04197216033935547,14,5.356131830714197,-12.327590428755398,0.7931739246574263,34,2.8851957,17.907072,24.41275440284725,49.990289562104834,-53.39298682629453,1.02436,1.9100024672979998e-08,-0.012166266329586506,0.0,0.007465125527232885,0.012166285429611179,35.5359160900116,3.01908802986145
0.4716207981109619,2.317509889602661,0.040178775787353516,15,8.070680643807934,-8.4197345693019,-1.776749142512596,28,2.8450758,17.202864,33.1515178739405,71.29127341865271,-56.18125129876207,1.0040075,2.347563810012332e-10,-0.007657662965357304,0.0,0.0066924686543643475,0.007657663200113685,38.7604763507843,3.220720052719116
0.5024406909942627,2.3906731605529785,0.041425466537475586,16,8.789082836515217,-5.831150307094151,0.7633652279125804,29,2.7873359,16.237703,27.07090782903879,44.614345648742585,-55.273102448032915,0.9752132,-6.629314874828651e-09,-0.010855210945010185,0.0,0.00661545479670167,0.01085520431569531,42.01359844207764,3.248607873916626
0.5244565010070801,4.000087738037109,0.0448153018951416,17,15.066795697569539,0.40586273879502505,-724.1701672464296,22,2.7592902,15.788632,39.90040357334583,97.40966100612731,-74.73370104238214,0.9615265,5.106120326558994e-08,-0.00905311107635498,0.0,0.0065356045961380005,0.009053162137558246,46.94647026062012,4.928846120834351
0.4255216121673584,1.522784948348999,0.0379335880279541,18,15.889416020523717,5.820528064458866,0.7294987208691053,32,2.7574134,15.7590275,33.42432491834757,71.18193642830721,-71.62185609079094,0.9606883,-1.2292054041296296e-09,-0.009418902918696404,0.0,0.006997688673436642,0.009418901689491,49.22841429710388,2.2782559394836426
0.5376126766204834,3.7626969814300537,0.04349493980407715,19,19.851640197682407,13.01709231807319,-51.69288542151156,22,2.7417724,15.514459,31.556356432409476,92.17727192178178,-25.580619902413133,0.9531556,7.041304761479239e-10,-0.00916037056595087,0.0,0.008937162347137928,0.009160371270081347,53.88012719154358,4.647768259048462
0.45957231521606445,2.2812278270721436,0.040882110595703125,20,16.171350112884163,6.440799943978813,0.34278702090618596,26,2.768297,15.9314785,24.526215154787728,56.20592913197078,-41.070184943125646,0.9663725,4.909034512223798e-09,-0.013907548040151596,0.0,0.00656334962695837,0.013907552949186108,56.973212242126465,3.090142011642456
0.5293540954589844,2.7800283432006836,0.043126583099365234,21,23.06184645676099,14.937353142995118,0.6905596881073357,32,2.7625566,15.840288,27.53452838490288,69.77605453223356,-36.3645920979815,0.96328634,1.6594272622683093e-08,-0.008722341619431973,0.0,0.006747483275830746,0.008722358213704595,60.64001727104187,3.663817882537842
0.5645294189453125,4.0693418979644775,0.0457305908203125,22,19.669487271930475,16.698914731044162,-10267.914240376174,21,2.7374468,15.447494,55.59016563647591,212.88672595243975,-66.46754343327981,0.9513174,-8.604739321071975e-08,-0.008322819136083126,0.0,0.009594114497303963,0.008322733088689915,65.62956023216248,4.985641956329346
0.5015037059783936,2.8475751876831055,0.043221235275268555,23,23.546329917289153,13.263200423763712,0.146559968437314,27,2.755045,15.721747,54.109757265125396,83.79150006577429,-221.3895412531174,0.9597932,-4.357460614556885e-09,-0.015647782012820244,0.0,0.006570154335349798,0.01564777765535963,69.33858108520508,3.704911947250366
0.5444352626800537,4.425003528594971,0.04507756233215332,24,20.422660658348022,13.356608430088453,0.11240974043515728,22,2.74029,15.491476,41.339049520088054,92.9709523704658,-121.88643953461197,0.9528827,-1.2292233009247866e-08,-0.015025272965431213,0.0,0.009973647072911263,0.015025260673198204,74.67658233642578,5.333147764205933
0.5967249870300293,4.70646595954895,0.04803061485290527,25,24.501604613277642,27.43627890062571,0.38104410758684415,21,2.715813,15.116894,60.11671457453001,194.9753534295143,-94.3299327069684,0.9414963,4.8287308374028726e-08,-0.00844725500792265,0.0,0.007146053947508335,0.008447303295231023,80.34134316444397,5.660927772521973
0.6396608352661133,4.99661660194397,0.054238080978393555,26,30.788420777596755,24.18457839660057,0.05581734148819528,19,2.6726108,14.477717,101.60896407463653,252.53234317335819,-193.90130817700862,0.9217049,-1.4820831673034718e-08,-0.0117717906832695,0.0,0.008938348852097988,0.011771775862437828,86.38706517219543,6.042160749435425
0.5965752601623535,5.7804412841796875,0.04913735389709473,27,36.35980009193884,51.905800722144136,-0.3299381261707903,13,2.6481361,14.127682,101.48228526484068,229.302061147566,-124.44606060303339,0.9099128,1.621620349112618e-08,-0.007917571812868118,0.0,0.006340349093079567,0.00791758802907161,93.14426231384277,6.752671957015991
0.9006950855255127,10.324403047561646,0.06286144256591797,28,41.86081834555756,77.99878556997993,0.2982030043594148,8,2.663688,14.349111,127.06541625977614,236.30065291701783,-119.4928812274652,0.9170591,4.347805226956325e-09,-0.010180762968957424,0.0,0.0068793585523962975,0.010180767316762651,104.78740406036377,11.639513731002808
0.7138822078704834,6.6793859004974365,0.057649850845336914,29,34.171503158374,89.89678812084321,-0.13807813688359372,15,2.6575603,14.261454,80.32499265455222,244.7526300112043,2.33859746882176,0.9146317,-1.95229121757734e-09,-0.011413163505494595,0.0,0.006505290977656841,0.011413161553203377,112.61648726463318,7.8247926235198975
0.7030839920043945,6.468162536621094,0.05246138572692871,30,39.50886178956016,66.29829957203766,0.265175853216182,11,2.6371646,13.973527,153.8930948251877,274.5946438035297,-255.05565701994144,0.9051189,-1.3981478197422348e-09,-0.01125254388898611,0.0,0.008158119395375252,0.011252542490838291,120.1633710861206,7.54312801361084
0.5975167751312256,5.617344617843628,0.046796321868896484,31,39.73461384346156,9.284831907045417,0.1723269318231827,11,2.6347735,13.940155,154.32627347045855,285.8779881930881,-181.84927364607395,0.90392715,-1.9311723775672363e-08,-0.009251885116100311,0.0,0.007137761451303959,0.009251865804376536,126.7472813129425,6.581233024597168
0.5764467716217041,4.860147953033447,0.046880483627319336,32,48.404003086604455,-18.346915495984337,0.5506116508827982,12,2.6120315,13.626705,162.26272313621698,250.762739113307,-271.95875132927983,0.8938255,-2.8725128942141964e-09,-0.010721908882260323,0.0,0.009969635866582394,0.010721906009747428,132.53047919273376,5.778424263000488
0.6129505634307861,4.802542448043823,0.047623395919799805,33,32.34252466453508,19.858510998541444,0.01272804270005834,16,2.619778,13.732674,103.9706985739361,206.00003001206255,-234.88303378064487,0.8983464,6.412574027336859e-09,-0.010908950120210648,0.0,0.009900683537125587,0.010908956532784675,138.30308413505554,5.768527030944824
0.49483251571655273,5.06479549407959,0.04146885871887207,34,35.208083602033625,45.798086785205165,0.01820066164003009,10,2.6106093,13.607339,98.20899791512164,234.59819603082582,-188.31514624339576,0.8950204,-3.387162106349706e-09,-0.007893305271863937,0.0,0.008660131134092808,0.007893301884701831,144.2066192626953,5.89976692199707
0.5160090923309326,5.473520755767822,0.045635223388671875,35,51.51340700294368,62.02852274295246,0.39456818054949916,8,2.5877562,13.299895,78.34286874897022,152.69020127663896,-124.34505374255133,0.88444555,-1.0471234546116648e-08,-0.008586421608924866,0.0,0.006697121541947126,0.00858641113769032,150.5771403312683,6.366306781768799
0.5149474143981934,4.386383533477783,0.04204201698303223,36,30.30009736910407,33.666171598481085,-0.5417440778211804,14,2.5795915,13.191749,102.61506278583137,254.53133076347984,-162.66282226772307,0.88149154,-0.0,-0.016269512474536896,0.0,0.007874362170696259,0.016269512474536896,155.81711840629578,5.235844135284424
0.6351933479309082,5.726013660430908,0.05301380157470703,37,44.992558113371274,82.65158809611691,0.2845814429168402,10,2.584522,13.256951,138.666883246805,278.99819848135803,-155.21475112164688,0.8831004,-1.356819212539051e-09,-0.012164551764726639,0.0,0.009505529887974262,0.012164550407907426,162.55802011489868,6.737536907196045
0.54305100440979,5.278970241546631,0.044003963470458984,38,44.49932064681352,154.0144347253593,0.02139117810598179,10,2.6096778,13.59467,96.30162030619228,262.1430772694438,12.575885170288629,0.89485526,1.1684457845717588e-08,-0.008609622716903687,0.0,0.006761946249753237,0.008609634401361532,168.72667026519775,6.1650519371032715
0.5181498527526855,5.742844581604004,0.045510292053222656,39,35.07097922553198,31.41835173344789,0.297001992437421,8,2.5927513,13.366496,61.48133599224753,109.75742275409098,-120.06168225594158,0.8871189,9.357086661054836e-09,-0.009969636797904968,0.0,0.0070102824829518795,0.00996964615499163,175.3345582485199,6.604402780532837
0.7760186195373535,6.572796583175659,0.10284161567687988,40,29.007254252688107,70.62144834169436,-0.23619383601371413,20,2.577404,13.162923,89.95945937126666,249.3016980794078,-24.24378767451344,0.8809895,-2.0454153926152685e-08,-0.008407697081565857,0.0,0.006854090373963118,0.00840767662741193,183.14761805534363,7.8094141483306885
0.6441915035247803,5.630373954772949,0.050896644592285156,41,40.66409489228649,68.37541651801226,-0.14818459484102253,9,2.5604954,12.942227,88.04566546323579,205.79419902683566,-101.10568838298035,0.8736496,-1.462469167989866e-08,-0.015058704651892185,0.0,0.009598936885595322,0.015058690027200505,189.785560131073,6.634346008300781
0.6227786540985107,6.142688512802124,0.051203012466430664,42,34.93042914619892,14.721797442012305,0.262282378727398,11,2.5813973,13.215591,96.19825177688847,133.668747056411,-248.06370647103452,0.8853445,-1.779318803407648e-09,-0.00735746044665575,0.0,0.006695238873362541,0.007357458667336947,196.96339321136475,7.173995018005371
0.6060905456542969,5.899742841720581,0.04907727241516113,43,36.55432922146612,90.29392687567318,-0.08849089508877772,9,2.5834808,13.2431555,70.91967705040179,207.84789043044356,6.169797237242079,0.88683856,-2.2241167130232498e-08,-0.010905519127845764,0.0,0.0075499326921999454,0.010905496886678634,203.8705232143402,6.903420925140381
0.7203047275543213,8.058655023574829,0.057851552963256836,44,50.9533789388239,104.48729470745687,0.03261989269676979,8,2.5449712,12.742862,138.41285900967867,274.37601959187606,-217.29853495098934,0.8706989,2.7212989195390946e-08,-0.018104800954461098,0.0,0.007035914808511734,0.018104828167450293,213.08315420150757,9.207436084747314
0.6240589618682861,6.693816661834717,0.04696989059448242,45,42.208525940540326,39.15806558504853,0.7223625535474623,8,2.5449104,12.742086,107.45208934512883,132.139844600897,-224.5004806082154,0.87065506,-7.3942572065277545e-09,-0.010762465186417103,0.0,0.006630931049585342,0.010762457792159896,220.77739119529724,7.691287994384766
0.6568067073822021,6.830836057662964,0.05126357078552246,46,47.732976214171245,122.38399713317197,-0.9780175571918912,7,2.537872,12.652719,84.7995516538294,243.9697706923767,7.389811013452473,0.8680723,-3.0357092839494726e-08,-0.0063728708773851395,0.0,0.006415545474737883,0.0063728405202923,228.65529704093933,7.874003887176514
0.6765813827514648,6.7605977058410645,0.0539247989654541,47,43.01493071615803,91.62265597349123,0.3468367312488231,11,2.526188,12.505742,97.68195627386301,247.7147183511028,-70.53759489219141,0.86280185,-3.234987555611468e-10,-0.01787974312901497,0.0,0.009123479947447777,0.017879742805516213,236.49954319000244,7.840104341506958
0.5229856967926025,4.15584135055542,0.04341626167297363,48,42.174675157280866,97.82085386837872,-3.4238838398082887,12,2.5249875,12.490739,127.28876274611511,267.4297766818951,-169.2812327943343,0.8613104,-1.6647279110770796e-08,-0.005517919547855854,0.0,0.006556002423167229,0.005517902900576743,241.53759741783142,5.033797025680542
0.5836634635925293,5.252609968185425,0.04819202423095703,49,47.81629681681886,92.8407272904891,0.27782118219978824,12,2.5399551,12.679102,128.41092974054175,259.0467272886656,-118.63603409248734,0.8669041,4.95739449490884e-08,-0.00981492642313242,0.0,0.006492613349109888,0.009814975997077369,247.76352620124817,6.221229076385498
0.5641927719116211,4.5477235317230225,0.04469656944274902,50,52.21867287452078,65.1935490278285,0.4505712485959562,10,2.5301514,12.555407,154.3012508720773,266.47533939772416,-151.40187524614737,0.8615466,-3.197450304526228e-09,-0.008338289335370064,0.0,0.009459013119339943,0.00833828613791976,253.2276132106781,5.459532976150513
0.7011024951934814,5.590948104858398,0.05121493339538574,51,59.91113233496039,142.21325856432756,0.4494084733110689,12,2.5344825,12.609903,118.28346219081942,254.09996410079572,-124.31975559565069,0.86360073,-5.322833285248407e-09,-0.007222891319543123,0.0,0.006635557860136032,0.007222885996709838,259.89754128456116,6.666457891464233
0.6474575996398926,5.856435537338257,0.05156540870666504,52,48.444066706188885,67.10440383195987,0.5964894142245629,12,2.540869,12.690695,135.06419850298235,241.18533683361136,-134.1909105908009,0.8648901,1.389696979714472e-08,-0.007197002414613962,0.0,0.006441310979425907,0.007197016311583759,266.8205451965332,6.919269800186157
0.5644519329071045,6.955679178237915,0.04554176330566406,53,42.856035433374586,64.43263952368181,0.4616607151064025,6,2.5179708,12.403402,46.890564488292455,147.51755095124685,-1.77234046848198,0.85557353,8.940126861034514e-09,-0.010674134828150272,0.0,0.007027407176792622,0.010674143768277133,274.7140853404999,7.888895034790039
0.6170749664306641,6.120412588119507,0.050482988357543945,54,45.37560590930478,26.059371344928184,0.09756147285330308,8,2.4801047,11.942514,168.0959728195471,273.1101534264582,-197.7509105039902,0.84014153,3.8610297181662645e-09,-0.010670718736946583,0.0,0.006695928052067757,0.010670722597976301,281.8410050868988,7.1232969760894775
0.5895347595214844,5.639394998550415,0.04740595817565918,55,58.427769619446,160.28500765860633,0.613785413359168,11,2.4587865,11.690617,137.82450492739775,271.00270277013806,-126.50896618969989,0.83068395,-2.1447220888148877e-08,-0.009042414836585522,0.0,0.006528528407216072,0.009042393389364634,288.44375133514404,6.599009990692139
