PolicyExecTime,EnvExecTime,ProcessExecTime,Iteration,AverageDiscountedReturn,AverageReturn,ExplainedVariance,NumTrajs,Entropy,Perplexity,StdReturn,MaxReturn,MinReturn,AveragePolicyStd,LossBefore,LossAfter,MeanKLBefore,MeanKL,dLoss,Time,ItrTime
0.23071050643920898,1.2513549327850342,0.028429746627807617,0,-204.65771478432492,-416.15224179965537,7.898126597183364e-13,50,2.837877,17.079468,211.99956163514915,-43.555862874325875,-779.351890234043,1.0,7.588417116899393e-10,-0.011190271005034447,0.0,0.009744084440171719,0.011190271763876158,5.7449259757995605,5.7449281215667725
0.23274564743041992,1.4333534240722656,0.030642271041870117,1,-172.22040556395916,-357.44608872440944,-0.17855092253103244,49,2.8388424,17.095964,169.93446660018694,12.504803912515413,-777.9178698119215,1.0005912,-3.705502127360205e-09,-0.015532581135630608,0.0,0.009544286876916885,0.01553257743012848,10.898736000061035,5.150320768356323
0.2198178768157959,1.451341152191162,0.03030848503112793,2,-113.96617002280045,-259.9592929571286,0.31825362371304,46,2.8717134,17.667263,196.8135190350318,31.41586826352588,-685.1156241232914,1.0172356,-3.439180940034703e-09,-0.01032437663525343,0.0,0.00654451223090291,0.01032437319607249,16.08073902130127,5.178480863571167
0.24045586585998535,1.622802495956421,0.03237724304199219,3,-98.04292096940934,-240.76385908737728,-0.15487446555891027,45,2.8837354,17.880941,152.40418664745349,-8.387679097227263,-542.0790901351486,1.0236478,-2.5082547150390155e-09,-0.011471924372017384,0.0,0.006864834111183882,0.011471921863762669,21.569479942321777,5.484626770019531
0.21609807014465332,1.353243112564087,0.03023815155029297,4,-95.43020701934057,-225.24910218642606,-0.37759386362282554,44,2.879473,17.804888,127.03516140930466,-7.8644254537299645,-566.6422274652407,1.0213971,1.1996948989789757e-09,-0.007312624249607325,0.0,0.0064231716096401215,0.007312625449302224,26.53779411315918,4.964900732040405
0.23676776885986328,1.6254310607910156,0.03190326690673828,5,-105.56108646339206,-289.3118280263032,0.007761704695642968,40,2.8967702,18.115541,187.13673369358875,-31.98598791903389,-698.9772812790713,1.0306805,1.6928003887528575e-08,-0.008686523884534836,0.0,0.006473928689956665,0.008686540812538723,31.812536001205444,5.271337032318115
0.22754812240600586,1.4826674461364746,0.03087019920349121,6,-70.32409152601157,-170.5864680775971,-0.20117591496666898,43,2.897772,18.1337,105.69061973443198,7.591362575914147,-372.99764078420685,1.0308146,9.392387312345818e-09,-0.007947640493512154,0.0,0.006539359223097563,0.007947649885899466,37.07744789123535,5.26134181022644
0.225738525390625,1.4824581146240234,0.031247377395629883,7,-48.96044889214341,-133.4208889012036,0.006541108238512949,39,2.8973062,18.125254,92.94876620231058,7.729034410061528,-366.32543101294715,1.0305848,1.0854369625334925e-09,-0.008259790949523449,0.0,0.006951732095330954,0.008259792034960411,42.183417081832886,5.102215051651001
0.3105647563934326,1.5321850776672363,0.032707929611206055,8,-49.04953569709003,-133.92333314968334,-0.12290624734286437,44,2.8884926,17.966208,103.6865738464143,-23.759713776918844,-440.16824170232246,1.0260035,2.6618436343994745e-09,-0.012762212194502354,0.0,0.008995800279080868,0.012762214856345988,47.53331923484802,5.346271991729736
0.2278444766998291,1.4133577346801758,0.03145170211791992,9,-55.9976895663884,-145.46649813972255,0.16542829575398899,44,2.8553503,17.380524,102.0727603089777,-31.946517972998777,-383.9684290222445,1.0088439,4.085565663558555e-09,-0.010595470666885376,0.0,0.006591424811631441,0.01059547475245104,52.66294193267822,5.1250340938568115
0.2812352180480957,1.3140435218811035,0.030385971069335938,10,-36.77300412942539,-94.43076639782598,0.03688150142821334,45,2.8353915,17.03707,58.268467044783165,19.225329691491936,-278.2464037985179,0.9987594,1.3141181476328256e-09,-0.008217409253120422,0.0,0.006513418164104223,0.00821741056723857,57.72120690345764,5.054933071136475
0.22949767112731934,1.4233503341674805,0.03130507469177246,11,-31.337208932470276,-93.0154760464273,0.23426730347149238,43,2.809954,16.609154,52.96427161397102,0.919879144124863,-268.97332677806764,0.9861723,3.268866066719056e-09,-0.01642112247645855,0.0,0.0064704809337854385,0.016421125745324616,62.903538942337036,5.178007125854492
0.22220563888549805,1.3980987071990967,0.03224754333496094,12,-36.36550782337687,-94.17082530779376,0.06835200934367336,46,2.8093534,16.59918,55.52639094368415,9.528567594742029,-246.6702911814031,0.985876,-3.148746685610604e-08,-0.016251180320978165,0.0,0.006500827148556709,0.01625114883351131,67.99983310699463,5.0926759243011475
0.22107720375061035,1.3347632884979248,0.031093120574951172,13,-28.417387176704384,-84.73796547296435,0.21214616587178659,46,2.7893522,16.270475,49.0884759777002,-10.040759085866569,-258.676521058587,0.9760732,8.230459869196238e-09,-0.03024115413427353,0.0,0.009477106854319572,0.030241162364733398,73.04576802253723,5.041666030883789
0.296994686126709,1.4379918575286865,0.0315704345703125,14,-24.554750081189077,-74.57286565353398,0.037288099074877845,43,2.7965643,16.388245,67.5705460415838,136.63876527208097,-331.6073684603921,0.97965753,2.0760770880201562e-09,-0.015816304832696915,0.0,0.009985536336898804,0.015816306908774003,78.18545007705688,5.135953187942505
0.2124619483947754,1.2826437950134277,0.03038954734802246,15,-25.402141682189473,-73.96594290353882,0.42038040727211234,44,2.7635994,15.856815,42.18891044130855,17.09398430657268,-200.0357288873439,0.96379614,-1.2933417004035164e-08,-0.012030783109366894,0.0,0.009925764054059982,0.01203077017594989,83.11147809028625,4.9222941398620605
